age,region,employment_type,hours_worked,weekly_earnings,tenure_years
39,Dammam,FullTime,39.497,644.576,13.458
37,Dammam,FullTime,39.524,463.415,35.34
18,Dammam,FullTime,41.662,774.788,9.415
48,Dammam,FullTime,40.894,625.006,9.998
49,Khobar,PartTime,14.426,471.574,15.887
40,Dammam,FullTime,40.556,645.103,16.04
27,Dammam,FullTime,39.065,578.931,13.193
51,Dammam,PartTime,16.534,383.506,14.101
36,Dammam,FullTime,37.849,1004.15,8.443
43,Dammam,PartTime,19.112,400.55,11.556
41,Dammam,PartTime,18.385,545.0,11.91
34,Dammam,FullTime,39.527,672.464,19.446
24,Buqaiq,FullTime,41.09,414.223,9.245
41,Dammam,FullTime,39.715,639.528,11.351
42,Buqaiq,FullTime,41.147,622.109,15.091
36,Dammam,FullTime,39.671,639.586,6.277
44,Dammam,FullTime,39.882,705.633,16.621
23,Dammam,FullTime,39.164,463.747,11.415
40,Dammam,PartTime,20.604,617.669,25.647
52,Dammam,FullTime,39.691,958.784,16.062
18,Dammam,PartTime,21.684,439.139,14.457
43,Dammam,PartTime,17.019,213.681,14.782
52,Buqaiq,PartTime,16.051,131.749,18.012
31,Alhasa,FullTime,38.754,767.291,7.504
43,Dammam,PartTime,19.256,390.936,6.75
24,Buqaiq,PartTime,15.56,271.242,14.563
57,Dammam,FullTime,41.035,829.155,3.737
46,Khobar,FullTime,39.27,683.815,12.711
39,Dammam,FullTime,39.13,541.437,14.465
34,Dammam,PartTime,22.244,485.57,25.318
30,Dammam,PartTime,21.442,368.172,19.915
40,Dammam,FullTime,38.965,1061.158,19.613
42,Dammam,FullTime,39.476,788.369,15.469
30,Dammam,PartTime,20.949,312.289,19.835
62,Dammam,PartTime,20.299,256.23,6.78
50,Dammam,PartTime,20.861,191.616,9.962
32,Dammam,FullTime,41.585,1151.49,22.08
33,Khobar,PartTime,20.312,243.413,21.891
47,Dammam,PartTime,15.748,360.106,12.691
30,Khobar,PartTime,18.481,301.565,25.548
61,Dammam,PartTime,23.267,468.682,12.315
49,Dammam,FullTime,42.041,764.577,10.188
22,Dammam,PartTime,24.843,355.152,9.032
25,Dammam,FullTime,40.553,1253.556,16.415
59,Dammam,FullTime,40.476,705.437,11.164
53,Dammam,FullTime,39.756,967.853,8.565
24,Dammam,PartTime,20.117,383.794,8.884
25,Buqaiq,FullTime,39.622,879.007,28.008
53,Dammam,FullTime,43.355,533.016,12.438
32,Dammam,FullTime,40.06,648.583,4.372
35,Dammam,FullTime,41.205,302.936,14.142
20,Dammam,FullTime,40.644,1094.2,11.872
29,Dammam,FullTime,38.286,551.438,16.317
38,Khobar,FullTime,39.206,848.56,6.934
53,Dammam,PartTime,21.98,471.726,24.219
25,Dammam,PartTime,24.287,468.361,26.419
18,Dammam,FullTime,40.467,1233.882,6.81
22,Khobar,FullTime,39.47,320.557,30.901
28,Dammam,PartTime,20.902,365.434,12.354
38,Dammam,FullTime,39.491,731.414,24.678
37,Dammam,PartTime,23.136,553.979,24.289
23,Khobar,FullTime,39.061,631.009,16.454
29,Dammam,FullTime,40.401,1442.783,11.273
27,Dammam,FullTime,40.232,749.598,22.066
18,Dammam,FullTime,39.028,872.71,11.744
37,Dammam,FullTime,39.584,484.289,14.394
33,Dammam,PartTime,19.812,736.062,8.112
30,Dammam,FullTime,39.92,668.446,11.024
41,Khobar,PartTime,20.309,473.124,23.779
23,Jubail,FullTime,39.827,798.417,23.637
59,Dammam,FullTime,38.894,501.278,12.43
55,Buqaiq,FullTime,39.14,744.806,5.979
42,Dammam,PartTime,14.432,375.454,6.001
18,Dammam,FullTime,39.995,561.028,21.244
30,Dammam,FullTime,39.51,896.007,10.538
27,Dammam,PartTime,21.681,800.95,17.45
30,Alhasa,FullTime,39.449,1090.742,10.19
27,Dammam,FullTime,38.437,1238.28,26.716
28,Dammam,FullTime,40.925,1031.915,12.227
24,Dammam,FullTime,40.094,509.774,14.457
41,Buqaiq,FullTime,40.443,625.881,8.326
50,Dammam,FullTime,41.167,1464.739,5.259
43,Khobar,FullTime,39.361,642.235,13.413
32,Khobar,FullTime,41.402,576.867,17.027
37,Dammam,FullTime,39.296,502.239,12.874
38,Dammam,PartTime,17.564,526.146,16.225
36,Jeddah,FullTime,38.909,803.509,12.66
19,Dammam,PartTime,22.455,218.354,19.499
41,Dammam,PartTime,20.588,552.722,13.985
25,Dammam,PartTime,20.49,296.116,5.878
24,Jubail,PartTime,24.609,411.943,14.077
40,Dammam,FullTime,40.124,892.076,18.865
56,Khobar,FullTime,40.596,561.946,14.437
37,Buqaiq,FullTime,39.499,453.205,9.26
26,Dammam,PartTime,13.44,187.549,19.326
56,Dammam,FullTime,39.927,415.085,15.354
43,Dammam,PartTime,21.917,250.856,21.683
44,Dammam,FullTime,39.606,1074.853,13.729
41,Dammam,PartTime,20.502,617.808,14.467
19,Dammam,FullTime,41.527,1406.526,23.214
34,Dammam,FullTime,41.98,740.968,12.102
23,Dammam,FullTime,40.499,648.384,24.853
30,Buqaiq,FullTime,40.259,366.179,8.613
46,Alhasa,FullTime,37.904,798.231,25.419
52,Dammam,FullTime,40.757,461.994,16.986
59,Dammam,PartTime,23.07,573.743,28.103
19,Dammam,FullTime,37.798,1196.136,14.961
33,Dammam,PartTime,18.814,381.75,14.276
53,Dammam,PartTime,19.253,181.627,13.01
49,Khobar,FullTime,38.853,529.431,13.393
41,Buqaiq,PartTime,19.021,611.76,16.46
51,Dammam,PartTime,22.767,445.98,9.324
48,Khobar,FullTime,38.975,475.113,11.315
52,Dammam,PartTime,22.415,145.609,21.504
28,Dammam,PartTime,19.931,447.045,15.788
28,Alhasa,PartTime,20.148,297.971,13.526
23,Khobar,FullTime,40.359,1233.69,7.26
29,Buqaiq,FullTime,39.735,572.576,16.162
27,Dammam,PartTime,23.797,381.881,9.274
54,Dammam,PartTime,25.783,610.364,21.737
38,Dammam,PartTime,18.39,273.611,10.39
21,Dammam,FullTime,39.354,411.244,15.394
38,Dammam,FullTime,41.482,579.995,11.621
40,Dammam,PartTime,18.026,323.51,17.285
19,Dammam,FullTime,39.52,406.197,16.693
29,Dammam,FullTime,39.676,713.793,16.02
50,Dammam,FullTime,38.382,851.693,11.62
49,Dammam,FullTime,38.845,307.066,11.982
30,Buqaiq,FullTime,40.829,1139.264,9.811
30,Jubail,FullTime,38.23,532.303,16.242
21,Khobar,FullTime,40.475,913.31,9.469
41,Khobar,FullTime,40.219,461.459,19.441
42,Khobar,PartTime,17.718,253.034,11.324
25,Dammam,FullTime,40.459,763.208,18.276
37,Khobar,FullTime,38.594,1429.152,13.421
32,Khobar,FullTime,39.354,656.962,7.892
34,Khobar,FullTime,39.752,552.806,34.881
48,Dammam,FullTime,40.46,966.45,8.932
18,Dammam,PartTime,22.19,236.472,21.34
56,Dammam,FullTime,40.431,959.108,16.65
18,Dammam,PartTime,13.421,186.761,15.931
55,Dammam,FullTime,38.786,533.222,17.29
18,Dammam,FullTime,41.633,510.223,5.193
32,Dammam,FullTime,40.112,1057.151,10.567
49,Dammam,FullTime,39.704,846.926,33.667
36,Dammam,FullTime,41.935,1043.375,14.989
26,Alhasa,FullTime,39.654,454.229,5.774
41,Dammam,FullTime,39.188,433.698,16.904
23,Buqaiq,PartTime,15.859,307.617,18.18
37,Dammam,FullTime,40.881,813.112,10.81
56,Dammam,PartTime,19.488,331.922,21.345
48,Dammam,FullTime,38.906,350.624,17.585
41,Dammam,PartTime,21.103,209.496,16.016
26,Dammam,FullTime,40.093,1070.175,14.675
31,Dammam,FullTime,40.24,848.322,21.768
46,Alhasa,FullTime,38.565,902.463,19.099
38,Dammam,FullTime,41.273,745.277,12.527
27,Dammam,FullTime,39.242,641.064,10.839
42,Dammam,FullTime,39.497,796.279,16.671
41,Dammam,PartTime,21.293,327.031,14.241
26,Dammam,FullTime,40.121,717.202,28.586
33,Khobar,FullTime,39.296,927.038,13.408
56,Dammam,FullTime,43.965,466.675,7.678
51,Khobar,FullTime,39.204,832.26,11.049
21,Dammam,FullTime,39.542,869.807,14.099
51,Dammam,FullTime,40.427,644.295,38.457
50,Dammam,FullTime,40.51,627.682,24.343
26,Dammam,FullTime,38.953,735.683,12.879
34,Dammam,FullTime,39.563,840.488,12.387
28,Khobar,PartTime,24.581,619.683,18.201
48,Alhasa,FullTime,40.102,1101.076,10.563
32,Dammam,PartTime,23.676,401.376,6.432
53,Dammam,FullTime,40.183,911.491,16.03
29,Dammam,FullTime,38.974,863.319,13.991
18,Dammam,FullTime,39.968,1027.96,9.651
23,Dammam,FullTime,40.003,814.519,21.042
46,Dammam,FullTime,40.713,932.142,13.947
36,Dammam,FullTime,40.415,519.933,27.458
19,Dammam,FullTime,40.496,378.121,28.451
31,Alhasa,FullTime,41.313,921.913,12.637
24,Dammam,FullTime,40.008,1096.734,12.469
48,Dammam,FullTime,39.022,695.915,30.824
39,Khobar,PartTime,19.275,252.242,19.9
37,Dammam,FullTime,39.354,936.408,27.792
32,Dammam,PartTime,24.453,663.88,12.554
39,Dammam,PartTime,17.03,277.083,13.566
56,Khobar,PartTime,14.1,409.854,9.175
37,Dammam,FullTime,39.29,615.618,13.011
27,Dammam,FullTime,39.929,527.911,9.339
27,Dammam,PartTime,17.209,263.022,17.017
21,Dammam,PartTime,22.39,557.022,6.498
33,Dammam,PartTime,21.733,336.659,26.118
32,Jeddah,FullTime,39.36,1155.431,10.705
47,Khobar,PartTime,20.62,345.472,17.906
31,Dammam,PartTime,28.598,254.867,22.717
44,Dammam,FullTime,40.801,986.201,19.543
36,Dammam,FullTime,40.128,790.416,30.245
21,Dammam,PartTime,20.95,350.827,4.881
50,Dammam,FullTime,40.044,457.203,13.708
45,Dammam,FullTime,39.766,535.575,5.88
43,Alhasa,PartTime,17.72,419.9,9.743
48,Khobar,FullTime,39.625,509.197,8.52
39,Dammam,FullTime,36.822,479.13,15.565
38,Dammam,PartTime,24.344,582.575,12.412
50,Buqaiq,PartTime,19.993,350.719,19.043
51,Dammam,FullTime,40.346,512.851,2.959
42,Buqaiq,FullTime,39.361,556.016,11.018
33,Dammam,FullTime,40.085,839.138,16.031
32,Dammam,FullTime,40.754,800.101,13.715
56,Dammam,FullTime,40.268,668.31,8.184
24,Jubail,FullTime,39.577,1243.986,14.896
37,Dammam,FullTime,40.857,597.067,7.495
52,Dammam,FullTime,40.575,920.837,10.36
19,Dammam,PartTime,17.461,277.388,18.746
23,Dammam,FullTime,40.326,712.193,11.322
37,Dammam,FullTime,41.042,848.233,9.431
61,Dammam,PartTime,18.651,282.203,5.613
44,Alhasa,FullTime,39.803,858.74,17.886
35,Dammam,FullTime,43.024,1381.729,16.507
20,Dammam,FullTime,38.771,488.976,10.545
56,Alhasa,PartTime,20.343,427.378,10.572
39,Dammam,PartTime,20.98,535.774,11.463
49,Dammam,FullTime,40.945,918.151,17.733
33,Alhasa,FullTime,39.464,736.452,17.238
42,Buqaiq,FullTime,40.588,487.21,14.001
47,Dammam,FullTime,41.873,934.627,15.392
44,Dammam,FullTime,39.673,707.171,8.177
56,Khobar,FullTime,39.01,261.276,8.245
30,Dammam,FullTime,39.243,688.022,14.445
25,Khobar,PartTime,18.699,279.833,11.124
59,Dammam,FullTime,40.25,499.034,12.548
41,Dammam,FullTime,38.616,1233.817,10.564
25,Alhasa,FullTime,39.399,1060.044,17.045
33,Dammam,FullTime,39.168,961.841,16.716
62,Khobar,FullTime,40.007,526.014,17.831
63,Dammam,FullTime,39.053,1300.474,32.501
44,Khobar,FullTime,40.894,1410.566,23.147
54,Dammam,FullTime,40.533,877.833,13.342
50,Dammam,PartTime,19.64,334.677,19.527
24,Khobar,FullTime,41.002,405.915,11.3
33,Dammam,FullTime,39.87,696.195,19.158
35,Dammam,PartTime,15.029,191.224,4.241
56,Dammam,FullTime,38.863,507.127,11.425
39,Dammam,FullTime,40.496,762.115,9.288
41,Dammam,FullTime,40.479,743.076,13.935
42,Dammam,PartTime,15.273,365.71,17.775
50,Dammam,PartTime,22.288,332.593,17.088
24,Dammam,PartTime,17.538,223.005,15.01
18,Dammam,FullTime,40.064,1005.871,14.403
42,Dammam,PartTime,22.104,455.581,8.983
58,Dammam,FullTime,40.756,705.697,17.529
29,Dammam,PartTime,20.777,231.491,12.566
57,Dammam,FullTime,40.464,1393.019,15.266
30,Dammam,FullTime,39.784,455.588,12.157
35,Alhasa,PartTime,18.488,426.186,20.571
27,Dammam,PartTime,18.77,376.418,16.849
28,Dammam,FullTime,40.382,1380.763,15.942
59,Alhasa,FullTime,41.064,733.561,20.188
34,Khobar,FullTime,41.197,441.051,13.235
51,Dammam,FullTime,40.452,584.947,20.078
31,Dammam,FullTime,40.594,478.579,30.461
26,Dammam,FullTime,37.948,693.365,5.676
51,Khobar,FullTime,38.76,471.951,11.895
22,Dammam,PartTime,15.157,448.198,23.433
40,Dammam,FullTime,39.911,1004.909,26.398
38,Dammam,FullTime,40.651,1174.041,26.361
22,Dammam,FullTime,40.486,811.69,6.331
33,Dammam,FullTime,40.224,559.984,7.9
44,Dammam,PartTime,22.569,244.967,10.43
62,Dammam,FullTime,41.616,728.153,28.385
34,Dammam,FullTime,40.284,687.649,12.906
39,Dammam,FullTime,41.249,942.612,24.897
46,Dammam,FullTime,39.871,497.514,9.18
32,Dammam,PartTime,20.44,246.826,10.993
30,Dammam,PartTime,19.694,405.719,10.056
51,Dammam,FullTime,40.392,719.26,15.114
59,Dammam,FullTime,40.972,499.209,23.954
28,Dammam,FullTime,40.395,552.888,19.598
49,Khobar,PartTime,16.551,385.985,7.759
25,Dammam,FullTime,41.409,734.123,23.397
30,Khobar,FullTime,40.54,884.471,15.287
50,Dammam,FullTime,42.71,893.702,11.527
32,Dammam,PartTime,20.217,314.374,23.622
18,Dammam,FullTime,38.761,988.284,13.79
44,Dammam,PartTime,23.224,441.245,12.652
46,Dammam,FullTime,40.937,566.917,12.334
27,Alhasa,FullTime,39.367,450.673,5.361
48,Buqaiq,PartTime,21.669,336.693,6.157
52,Dammam,PartTime,23.284,444.644,9.734
45,Dammam,PartTime,21.726,278.462,22.855
31,Dammam,FullTime,40.005,534.524,6.776
31,Khobar,FullTime,41.376,670.871,16.121
23,Buqaiq,FullTime,40.246,1308.967,7.915
45,Dammam,FullTime,39.902,426.243,4.17
18,Khobar,FullTime,37.883,655.313,10.155
45,Khobar,FullTime,41.658,460.017,10.861
43,Dammam,FullTime,40.962,718.194,18.803
49,Buqaiq,PartTime,20.277,388.732,4.924
57,Dammam,FullTime,41.219,730.498,12.97
38,Jeddah,FullTime,39.402,1004.916,13.343
32,Dammam,FullTime,40.046,496.42,11.237
34,Dammam,PartTime,19.34,336.306,10.79
48,Dammam,PartTime,15.345,407.405,12.242
42,Dammam,FullTime,39.841,882.468,17.753
45,Dammam,FullTime,39.586,473.786,28.479
57,Jubail,FullTime,40.567,880.285,4.667
33,Dammam,FullTime,40.726,801.217,19.725
57,Dammam,FullTime,39.271,770.668,14.445
37,Dammam,FullTime,39.465,586.432,16.734
27,Alhasa,FullTime,38.428,814.485,15.757
46,Dammam,FullTime,40.541,1039.855,19.04
52,Khobar,PartTime,17.187,307.439,26.409
54,Dammam,PartTime,21.909,170.428,19.017
29,Dammam,FullTime,40.446,718.742,16.848
24,Dammam,FullTime,40.135,822.077,13.134
25,Dammam,PartTime,22.333,681.485,11.016
36,Dammam,FullTime,39.991,860.902,6.332
43,Khobar,FullTime,38.858,665.028,8.0
31,Khobar,PartTime,18.303,407.356,9.818
18,Dammam,FullTime,40.223,729.551,40.0
41,Dammam,FullTime,40.549,804.139,17.867
29,Dammam,FullTime,39.112,615.938,6.673
38,Dammam,FullTime,37.85,500.669,11.641
64,Dammam,PartTime,19.483,292.793,21.471
19,Dammam,FullTime,40.754,572.242,15.984
29,Dammam,FullTime,41.355,697.094,11.441
39,Dammam,FullTime,38.971,440.333,14.048
18,Dammam,FullTime,39.92,652.506,20.938
40,Dammam,FullTime,40.084,1221.156,20.371
38,Dammam,FullTime,38.58,662.045,9.255
30,Dammam,FullTime,40.273,882.338,28.295
40,Khobar,FullTime,40.471,793.338,14.771
48,Dammam,FullTime,39.983,1117.583,14.951
34,Dammam,PartTime,21.039,359.697,17.587
54,Dammam,FullTime,37.23,640.698,9.022
18,Dammam,FullTime,41.772,375.363,7.292
60,Khobar,FullTime,39.286,594.78,17.674
27,Dammam,PartTime,20.549,292.841,10.775
34,Dammam,FullTime,39.581,1652.831,8.821
55,Alhasa,FullTime,40.581,546.152,23.516
35,Dammam,FullTime,39.726,405.215,19.716
29,Dammam,FullTime,37.99,1360.266,7.429
57,Khobar,PartTime,18.904,471.517,12.592
27,Dammam,FullTime,41.109,486.852,13.226
46,Khobar,PartTime,18.858,306.76,7.753
54,Dammam,FullTime,37.858,484.824,18.621
28,Buqaiq,FullTime,39.2,824.432,10.079
42,Dammam,FullTime,41.073,521.154,7.23
64,Dammam,FullTime,40.671,610.272,11.231
53,Dammam,FullTime,40.591,614.761,13.357
18,Dammam,FullTime,39.764,697.426,12.873
41,Dammam,PartTime,21.766,490.289,15.298
46,Dammam,FullTime,39.893,645.732,20.437
34,Dammam,FullTime,41.158,739.067,11.848
18,Khobar,PartTime,21.209,447.386,26.702
18,Dammam,PartTime,19.646,580.98,12.447
47,Dammam,FullTime,40.696,1296.639,16.058
47,Dammam,PartTime,23.553,621.107,18.288
21,Dammam,FullTime,39.969,761.024,4.2
38,Dammam,FullTime,40.171,1083.786,12.651
43,Dammam,FullTime,40.185,812.646,17.02
43,Dammam,FullTime,40.844,320.562,10.857
38,Khobar,PartTime,12.45,215.932,25.412
23,Dammam,PartTime,23.213,235.562,18.302
25,Dammam,FullTime,39.499,819.622,15.273
24,Dammam,FullTime,40.296,1032.83,17.211
21,Dammam,FullTime,41.669,1025.439,9.136
36,Khobar,PartTime,15.697,430.973,4.78
25,Dammam,FullTime,39.458,734.368,13.518
35,Khobar,FullTime,41.057,869.589,19.35
34,Dammam,FullTime,41.09,625.459,10.464
49,Dammam,FullTime,37.685,697.854,11.889
44,Dammam,FullTime,38.195,576.948,13.809
38,Dammam,FullTime,38.597,466.903,13.192
24,Dammam,FullTime,39.071,528.822,14.876
46,Dammam,PartTime,19.548,593.792,16.574
56,Dammam,FullTime,39.442,734.784,21.073
34,Dammam,PartTime,18.458,267.057,9.577
43,Dammam,FullTime,41.441,1022.361,8.642
58,Dammam,FullTime,40.61,1132.746,31.965
43,Dammam,FullTime,39.653,863.302,4.324
49,Dammam,FullTime,38.946,764.494,16.671
49,Dammam,FullTime,38.733,709.641,18.022
36,Dammam,FullTime,40.646,910.16,12.227
49,Dammam,PartTime,19.096,214.913,26.71
18,Buqaiq,FullTime,39.838,892.068,14.892
46,Dammam,FullTime,39.537,671.291,20.978
38,Dammam,FullTime,39.829,532.214,14.38
38,Dammam,FullTime,39.162,675.913,5.909
24,Dammam,FullTime,39.849,330.075,9.068
43,Dammam,FullTime,41.053,704.585,9.919
28,Dammam,FullTime,38.951,580.95,6.271
24,Dammam,PartTime,16.577,553.538,14.462
33,Dammam,PartTime,18.145,291.703,19.89
53,Dammam,FullTime,39.579,526.017,20.199
46,Dammam,FullTime,40.15,509.397,8.991
39,Dammam,PartTime,17.469,302.6,10.722
50,Dammam,FullTime,38.756,516.044,8.26
63,Dammam,FullTime,39.838,746.9,8.756
34,Khobar,FullTime,40.698,529.599,25.503
44,Dammam,FullTime,39.58,914.143,5.799
45,Dammam,FullTime,42.882,695.288,11.507
44,Dammam,FullTime,41.092,347.137,8.404
37,Dammam,FullTime,39.817,700.411,9.393
31,Dammam,FullTime,40.559,783.115,21.17
58,Dammam,FullTime,39.995,574.057,20.094
42,Dammam,PartTime,22.301,451.917,9.572
23,Dammam,FullTime,38.977,638.048,15.768
22,Dammam,FullTime,38.519,845.216,11.045
27,Dammam,FullTime,39.689,1156.821,6.901
36,Dammam,PartTime,15.546,298.897,20.534
23,Dammam,FullTime,39.742,447.227,12.891
55,Khobar,FullTime,39.413,520.665,11.657
39,Dammam,FullTime,41.103,892.056,7.129
42,Dammam,FullTime,39.623,1080.287,10.141
32,Dammam,FullTime,40.273,887.427,10.297
56,Khobar,FullTime,38.15,554.729,20.088
57,Dammam,FullTime,39.548,932.827,8.887
32,Dammam,FullTime,39.424,701.197,18.533
24,Khobar,PartTime,22.311,830.541,23.413
48,Dammam,FullTime,39.113,1412.418,8.759
42,Dammam,PartTime,17.787,296.312,12.053
42,Dammam,FullTime,39.414,554.953,25.406
18,Dammam,FullTime,40.886,454.264,12.893
34,Dammam,FullTime,41.068,1166.911,19.455
33,Dammam,FullTime,41.593,1477.108,24.78
25,Khobar,FullTime,40.18,256.38,13.895
36,Alhasa,FullTime,39.037,655.891,16.328
38,Dammam,FullTime,42.411,834.623,24.912
33,Khobar,PartTime,19.789,287.734,15.24
45,Dammam,FullTime,40.047,667.343,11.142
44,Dammam,FullTime,38.317,498.538,13.841
59,Dammam,FullTime,40.154,788.83,20.024
51,Khobar,FullTime,37.986,714.584,6.382
40,Dammam,FullTime,42.432,794.656,12.603
29,Dammam,FullTime,40.208,840.608,7.006
24,Riyadh,FullTime,39.137,1425.375,13.91
28,Dammam,PartTime,22.613,173.195,28.119
46,Dammam,FullTime,40.516,817.107,17.097
38,Alhasa,FullTime,40.546,901.017,21.457
26,Dammam,FullTime,39.129,765.99,12.597
42,Dammam,FullTime,39.524,1124.304,22.319
58,Khobar,FullTime,40.252,456.237,14.914
45,Dammam,PartTime,25.137,540.652,25.688
33,Jeddah,FullTime,41.231,798.634,23.615
20,Dammam,FullTime,40.163,595.022,13.286
24,Dammam,FullTime,39.544,516.162,15.321
55,Khobar,FullTime,39.621,827.076,17.558
22,Dammam,FullTime,40.887,421.166,5.736
31,Dammam,FullTime,40.802,503.61,18.72
18,Khobar,PartTime,18.546,452.139,16.422
41,Dammam,FullTime,40.456,670.957,17.45
57,Khobar,FullTime,41.82,606.194,27.789
49,Khobar,FullTime,39.656,849.917,15.23
25,Dammam,PartTime,14.081,398.378,15.333
64,Dammam,PartTime,23.014,294.049,9.944
18,Dammam,PartTime,18.379,208.481,15.157
50,Dammam,FullTime,39.769,605.983,13.899
36,Dammam,PartTime,23.115,364.174,11.158
27,Khobar,FullTime,40.559,1106.237,15.245
52,Dammam,FullTime,39.497,1217.875,19.128
33,Dammam,PartTime,23.241,427.185,14.016
42,Dammam,FullTime,41.62,990.979,15.08
67,Dammam,FullTime,38.956,621.575,9.817
18,Dammam,FullTime,40.415,1598.166,18.875
58,Khobar,FullTime,39.047,646.577,13.573
24,Dammam,PartTime,22.228,361.848,16.051
44,Dammam,PartTime,21.314,351.503,13.114
28,Dammam,FullTime,41.014,415.368,16.19
50,Dammam,FullTime,40.109,785.473,14.774
36,Dammam,PartTime,18.623,383.599,18.795
59,Dammam,FullTime,40.738,776.273,16.69
26,Dammam,FullTime,39.659,915.931,18.392
36,Dammam,FullTime,42.935,735.424,10.229
31,Dammam,FullTime,39.793,779.531,28.456
18,Alhasa,FullTime,38.829,661.248,8.492
18,Riyadh,FullTime,39.889,903.703,18.218
34,Jeddah,PartTime,18.716,113.862,13.441
18,Dammam,FullTime,40.911,772.388,11.802
34,Dammam,FullTime,40.432,922.126,9.72
44,Dammam,FullTime,38.462,994.083,28.105
38,Dammam,FullTime,40.865,769.493,11.46
26,Dammam,FullTime,39.407,915.235,8.392
26,Dammam,FullTime,40.189,960.975,16.83
46,Dammam,FullTime,40.235,1008.244,7.571
57,Dammam,FullTime,41.506,787.768,12.163
23,Dammam,FullTime,40.714,509.224,14.079
34,Buqaiq,FullTime,39.145,571.579,17.738
18,Dammam,PartTime,21.015,509.346,21.612
27,Dammam,FullTime,41.359,530.919,11.132
42,Dammam,FullTime,40.761,1586.994,9.959
30,Khobar,FullTime,39.673,685.519,16.888
18,Dammam,PartTime,12.38,237.463,29.528
61,Khobar,FullTime,40.527,705.657,9.599
52,Dammam,FullTime,40.786,366.892,15.437
26,Dammam,FullTime,40.126,670.236,10.915
50,Dammam,FullTime,39.201,746.631,27.686
23,Dammam,FullTime,40.773,703.003,22.232
28,Dammam,FullTime,39.83,474.273,9.42
51,Dammam,FullTime,41.214,611.279,18.41
21,Riyadh,FullTime,39.869,860.983,7.89
47,Dammam,PartTime,22.733,239.043,7.76
28,Dammam,FullTime,42.114,1113.934,13.837
54,Dammam,PartTime,18.273,354.452,13.321
28,Khobar,FullTime,39.996,600.846,10.504
47,Dammam,PartTime,22.1,320.969,28.109
53,Dammam,PartTime,16.742,148.941,19.635
35,Dammam,FullTime,41.01,607.321,15.62
41,Dammam,FullTime,39.541,1006.055,22.976
36,Dammam,PartTime,17.738,184.533,20.686
18,Dammam,FullTime,39.883,925.45,13.487
28,Alhasa,FullTime,41.383,325.492,10.359
50,Dammam,FullTime,38.998,622.883,10.885
35,Alhasa,PartTime,18.247,291.181,7.274
34,Dammam,PartTime,19.386,273.253,16.944
26,Dammam,PartTime,24.502,487.675,26.699
39,Dammam,PartTime,17.561,222.219,15.115
38,Dammam,FullTime,39.662,683.648,14.039
47,Dammam,FullTime,39.84,747.804,11.865
21,Dammam,FullTime,39.841,638.25,22.106
18,Jubail,PartTime,25.61,519.729,12.704
19,Khobar,FullTime,41.593,676.583,13.813
56,Dammam,FullTime,40.532,1032.171,9.837
42,Khobar,FullTime,39.187,655.462,17.582
61,Alhasa,PartTime,26.376,406.286,7.831
22,Dammam,PartTime,18.275,291.546,15.852
24,Dammam,PartTime,21.903,397.747,19.339
45,Khobar,FullTime,40.018,773.648,12.419
26,Dammam,FullTime,40.749,554.806,11.245
25,Dammam,FullTime,40.689,1726.871,16.97
37,Dammam,FullTime,38.549,1011.071,20.052
45,Jubail,PartTime,17.617,398.059,19.835
18,Dammam,FullTime,38.674,1037.313,15.323
57,Dammam,FullTime,39.536,797.446,23.397
49,Dammam,PartTime,19.077,324.435,15.963
53,Khobar,FullTime,40.407,949.588,10.268
43,Khobar,FullTime,39.699,961.613,13.973
22,Khobar,FullTime,38.34,1129.15,11.705
59,Dammam,FullTime,40.006,693.44,4.871
39,Dammam,FullTime,39.191,881.906,12.108
57,Alhasa,PartTime,16.588,257.573,6.365
39,Khobar,FullTime,40.363,935.661,11.668
29,Dammam,FullTime,39.785,703.317,13.663
60,Dammam,PartTime,20.837,506.904,9.056
23,Dammam,FullTime,39.658,352.495,8.989
19,Dammam,FullTime,39.861,310.141,9.318
33,Dammam,FullTime,39.641,1077.561,15.676
18,Dammam,FullTime,40.421,788.068,13.014
35,Dammam,FullTime,40.158,1137.422,14.616
40,Dammam,FullTime,41.104,1055.603,24.605
51,Dammam,PartTime,20.912,525.708,12.859
63,Dammam,FullTime,39.888,867.476,13.608
36,Dammam,FullTime,39.754,1590.669,10.862
55,Dammam,FullTime,39.781,603.968,27.967
59,Alhasa,PartTime,20.742,272.642,17.837
39,Dammam,FullTime,38.368,714.515,11.492
30,Khobar,FullTime,39.14,1534.591,8.598
34,Dammam,PartTime,21.787,329.196,12.966
28,Dammam,FullTime,42.189,1042.516,12.149
32,Buqaiq,FullTime,39.728,618.89,35.014
59,Dammam,FullTime,41.555,872.597,9.213
37,Dammam,PartTime,18.42,306.264,16.971
31,Dammam,FullTime,40.02,531.972,10.724
62,Dammam,FullTime,40.828,525.577,18.677
41,Dammam,FullTime,39.743,715.814,16.329
34,Dammam,FullTime,41.493,636.125,22.999
59,Dammam,FullTime,40.324,996.546,14.506
40,Dammam,FullTime,39.554,509.751,13.898
50,Dammam,FullTime,39.31,1001.081,7.904
58,Khobar,FullTime,39.35,848.802,35.957
23,Dammam,FullTime,37.569,1452.095,20.595
54,Dammam,FullTime,40.815,576.838,22.262
54,Dammam,FullTime,39.659,772.402,13.34
26,Dammam,PartTime,16.075,510.75,12.646
40,Dammam,PartTime,21.53,435.354,23.632
