gender,nationality,age,education_level,education_field,marital_status,family_residence,region,department,contract_type,employment_type,employee_status,job_level,job_title,performance_rating,remote_status,business_trips,hours_worked,overtime_hours,hourly_rate,weekly_earnings,bonus,percent_salary_hike,annual_bonus,tenure_years,work-life_balance,distance_from_home
Male,Saudi,30,PhD,Business,Unmarried,Within district,Khobar,IT,Internship,FullTime,Non-Active,L2,Sales,3,On Site,Travels rarely,40.826,6.086,24.323,785.287,0.0,0.0,0.0,11.562,3.239,9.145
Female,Saudi,23,Bachelors,Business,Unmarried,Within district,Alhasa,HR,Permanent,FullTime,Active,L1,Media,4,On Site,Travels rarely,39.505,9.087,18.362,1155.856,0.034,0.081,1390.142,15.463,4.426,12.5
Female,Expat_Europe,48,High School,Business,Married,Other district,Dammam,HR,Permanent,FullTime,Active,L2,Manager,3,Hybrid,Travels rarely,39.983,9.047,19.827,1544.468,0.4,0.087,36602.406,14.463,4.255,26.2
Male,Saudi,25,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,Hybrid,Travels rarely,39.505,4.733,13.391,211.629,0.102,0.164,1027.298,16.642,2.827,17.697
Female,Expat_Europe,24,High School,STEM,Married,Within district,Khobar,HR,Internship,FullTime,Active,L1,Designer,2,On Site,Travels rarely,42.22,12.038,16.234,1081.547,0.0,0.117,0.0,12.368,3.185,9.657
Male,Saudi,33,High School,Humanities,Unmarried,Other district,Dammam,HR,Permanent,PartTime,Active,L3,Media,3,On Site,Travels rarely,19.569,0.651,21.859,773.718,0.133,0.0,5924.349,9.509,3.277,26.92
Male,Saudi,34,High School,Humanities,Unmarried,Within district,Dammam,Finance,Internship,FullTime,Active,L1,Analyst,3,Hybrid,Travels rarely,41.524,8.207,11.403,895.323,0.107,0.085,4737.095,11.375,3.628,17.722
Female,Saudi,41,High School,Communication,Married,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Manager,4,Hybrid,Travels often,39.188,0.23,11.022,456.024,0.002,0.03,31.617,14.776,3.973,22.751
Male,Saudi,26,High School,Humanities,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels rarely,40.354,1.528,11.408,529.292,0.257,0.191,5227.884,13.109,4.361,9.354
Male,Saudi,18,Bachelors,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,3,On Site,Travels rarely,39.076,0.139,14.624,1047.79,0.0,0.198,0.0,11.668,3.499,26.797
Female,Saudi,27,High School,Business,Unmarried,Within district,Dammam,Finance,Internship,FullTime,Active,L1,Manager,3,Hybrid,Travels often,41.298,0.691,13.06,277.607,0.239,0.0,1162.554,5.534,4.116,15.884
Male,Expat_Asia,42,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.426,0.0,12.386,710.705,0.134,0.2,5702.367,16.313,3.101,18.129
Male,Expat_Arab,23,Bachelors,Business,Unmarried,Within district,Dammam,HR,Fixed Term,PartTime,Active,L1,Sales,3,On Site,Travels rarely,24.205,3.366,13.643,286.464,0.004,0.2,82.492,12.658,4.37,16.441
Male,Saudi,36,Bachelors,Humanities,Married,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Manager,5,On Site,Travels rarely,39.464,6.62,11.416,588.88,0.4,0.2,13785.114,10.974,3.315,13.682
Male,Expat_Arab,45,High School,STEM,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels often,41.944,0.0,18.536,1120.201,0.075,0.0,7773.899,17.7,2.86,16.128
Female,Saudi,52,High School,Social Science,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels often,39.828,8.059,13.46,689.08,0.0,0.2,0.0,13.237,4.63,21.698
Female,Saudi,59,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,4,Hybrid,Travels rarely,39.869,0.0,16.136,1245.382,0.032,0.0,1652.389,20.977,3.286,22.554
Female,Saudi,28,High School,Social Science,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Designer,4,Hybrid,Travels rarely,20.785,0.0,13.214,259.344,0.192,0.102,1656.704,7.773,3.09,23.623
Female,Saudi,18,High School,Humanities,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Manager,3,Hybrid,Travels rarely,40.224,5.363,10.383,465.813,0.233,0.2,13029.456,28.088,2.934,18.665
Male,Expat_Arab,18,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,41.674,4.62,14.24,358.752,0.257,0.0,1548.444,8.983,2.997,19.045
Male,Saudi,52,Bachelors,Humanities,Married,Within district,Dammam,Finance,Zero Hours,FullTime,Active,L1,Sales,1,On Site,Travels rarely,38.73,3.245,12.735,378.568,0.193,0.0,2520.44,10.208,3.012,28.44
Male,Saudi,56,High School,Business,Married,Within district,Alhasa,IT,Permanent,FullTime,Active,L2,Media,3,On Site,Travels rarely,39.3,1.899,20.943,1405.684,0.0,0.074,0.0,18.949,1.773,22.122
Male,Saudi,52,High School,STEM,Married,Other district,Khobar,HR,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels rarely,40.095,2.508,14.862,659.337,0.047,0.091,423.24,25.634,3.948,16.85
Male,Saudi,31,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,4,Hybrid,Travels rarely,21.211,0.0,17.535,346.943,0.27,0.0,4659.108,14.665,4.298,29.835
Male,Saudi,30,High School,Business,Married,Other district,Dammam,HR,Internship,FullTime,Active,L1,Media,1,Hybrid,Travels rarely,41.203,1.874,14.803,764.687,0.015,0.131,185.298,4.207,3.514,28.88
Male,Saudi,33,High School,Humanities,Married,Other district,Dammam,Customer Support,Permanent,FullTime,Active,L1,Analyst,4,On Site,Travels rarely,39.603,6.797,8.194,333.291,0.156,0.2,4821.62,8.202,3.668,16.235
Female,Expat_Europe,36,High School,Business,Unmarried,Other district,Dammam,HR,Zero Hours,FullTime,Active,L1,Analyst,3,Hybrid,Travels rarely,39.892,12.08,14.959,1209.343,0.096,0.0,6931.796,9.622,4.537,12.935
Male,Saudi,45,High School,STEM,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Media,3,Hybrid,Travels rarely,39.679,0.698,15.63,310.248,0.0,0.0,0.0,7.423,3.829,36.897
Male,Expat_Arab,31,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Non-Active,L1,Manager,3,On Site,Travels rarely,41.482,4.895,13.763,637.399,0.083,0.109,3793.751,6.677,3.772,14.847
Female,Saudi,22,High School,STEM,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Designer,4,Hybrid,Travels rarely,16.11,0.576,19.587,526.456,0.386,0.2,6616.732,14.49,4.375,18.862
Female,Saudi,53,High School,Social Science,Married,Other district,Dammam,Finance,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels rarely,39.397,11.565,13.193,448.153,0.0,0.0,0.0,8.04,3.375,15.502
Male,Saudi,36,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Secretary,3,Hybrid,Travels often,41.779,0.353,13.242,570.859,0.117,0.066,2631.03,22.291,3.986,13.577
Male,Saudi,49,High School,Communication,Married,Within district,Dammam,Finance,Permanent,PartTime,Active,L1,Media,3,Hybrid,Travels often,18.684,0.0,14.082,174.67,0.0,0.139,0.0,17.103,2.385,21.725
Male,Saudi,34,High School,STEM,Unmarried,Within district,Khobar,HR,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels rarely,39.913,0.0,20.291,1720.991,0.0,0.0,0.0,29.423,3.182,21.814
Male,Saudi,43,High School,Humanities,Married,Within district,Dammam,Finance,Fixed Term,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.12,5.923,13.757,483.711,0.221,0.0,7840.584,8.749,4.329,15.842
Female,Saudi,24,High School,STEM,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L2,Designer,3,On Site,Travels rarely,19.664,2.734,19.724,884.276,0.0,0.0,0.0,28.627,2.38,18.609
Male,Saudi,49,High School,Social Science,Unmarried,Within district,Dammam,Accounting,Permanent,FullTime,Non-Active,L1,Media,3,Hybrid,Travels rarely,41.288,0.634,14.844,725.579,0.089,0.2,1293.764,7.73,3.523,15.409
Male,Saudi,51,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,4,Hybrid,Travels rarely,19.742,2.46,12.232,444.555,0.0,0.155,0.0,20.452,4.246,18.683
Male,Saudi,20,High School,STEM,Married,Other district,Dammam,HR,Internship,FullTime,Active,L2,Manager,1,On Site,Travels often,40.008,3.773,20.316,1081.143,0.0,0.0,0.0,22.495,3.06,16.645
Male,Saudi,31,High School,Communication,Married,Within district,Dammam,HR,Internship,PartTime,Active,L4,Designer,1,On Site,Travels rarely,21.278,0.0,37.539,4078.783,0.08,0.2,22290.277,12.541,3.577,26.115
Male,Expat_Arab,19,High School,Social Science,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Analyst,3,Remote,Travels often,40.521,4.173,16.742,758.205,0.074,0.2,4227.967,8.791,2.988,15.666
Female,Saudi,29,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels often,41.156,7.312,7.656,331.423,0.137,0.04,2396.345,8.893,3.177,9.764
Female,Saudi,18,High School,Communication,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Designer,3,On Site,Travels rarely,40.543,0.0,14.049,448.297,0.0,0.186,0.0,10.816,2.199,22.91
Male,Saudi,33,High School,Business,Married,Within district,Dammam,HR,Internship,FullTime,Active,L1,Media,2,Remote,Travels often,38.849,5.92,17.65,999.358,0.258,0.0,20782.762,20.635,1.957,20.672
Male,Saudi,18,High School,Business,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.04,1.335,15.076,507.798,0.148,0.0,4754.464,9.975,2.303,17.911
Male,Expat_Asia,22,High School,Communication,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels rarely,38.712,2.734,11.12,316.754,0.006,0.0,52.342,21.926,4.776,23.595
Male,Expat_Arab,40,High School,Business,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Secretary,3,Remote,Travels often,38.179,0.0,14.072,426.566,0.033,0.077,682.3,14.151,2.583,6.971
Male,Expat_Arab,62,High School,Business,Married,Within district,Dammam,Finance,Permanent,PartTime,Active,L1,Manager,3,On Site,Travels rarely,20.076,1.418,16.909,532.634,0.157,0.154,3011.542,23.267,3.872,11.534
Male,Saudi,34,High School,Humanities,Married,Within district,Dammam,Sales,Zero Hours,PartTime,Active,L2,Media,3,On Site,Travels rarely,20.999,0.0,8.67,1161.88,0.16,0.168,8344.089,22.169,3.43,9.647
Male,Saudi,25,High School,Humanities,Married,Within district,Khobar,HR,Permanent,FullTime,Active,L3,Sales,3,Hybrid,Travels rarely,40.574,7.053,25.954,2951.707,0.0,0.0,0.0,7.178,1.028,21.572
Female,Saudi,31,High School,Social Science,Unmarried,Other district,Khobar,HR,Permanent,FullTime,Active,L1,Designer,4,Hybrid,Travels rarely,39.166,3.214,15.089,1097.695,0.0,0.179,0.0,22.879,2.833,24.752
Male,Saudi,33,Bachelors,Social Science,Married,Within district,Khobar,HR,Permanent,FullTime,Active,L3,Media,4,Hybrid,Travels rarely,41.504,0.509,25.976,5166.659,0.183,0.066,89081.095,8.687,3.486,25.636
Male,Saudi,35,Bachelors,Business,Married,Within district,Dammam,HR,Zero Hours,PartTime,Active,L1,Media,2,Hybrid,Travels rarely,19.996,0.592,16.306,370.82,0.042,0.013,418.012,13.378,2.325,22.352
Female,Saudi,46,High School,Humanities,Married,Within district,Dammam,HR,Internship,FullTime,Active,L2,Designer,3,On Site,Travels rarely,37.996,4.747,15.385,534.029,0.0,0.087,0.0,11.962,3.339,13.887
Male,Expat_Arab,33,High School,Social Science,Married,Within district,Buqaiq,HR,Internship,PartTime,Active,L1,Manager,4,On Site,Travels often,21.689,0.062,16.589,347.414,0.074,0.043,2297.342,6.344,3.026,16.398
Female,Saudi,49,High School,Communication,Unmarried,Within district,Khobar,HR,Permanent,FullTime,Active,L1,Media,4,Remote,Travels rarely,40.937,5.71,13.471,604.244,0.221,0.2,6870.966,15.537,3.543,9.732
Male,Saudi,20,High School,Business,Married,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,Hybrid,Travels rarely,40.547,0.0,16.833,1190.247,0.129,0.0,17104.116,24.191,2.586,11.041
Male,Saudi,28,High School,Humanities,Married,Within district,Dammam,HR,Internship,PartTime,Active,L2,Media,4,On Site,Travels often,17.315,0.0,18.935,438.134,0.144,0.2,898.293,12.309,3.783,18.421
Male,Saudi,62,High School,Business,Unmarried,Within district,Khobar,HR,Permanent,FullTime,Active,L1,Manager,3,On Site,Travels rarely,41.277,0.272,19.06,1177.577,0.051,0.15,1667.461,22.505,3.703,49.493
Male,Expat_Arab,38,High School,STEM,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Analyst,4,On Site,Travels rarely,38.922,9.33,19.471,1529.986,0.107,0.159,14752.284,12.377,4.069,17.777
Male,Expat_Arab,33,High School,STEM,Married,Other district,Khobar,HR,Internship,PartTime,Active,L1,Designer,3,Hybrid,Travels rarely,22.072,0.936,17.911,611.175,0.105,0.173,4658.745,23.105,4.296,12.879
Female,Saudi,26,High School,Business,Married,Within district,Dammam,HR,Zero Hours,FullTime,Active,L1,Designer,3,On Site,Travels often,40.485,1.116,16.195,703.698,0.378,0.152,6324.365,14.843,2.578,18.389
Male,Saudi,48,High School,Business,Married,Other district,Khobar,HR,Fixed Term,FullTime,Active,L1,Media,3,Remote,Travels rarely,39.952,6.12,14.247,883.075,0.105,0.0,10557.482,19.21,2.189,26.193
Male,Saudi,40,High School,Humanities,Unmarried,Within district,Khobar,HR,Permanent,FullTime,Active,L1,Manager,3,On Site,Travels rarely,41.078,4.999,11.881,491.193,0.006,0.0,59.614,8.027,2.923,19.825
Male,Saudi,60,High School,Business,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L2,Sales,4,On Site,Travels rarely,19.35,1.954,20.799,770.476,0.109,0.0,6467.815,15.396,3.6,25.583
Male,Saudi,27,High School,Social Science,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,4,On Site,Travels rarely,40.256,0.651,15.16,980.928,0.318,0.2,4928.275,11.774,3.427,25.392
Male,Saudi,42,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Sales,3,On Site,Travels rarely,20.584,0.282,9.932,258.905,0.129,0.2,1158.036,18.617,2.25,8.653
Female,Expat_Arab,23,High School,Business,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels often,41.58,8.321,15.031,920.378,0.209,0.0,7159.577,11.378,3.607,20.61
Male,Saudi,48,High School,Humanities,Unmarried,Other district,Khobar,HR,Permanent,PartTime,Active,L1,Manager,3,Hybrid,Travels rarely,19.322,0.735,12.719,135.364,0.106,0.0,890.944,16.117,3.696,23.747
Female,Saudi,35,Bachelors,Social Science,Married,Within district,Jeddah,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,39.835,3.168,16.525,1518.247,0.0,0.193,0.0,27.111,4.865,17.862
Male,Saudi,44,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,39.114,0.0,14.834,591.289,0.055,0.086,893.036,7.268,4.072,17.653
Male,Saudi,25,Bachelors,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,5,Hybrid,Travels rarely,40.124,3.204,13.976,378.431,0.137,0.2,2624.201,10.007,2.732,30.847
Male,Saudi,52,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,2,On Site,Travels rarely,38.16,3.425,12.434,160.735,0.109,0.2,1180.635,13.278,3.078,12.266
Male,Saudi,36,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,4,Hybrid,Travels often,39.31,9.555,9.964,267.015,0.177,0.2,1366.423,16.55,3.227,11.656
Male,Saudi,24,Bachelors,Humanities,Married,Other district,Khobar,HR,Permanent,FullTime,Active,L1,Designer,3,Hybrid,Travels rarely,40.71,2.67,13.786,498.346,0.094,0.2,1682.051,15.409,3.357,15.241
Female,Saudi,22,High School,STEM,Unmarried,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,3,On Site,Travels rarely,40.184,1.288,15.286,1043.831,0.0,0.2,0.0,21.378,2.778,22.395
Male,Expat_Asia,26,Masters,Communication,Unmarried,Within district,Khobar,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.182,10.248,16.111,827.689,0.084,0.033,2123.867,7.191,2.743,16.849
Male,Saudi,44,PhD,STEM,Unmarried,Within district,Alhasa,HR,Permanent,FullTime,Active,L1,Analyst,4,On Site,Travels rarely,39.953,1.104,16.234,978.477,0.139,0.032,7426.683,11.571,2.616,17.284
Female,Saudi,59,High School,Communication,Unmarried,Within district,Dammam,Sales,Permanent,PartTime,Active,L2,Media,3,Hybrid,Travels rarely,18.89,0.106,18.99,640.471,0.068,0.0,2341.398,9.528,3.876,16.641
Male,Saudi,38,High School,Social Science,Married,Other district,Dammam,HR,Fixed Term,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.639,0.58,13.365,427.86,0.005,0.0,201.235,16.727,2.441,19.679
Male,Saudi,28,High School,Business,Married,Within district,Dammam,IT,Permanent,PartTime,Active,L1,Designer,4,On Site,Travels rarely,20.537,1.412,13.025,510.883,0.199,0.0,4218.981,12.051,3.9,21.131
Male,Saudi,30,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Manager,4,On Site,Travels rarely,40.79,7.948,8.966,292.53,0.107,0.2,2250.832,18.507,2.666,30.844
Male,Expat_Asia,50,High School,Humanities,Married,Within district,Dammam,HR,Internship,FullTime,Active,L1,Media,5,Hybrid,Travels rarely,40.236,6.52,12.507,709.272,0.392,0.0,26778.209,6.255,2.553,17.783
Male,Saudi,41,High School,STEM,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Designer,4,On Site,Travels rarely,18.804,3.696,13.76,199.649,0.012,0.0,171.523,19.797,4.239,25.125
Male,Expat_Arab,43,High School,Communication,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Sales,3,On Site,Travels often,40.546,0.0,16.987,822.004,0.007,0.0,410.19,15.349,3.826,41.755
Male,Saudi,18,High School,Humanities,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L2,Media,5,Hybrid,Travels rarely,39.64,9.61,13.639,922.089,0.137,0.066,10751.298,12.862,4.805,13.403
Male,Saudi,23,High School,Humanities,Married,Within district,Dammam,HR,Internship,FullTime,Active,L1,Designer,3,Remote,Travels rarely,39.228,8.929,13.05,499.3,0.0,0.2,0.0,10.091,4.041,24.828
Male,Saudi,55,Masters,Business,Married,Within district,Dammam,HR,Fixed Term,PartTime,Active,L1,Media,4,On Site,Travels rarely,26.939,0.0,15.972,871.819,0.213,0.2,12657.522,14.358,4.324,24.676
Male,Saudi,42,Bachelors,STEM,Married,Other district,Dammam,HR,Fixed Term,FullTime,Active,L1,Secretary,1,Hybrid,Travels often,40.889,5.915,12.232,359.205,0.0,0.0,0.0,14.254,3.165,19.555
Male,Saudi,32,Bachelors,Business,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Manager,5,Hybrid,Travels often,38.966,3.972,15.765,768.739,0.378,0.0,25631.583,10.146,4.473,18.644
Female,Saudi,46,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Secretary,2,Remote,Travels rarely,39.597,5.129,10.568,477.927,0.115,0.0,2073.841,17.606,3.898,21.992
Male,Expat_Arab,33,High School,Communication,Married,Other district,Dammam,Finance,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels rarely,41.863,8.809,13.015,571.552,0.011,0.133,238.114,12.159,4.33,9.987
Female,Saudi,18,High School,STEM,Unmarried,Other district,Dammam,HR,Permanent,FullTime,Non-Active,L1,Sales,2,Hybrid,Travels rarely,42.067,2.098,18.166,1459.344,0.239,0.0,18845.503,18.82,4.033,16.133
Female,Saudi,18,High School,STEM,Married,Within district,Khobar,HR,Fixed Term,FullTime,Active,L1,Media,1,Remote,Travels rarely,41.569,4.065,21.041,1692.098,0.052,0.0,7813.708,5.608,3.22,12.581
Male,Saudi,26,Bachelors,STEM,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Analyst,3,Hybrid,Travels rarely,40.927,0.097,18.503,723.16,0.0,0.146,0.0,11.35,2.514,16.287
Male,Saudi,22,High School,Business,Married,Within district,Dammam,HR,Internship,FullTime,Active,L1,Designer,2,Remote,Travels rarely,41.042,1.184,19.258,760.787,0.141,0.044,4983.769,16.191,4.599,20.633
Male,Expat_US,24,High School,Business,Married,Within district,Dammam,IT,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels rarely,40.128,12.086,14.231,1017.539,0.0,0.021,0.0,7.225,3.242,25.343
Male,Saudi,23,High School,Communication,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Designer,3,Hybrid,Travels often,20.624,0.201,12.728,320.155,0.166,0.2,2126.455,12.309,3.872,29.54
Male,Saudi,21,High School,Business,Married,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,Hybrid,Travels rarely,40.858,3.821,12.629,540.513,0.315,0.117,31684.619,6.404,2.996,10.224
Male,Expat_Arab,33,High School,STEM,Unmarried,Other district,Dammam,Finance,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,41.931,10.866,15.595,784.767,0.0,0.118,0.0,11.771,3.937,19.19
Male,Saudi,33,Masters,Communication,Married,Other district,Dammam,Design,Permanent,FullTime,Active,L1,Media,4,On Site,Travels often,40.172,4.261,12.936,264.575,0.0,0.2,0.0,28.114,3.706,19.651
Male,Saudi,24,High School,Business,Unmarried,Within district,Khobar,HR,Fixed Term,FullTime,Active,L1,Media,4,On Site,Travels rarely,39.648,3.772,14.52,998.97,0.04,0.185,3749.848,10.108,3.918,13.958
Female,Saudi,27,High School,Humanities,Married,Within district,Dammam,HR,Internship,FullTime,Active,L1,Designer,3,On Site,Travels rarely,38.964,8.852,12.885,616.336,0.226,0.0,9225.154,14.882,3.803,24.138
Male,Expat_Arab,28,High School,Humanities,Married,Within district,Dammam,HR,Internship,PartTime,Active,L1,Manager,1,On Site,Travels rarely,13.941,1.297,10.522,99.756,0.01,0.039,75.431,29.567,4.113,21.241
Male,Saudi,51,High School,Business,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Designer,5,Hybrid,Travels rarely,39.418,10.226,16.299,1212.203,0.128,0.2,7549.621,11.56,3.025,24.44
Female,Saudi,36,High School,STEM,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Sales,4,On Site,Travels rarely,38.587,7.375,19.938,528.278,0.351,0.115,8718.089,15.672,4.298,24.885
Female,Saudi,41,Bachelors,Business,Married,Within district,Khobar,HR,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,21.733,1.171,16.033,354.826,0.057,0.0,805.729,13.776,4.593,12.408
Female,Saudi,46,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Analyst,3,On Site,Travels rarely,41.153,2.782,11.438,624.444,0.0,0.129,0.0,12.443,3.044,22.182
Female,Saudi,18,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,1,Hybrid,Travels rarely,40.984,2.993,14.782,711.972,0.0,0.0,0.0,12.978,4.328,19.018
Female,Saudi,42,High School,Humanities,Married,Other district,Dammam,HR,Permanent,FullTime,Active,L2,Sales,5,Remote,Travels often,40.594,0.123,16.536,762.15,0.393,0.13,9971.231,12.058,3.114,15.236
Male,Saudi,36,High School,Business,Unmarried,Within district,Dammam,Finance,Fixed Term,FullTime,Active,L1,Analyst,5,Hybrid,Travels rarely,40.811,0.001,17.287,1549.778,0.19,0.038,7624.327,8.486,3.896,18.158
Male,Saudi,47,High School,Social Science,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Designer,3,Hybrid,Travels rarely,22.619,0.727,16.411,278.408,0.291,0.063,3717.465,12.176,4.469,18.475
Male,Saudi,27,High School,Business,Unmarried,Other district,Alhasa,Accounting,Internship,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.392,0.0,15.748,1184.031,0.0,0.0,0.0,16.534,3.148,18.635
Female,Saudi,28,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,3,Hybrid,Travels rarely,39.788,5.088,12.798,394.187,0.34,0.0,6804.586,10.175,2.483,24.741
Male,Saudi,48,High School,STEM,Married,Within district,Dammam,HR,Internship,FullTime,Active,L2,Sales,3,On Site,Travels rarely,39.206,5.049,25.893,3428.768,0.058,0.0,15148.749,22.588,3.406,10.687
Male,Saudi,38,High School,Social Science,Married,Within district,Dammam,Sales,Permanent,FullTime,Active,L1,Media,4,Remote,Travels rarely,38.902,9.378,16.209,863.806,0.35,0.2,11915.89,5.227,3.348,13.713
Female,Expat_Asia,28,High School,Communication,Unmarried,Within district,Dammam,HR,Internship,PartTime,Active,L1,Media,4,On Site,Travels often,23.093,2.416,11.792,404.477,0.072,0.085,1367.439,4.334,3.855,15.884
Male,Saudi,36,Bachelors,Social Science,Married,Other district,Dammam,HR,Fixed Term,PartTime,Active,L2,Manager,5,On Site,Travels rarely,21.206,0.198,15.665,198.886,0.4,0.0,3172.212,15.93,2.336,27.376
Female,Saudi,30,High School,Business,Married,Other district,Alhasa,HR,Internship,PartTime,Active,L2,Manager,3,On Site,Travels rarely,17.247,0.644,15.181,450.717,0.0,0.2,0.0,8.845,3.601,16.334
Female,Saudi,28,High School,Humanities,Unmarried,Other district,Dammam,HR,Zero Hours,FullTime,Active,L1,Manager,3,On Site,Travels rarely,39.796,2.321,10.405,344.327,0.265,0.0,3801.683,32.229,3.795,26.056
Female,Saudi,49,High School,STEM,Unmarried,Within district,Dammam,HR,Fixed Term,PartTime,Active,L1,Media,4,On Site,Travels often,26.458,2.353,18.888,913.847,0.088,0.008,4236.797,14.119,3.574,27.439
Male,Saudi,20,High School,Business,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Media,4,On Site,Travels often,40.835,7.086,16.75,615.406,0.0,0.2,0.0,13.787,3.621,7.377
Male,Saudi,38,High School,Business,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Secretary,4,On Site,Travels often,39.267,6.473,17.353,1093.53,0.0,0.068,0.0,12.663,4.224,27.332
Male,Saudi,37,High School,Communication,Married,Other district,Dammam,Finance,Zero Hours,PartTime,Active,L1,Designer,3,On Site,Travels often,21.494,3.35,15.787,450.854,0.064,0.2,1048.462,12.638,4.571,20.758
Male,Saudi,46,High School,Communication,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Analyst,4,On Site,Travels rarely,40.28,0.0,14.564,642.55,0.141,0.0,3775.595,17.819,4.854,24.984
Male,Saudi,24,High School,Communication,Married,Within district,Dammam,HR,Internship,FullTime,Active,L1,Analyst,3,On Site,Travels rarely,40.354,2.007,12.365,500.415,0.0,0.0,0.0,21.462,3.352,19.774
Male,Saudi,38,High School,Communication,Married,Other district,Dammam,HR,Fixed Term,FullTime,Active,L1,Analyst,2,On Site,Travels rarely,37.66,0.0,15.102,523.533,0.0,0.128,0.0,8.679,3.01,19.356
