gender,nationality,age,education_level,education_field,marital_status,family_residence,region,department,contract_type,employment_type,employee_status,job_level,job_title,performance_rating,remote_status,business_trips,hours_worked,overtime_hours,hourly_rate,weekly_earnings,bonus,percent_salary_hike,annual_bonus,tenure_years,work-life_balance,distance_from_home
Female,Expat_Arab,52,High School,Social Science,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Designer,4,Hybrid,Travels often,17.221,1.681,14.21,253.508,0.0,0.071,0.0,8.113,4.543,27.675
Male,Expat_Arab,57,High School,Humanities,Married,Other district,Jeddah,HR,Permanent,PartTime,Active,L1,Sales,3,Remote,Travels rarely,19.971,4.077,14.583,394.357,0.277,0.058,6056.427,21.24,2.967,16.514
Female,Saudi,47,High School,Business,Married,Within district,Dammam,IT,Permanent,FullTime,Active,L2,Analyst,2,On Site,Travels often,40.262,5.968,19.883,773.399,0.0,0.121,0.0,9.718,4.47,33.142
Male,Saudi,52,High School,Social Science,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Manager,2,On Site,Travels rarely,40.08,0.371,12.418,1403.677,0.154,0.015,13321.119,11.172,3.954,16.035
Female,Saudi,18,High School,Communication,Married,Other district,Dammam,HR,Fixed Term,PartTime,Active,L1,Secretary,5,On Site,Travels rarely,19.19,0.0,11.859,142.459,0.235,0.131,1284.867,18.403,2.38,17.868
Male,Expat_Asia,26,High School,STEM,Unmarried,Other district,Dammam,Sales,Permanent,PartTime,Active,L1,Designer,5,Hybrid,Travels rarely,19.339,0.915,18.323,334.189,0.117,0.024,1284.608,19.67,3.172,19.031
Male,Expat_Asia,48,High School,STEM,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Sales,3,On Site,Travels often,40.686,0.075,17.849,580.32,0.0,0.2,0.0,13.38,4.264,25.076
Female,Saudi,45,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,Hybrid,Travels rarely,39.981,2.761,18.964,807.698,0.139,0.0,6217.214,17.39,3.233,20.164
Male,Saudi,33,High School,Communication,Unmarried,Within district,Jubail,HR,Permanent,FullTime,Active,L1,Designer,4,Hybrid,Travels rarely,40.229,0.062,12.577,579.368,0.279,0.156,11939.757,14.855,3.101,19.49
Female,Saudi,41,Bachelors,Communication,Married,Within district,Khobar,HR,Permanent,PartTime,Active,L1,Media,3,On Site,Travels rarely,20.537,3.726,12.442,345.906,0.0,0.2,0.0,20.439,3.507,10.611
Male,Saudi,47,High School,Business,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Designer,4,Hybrid,Travels rarely,20.911,2.28,17.379,275.123,0.161,0.2,1889.409,17.218,2.879,13.557
Male,Expat_Europe,19,PhD,Business,Married,Other district,Dammam,Finance,Permanent,FullTime,Active,L2,Media,2,Remote,Travels rarely,39.511,0.525,21.203,1639.314,0.175,0.2,37936.725,36.96,3.033,18.221
Male,Saudi,32,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,3,Hybrid,Travels rarely,38.692,6.791,9.221,239.699,0.0,0.188,0.0,13.607,3.285,34.699
Female,Saudi,41,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Analyst,3,Hybrid,Travels rarely,40.699,6.121,16.011,279.653,0.028,0.145,576.878,14.984,3.16,15.579
Male,Expat_Arab,18,High School,Business,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Designer,3,On Site,Travels often,40.774,0.0,18.085,967.025,0.0,0.152,0.0,15.127,3.189,25.702
Female,Saudi,52,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels rarely,39.857,0.0,17.717,956.122,0.17,0.137,4628.343,24.257,4.247,23.624
Male,Expat_Asia,67,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,1,On Site,Travels rarely,38.291,0.0,15.596,705.594,0.273,0.061,14297.936,22.538,3.946,20.537
Female,Saudi,36,PhD,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels rarely,42.494,4.141,16.833,1507.66,0.108,0.0,6622.48,18.915,2.984,15.175
Male,Saudi,34,High School,STEM,Unmarried,Within district,Buqaiq,HR,Internship,FullTime,Non-Active,L1,Secretary,4,Hybrid,Travels rarely,39.014,4.624,16.297,424.933,0.0,0.16,0.0,13.557,5.0,29.044
Female,Expat_Arab,18,High School,Communication,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Designer,5,Hybrid,Travels rarely,38.723,0.464,12.313,530.376,0.217,0.127,8363.529,16.018,3.055,35.566
Male,Saudi,32,High School,STEM,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L3,Media,3,On Site,Travels rarely,18.394,0.0,28.244,495.362,0.147,0.0,4517.012,17.553,4.085,16.576
Male,Expat_Europe,50,High School,Communication,Married,Within district,Dammam,HR,Internship,FullTime,Active,L1,Media,3,Remote,Travels rarely,39.259,11.706,12.234,261.451,0.027,0.0,167.154,9.501,3.374,17.079
Male,Saudi,36,High School,Social Science,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L2,Designer,4,Hybrid,Travels rarely,39.531,1.708,20.224,506.079,0.159,0.0,8149.983,25.179,3.636,23.501
Male,Expat_Asia,44,High School,Communication,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Designer,4,On Site,Travels rarely,17.751,4.127,15.267,165.624,0.0,0.072,0.0,4.665,3.194,23.349
Male,Saudi,32,High School,Humanities,Unmarried,Within district,Alhasa,HR,Permanent,FullTime,Active,L2,Media,3,Hybrid,Travels rarely,38.582,0.118,14.216,748.617,0.11,0.104,3220.616,17.143,4.484,32.367
Male,Expat_Asia,24,Bachelors,Humanities,Unmarried,Within district,Dammam,IT,Permanent,FullTime,Active,L1,Sales,3,Hybrid,Travels often,38.931,8.16,11.336,864.556,0.0,0.0,0.0,22.657,3.566,25.989
Male,Expat_Europe,65,High School,STEM,Unmarried,Other district,Dammam,HR,Zero Hours,FullTime,Active,L1,Media,3,Hybrid,Travels rarely,40.245,7.416,14.944,1250.188,0.135,0.196,7093.196,11.308,4.58,27.05
Male,Saudi,29,High School,Humanities,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Media,4,Hybrid,Travels rarely,40.586,0.948,13.32,339.994,0.189,0.098,4731.096,8.103,2.055,23.88
Male,Saudi,43,High School,STEM,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,5,On Site,Travels rarely,40.679,6.284,17.294,816.404,0.096,0.2,2164.473,23.668,4.186,27.553
Female,Saudi,45,Bachelors,Communication,Married,Other district,Buqaiq,HR,Permanent,FullTime,Active,L2,Analyst,3,On Site,Travels rarely,39.177,0.748,16.628,1044.709,0.326,0.0,30494.705,10.13,3.404,23.591
Male,Saudi,32,High School,Social Science,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,2,On Site,Travels rarely,40.491,0.161,13.207,945.667,0.014,0.114,405.411,10.648,3.563,19.249
Male,Saudi,57,High School,Communication,Unmarried,Within district,Dammam,Finance,Internship,FullTime,Active,L1,Media,4,On Site,Travels rarely,39.28,2.664,13.863,516.016,0.034,0.094,577.086,33.213,3.626,23.758
Female,Expat_Arab,34,Bachelors,Business,Married,Within district,Alhasa,Finance,Permanent,PartTime,Active,L1,Secretary,2,Hybrid,Travels rarely,19.332,1.266,18.637,454.436,0.182,0.0,2048.614,33.042,3.165,20.384
Male,Saudi,47,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2,Hybrid,Travels rarely,39.15,8.56,10.76,629.091,0.0,0.091,0.0,9.114,2.324,27.011
Male,Saudi,51,PhD,Humanities,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Secretary,1,On Site,Travels rarely,16.958,0.0,14.756,189.873,0.0,0.0,0.0,11.972,2.317,21.548
Male,Saudi,27,High School,Business,Unmarried,Within district,Jubail,HR,Permanent,PartTime,Active,L1,Sales,1,On Site,Travels rarely,17.951,0.0,12.136,148.972,0.061,0.038,258.407,29.192,3.489,15.055
Female,Saudi,42,High School,Social Science,Unmarried,Within district,Khobar,Finance,Permanent,PartTime,Active,L3,Media,3,On Site,Travels often,13.956,3.603,22.581,493.656,0.0,0.0,0.0,14.423,2.213,34.625
Female,Expat_Europe,54,High School,Communication,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels rarely,39.432,0.0,11.241,323.78,0.016,0.0,181.48,18.311,3.396,11.83
Female,Saudi,33,High School,Business,Unmarried,Within district,Dammam,HR,Internship,PartTime,Active,L1,Manager,4,On Site,Travels rarely,20.598,0.0,16.937,490.768,0.237,0.0,5389.337,15.818,5.0,19.563
Male,Saudi,22,High School,Humanities,Unmarried,Within district,Dammam,IT,Permanent,FullTime,Active,L1,Analyst,3,Hybrid,Travels often,39.871,7.453,13.359,511.091,0.109,0.008,3379.092,22.367,5.0,15.368
Female,Expat_Arab,50,High School,Communication,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Manager,5,Remote,Travels rarely,15.468,0.0,16.61,260.219,0.0,0.028,0.0,7.678,5.0,19.413
Female,Saudi,20,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Secretary,5,On Site,Travels rarely,38.936,2.796,15.279,433.185,0.318,0.035,4741.15,15.589,4.202,22.078
Male,Expat_US,39,Bachelors,Humanities,Married,Within district,Khobar,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.042,0.143,7.786,242.935,0.35,0.0,2363.47,18.656,5.0,26.16
Male,Saudi,40,Bachelors,Communication,Married,Within district,Khobar,HR,Permanent,PartTime,Active,L1,Analyst,3,On Site,Travels often,20.213,0.378,12.836,146.925,0.0,0.199,0.0,8.335,3.198,23.817
Male,Saudi,46,High School,STEM,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Sales,3,On Site,Travels often,40.121,2.895,17.924,824.758,0.364,0.0,10929.373,13.386,3.014,21.058
Male,Saudi,46,High School,Humanities,Married,Within district,Dammam,Design,Fixed Term,PartTime,Active,L2,Manager,4,Hybrid,Travels often,19.08,5.301,17.51,225.81,0.165,0.0,1260.861,5.177,2.804,11.03
Male,Saudi,42,High School,Communication,Married,Within district,Dammam,HR,Internship,FullTime,Active,L1,Manager,3,On Site,Travels rarely,39.668,1.923,11.366,613.597,0.257,0.0,28051.149,11.661,3.801,14.465
Female,Saudi,50,Masters,Communication,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,1,On Site,Travels rarely,16.92,4.866,9.522,153.576,0.0,0.0,0.0,10.236,3.871,19.804
Male,Expat_Arab,63,High School,Communication,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L2,Media,3,On Site,Travels rarely,23.399,0.0,17.976,390.588,0.0,0.0,0.0,22.359,4.154,23.962
Male,Saudi,54,High School,Humanities,Unmarried,Within district,Dammam,HR,Fixed Term,PartTime,Active,L2,Media,3,On Site,Travels rarely,15.628,4.084,15.052,217.362,0.0,0.02,0.0,14.065,2.591,10.357
Male,Saudi,61,High School,Social Science,Married,Other district,Dammam,HR,Internship,FullTime,Active,L1,Media,2,On Site,Travels often,38.046,0.091,17.146,918.283,0.031,0.0,1346.318,19.914,2.801,15.139
Male,Expat_Arab,57,High School,Communication,Unmarried,Other district,Dammam,HR,Internship,FullTime,Active,L2,Manager,3,Hybrid,Travels rarely,40.45,4.157,16.731,629.736,0.087,0.014,5729.863,10.056,3.281,13.752
Male,Saudi,33,Bachelors,Communication,Unmarried,Other district,Khobar,HR,Permanent,FullTime,Active,L1,Manager,3,On Site,Travels often,40.583,7.683,11.665,492.013,0.192,0.084,2623.156,4.774,3.523,17.072
Female,Saudi,50,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,3,On Site,Travels rarely,41.391,5.572,16.554,978.598,0.0,0.148,0.0,8.573,5.0,13.661
Female,Expat_Arab,42,High School,Business,Married,Within district,Khobar,IT,Permanent,PartTime,Active,L1,Media,4,Hybrid,Travels rarely,16.146,1.116,17.86,369.264,0.07,0.198,1104.161,8.003,4.423,19.619
Female,Saudi,35,High School,Business,Married,Other district,Dammam,Finance,Permanent,FullTime,Active,L1,Manager,3,On Site,Travels rarely,40.321,8.33,15.29,432.122,0.039,0.0,392.267,13.476,3.029,15.051
Female,Saudi,35,PhD,Humanities,Married,Within district,Jeddah,IT,Permanent,FullTime,Active,L1,Manager,3,Hybrid,Travels rarely,40.236,0.048,15.18,889.371,0.3,0.2,13498.66,6.132,3.146,18.432
Male,Saudi,29,High School,Social Science,Unmarried,Within district,Khobar,HR,Permanent,FullTime,Active,L1,Manager,3,On Site,Travels rarely,40.042,3.447,17.892,948.063,0.222,0.0,9941.367,8.544,3.118,13.316
Female,Saudi,32,Masters,Business,Married,Other district,Alhasa,Finance,Internship,PartTime,Active,L3,Media,3,On Site,Travels rarely,22.71,2.253,21.784,409.647,0.056,0.0,1058.713,10.267,2.339,9.42
Male,Saudi,24,Bachelors,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels often,40.252,2.552,9.273,432.393,0.304,0.0,4823.558,7.001,2.91,17.013
Male,Saudi,30,High School,Business,Married,Within district,Alhasa,IT,Internship,FullTime,Active,L5,Sales,3,Hybrid,Travels rarely,40.933,0.73,57.211,32258.71,0.0,0.0,0.003,15.183,4.537,19.699
Male,Saudi,45,High School,Communication,Married,Within district,Khobar,HR,Permanent,FullTime,Active,L2,Media,3,Hybrid,Travels rarely,42.662,4.786,18.36,887.568,0.124,0.0,6530.792,5.536,4.556,19.078
Female,Saudi,32,Bachelors,Communication,Unmarried,Within district,Dammam,Sales,Internship,PartTime,Active,L1,Media,3,Hybrid,Travels often,16.757,4.069,15.527,162.057,0.0,0.0,0.0,9.537,3.807,14.251
Female,Saudi,48,High School,Social Science,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L2,Media,4,On Site,Travels often,40.069,0.0,22.725,1823.193,0.01,0.2,1020.253,16.611,3.376,17.068
Female,Saudi,49,High School,STEM,Unmarried,Other district,Dammam,Finance,Permanent,FullTime,Active,L2,Designer,1,Hybrid,Travels rarely,40.991,6.907,22.137,566.744,0.0,0.124,0.0,15.266,4.195,26.952
Male,Expat_Arab,54,High School,Business,Unmarried,Within district,Dammam,HR,Fixed Term,PartTime,Active,L2,Manager,5,On Site,Travels rarely,17.462,0.0,19.466,313.85,0.306,0.151,1160.806,8.108,4.117,34.638
Male,Saudi,40,High School,Business,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Media,3,On Site,Travels rarely,42.192,0.916,15.923,916.178,0.02,0.0,2176.386,16.804,4.357,16.91
Male,Expat_Europe,39,High School,Communication,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Media,3,Hybrid,Travels rarely,39.861,0.536,16.935,798.356,0.0,0.066,0.0,13.792,3.155,25.405
Male,Saudi,28,High School,Social Science,Married,Within district,Buqaiq,Finance,Permanent,PartTime,Active,L1,Media,4,Hybrid,Travels rarely,19.202,0.251,15.833,265.084,0.094,0.063,1772.19,8.086,4.091,23.739
Male,Saudi,29,High School,Humanities,Married,Within district,Jubail,HR,Permanent,FullTime,Active,L1,Media,2,Hybrid,Travels often,39.363,1.869,11.782,531.665,0.0,0.0,0.0,10.625,4.042,14.857
Male,Saudi,26,Bachelors,Business,Married,Other district,Dammam,HR,Permanent,PartTime,Non-Active,L2,Designer,3,On Site,Travels rarely,20.934,2.3,21.775,393.043,0.106,0.038,825.829,11.316,2.621,17.273
Female,Saudi,30,High School,Social Science,Married,Other district,Dammam,HR,Fixed Term,FullTime,Active,L3,Media,3,On Site,Travels often,41.635,7.588,24.838,1866.031,0.007,0.2,1139.685,13.864,3.962,13.635
Female,Expat_Arab,42,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Media,4,On Site,Travels rarely,41.033,5.528,15.19,1011.615,0.105,0.2,5333.032,17.716,2.939,24.782
Male,Saudi,31,High School,Business,Unmarried,Other district,Alhasa,Finance,Permanent,FullTime,Active,L1,Sales,1,On Site,Travels rarely,39.377,4.533,17.987,1448.017,0.0,0.005,0.0,26.145,2.312,19.504
Male,Expat_Arab,41,High School,Social Science,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.364,2.494,16.268,467.502,0.078,0.013,1811.039,13.434,3.122,21.87
Male,Saudi,55,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L3,Secretary,3,Hybrid,Travels rarely,37.705,1.85,25.851,2087.622,0.0,0.196,0.0,15.876,3.921,22.192
Male,Saudi,47,Bachelors,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Manager,3,On Site,Travels rarely,40.077,5.871,17.897,321.615,0.0,0.05,0.0,16.068,3.553,29.755
Male,Saudi,19,High School,Business,Married,Within district,Buqaiq,HR,Permanent,FullTime,Active,L1,Manager,1,Hybrid,Travels often,39.982,0.19,16.141,620.819,0.0,0.007,0.0,19.882,4.048,17.992
Male,Saudi,24,High School,Humanities,Married,Within district,Dammam,IT,Permanent,FullTime,Active,L1,Designer,5,On Site,Travels rarely,38.35,0.319,10.588,274.823,0.0,0.2,0.0,17.172,2.13,22.248
Female,Saudi,33,Bachelors,STEM,Unmarried,Within district,Dammam,Finance,Internship,PartTime,Active,L1,Designer,4,Remote,Travels rarely,22.018,0.0,13.666,131.771,0.271,0.2,1790.794,11.621,4.147,21.055
Male,Expat_Arab,18,High School,Business,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Media,2,On Site,Travels rarely,40.121,7.329,15.075,946.86,0.0,0.2,0.0,12.974,4.671,23.233
Male,Saudi,30,Bachelors,Business,Unmarried,Within district,Dammam,Sales,Internship,FullTime,Active,L1,Sales,4,On Site,Travels often,41.011,6.746,17.077,743.597,0.0,0.0,0.0,18.765,3.01,13.614
Male,Saudi,19,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L3,Designer,2,Hybrid,Travels rarely,38.859,2.383,28.035,3025.393,0.105,0.0,48254.086,18.286,4.413,16.863
Female,Saudi,50,High School,Social Science,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Designer,2,Remote,Travels rarely,38.999,0.023,17.646,836.087,0.129,0.082,7610.526,6.089,4.133,28.18
Female,Saudi,24,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Analyst,3,On Site,Travels rarely,38.527,8.687,18.064,906.835,0.041,0.0,1801.607,18.754,2.416,11.014
Female,Saudi,26,High School,STEM,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels often,44.288,15.709,17.514,1265.423,0.2,0.157,24855.51,4.786,4.455,21.251
Male,Saudi,22,High School,Social Science,Unmarried,Within district,Khobar,HR,Permanent,FullTime,Active,L1,Analyst,3,On Site,Travels often,38.506,2.227,15.765,530.782,0.036,0.0,576.854,12.495,4.305,30.563
Male,Saudi,31,High School,STEM,Married,Within district,Jeddah,HR,Permanent,PartTime,Active,L1,Manager,3,On Site,Travels rarely,18.46,0.084,19.364,458.588,0.106,0.038,3946.211,15.602,2.181,21.029
Female,Saudi,40,High School,Business,Married,Within district,Alhasa,IT,Fixed Term,FullTime,Active,L1,Media,3,Hybrid,Travels often,41.411,1.801,15.67,928.473,0.0,0.2,0.0,16.455,3.701,11.49
Female,Saudi,41,Bachelors,Humanities,Unmarried,Within district,Dammam,Finance,Fixed Term,PartTime,Active,L3,Manager,1,Remote,Travels rarely,21.0,0.006,20.55,1114.743,0.0,0.082,0.0,19.885,4.567,25.915
Male,Expat_US,45,Masters,STEM,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,4,On Site,Travels rarely,37.499,0.963,15.203,628.087,0.121,0.0,1377.509,11.5,2.55,25.852
Female,Saudi,46,High School,Business,Married,Within district,Dammam,Management,Permanent,FullTime,Active,L1,Media,3,Remote,Travels rarely,37.897,4.744,13.28,403.43,0.0,0.157,0.0,18.114,3.114,22.871
Male,Expat_Arab,24,High School,Humanities,Unmarried,Within district,Dammam,Finance,Fixed Term,FullTime,Active,L1,Designer,4,On Site,Travels often,39.598,5.016,12.203,449.346,0.0,0.168,0.0,15.342,5.0,14.723
Female,Expat_Arab,34,High School,Communication,Unmarried,Within district,Buqaiq,IT,Permanent,PartTime,Active,L1,Sales,3,On Site,Travels often,21.283,2.738,15.526,249.803,0.225,0.2,3564.0,28.439,2.92,17.054
Male,Expat_Asia,29,High School,Business,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L4,Media,2,Hybrid,Travels often,39.683,0.078,29.315,1814.135,0.0,0.112,0.0,12.299,4.144,16.101
Male,Saudi,36,High School,Business,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Sales,5,Hybrid,Travels rarely,39.886,1.048,19.612,578.012,0.112,0.105,3134.359,10.673,2.511,12.822
Male,Saudi,62,High School,Humanities,Married,Other district,Dammam,HR,Fixed Term,PartTime,Non-Active,L1,Manager,4,On Site,Travels rarely,20.043,0.517,6.0,105.977,0.0,0.0,0.0,24.966,4.626,21.006
Male,Saudi,35,Masters,Communication,Married,Within district,Khobar,HR,Permanent,FullTime,Active,L1,Designer,2,Hybrid,Travels rarely,38.311,5.59,12.016,340.039,0.0,0.0,0.0,18.899,3.538,19.105
Male,Saudi,45,High School,STEM,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Media,2,On Site,Travels rarely,38.516,1.406,19.093,1309.281,0.155,0.121,16545.322,22.036,2.759,25.041
Male,Saudi,27,High School,Business,Married,Other district,Dammam,Finance,Permanent,PartTime,Active,L1,Media,2,On Site,Travels often,14.744,0.164,11.851,208.973,0.0,0.043,0.0,23.066,3.199,24.543
Male,Saudi,26,High School,Communication,Married,Other district,Dammam,HR,Internship,FullTime,Active,L1,Analyst,2,Hybrid,Travels rarely,40.117,0.0,16.015,828.625,0.271,0.2,14459.634,12.39,3.526,23.918
Male,Saudi,54,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Manager,4,Remote,Travels rarely,40.315,6.536,14.01,444.114,0.0,0.106,0.0,7.479,3.994,17.75
Male,Saudi,32,High School,Business,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Media,3,Hybrid,Travels rarely,39.712,6.028,13.092,435.648,0.0,0.0,11.723,10.692,4.29,16.228
Male,Saudi,18,High School,Social Science,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Analyst,3,On Site,Travels often,41.05,1.543,16.777,475.35,0.115,0.009,4817.653,19.075,2.117,29.879
Male,Expat_Arab,36,Bachelors,Social Science,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,Hybrid,Travels rarely,39.881,4.89,13.783,539.836,0.042,0.2,1522.393,14.015,3.373,8.906
Female,Expat_Asia,38,High School,Humanities,Unmarried,Other district,Buqaiq,HR,Fixed Term,FullTime,Active,L1,Sales,1,Hybrid,Travels rarely,38.936,9.83,10.479,357.683,0.037,0.0,377.227,16.353,3.361,14.274
Male,Saudi,55,High School,Humanities,Unmarried,Other district,Dammam,Finance,Permanent,FullTime,Active,L1,Secretary,4,On Site,Travels rarely,40.088,6.424,13.56,349.477,0.221,0.01,2764.601,4.121,4.05,20.891
Female,Saudi,40,Masters,Social Science,Married,Within district,Dammam,HR,Zero Hours,FullTime,Active,L1,Analyst,3,Hybrid,Travels rarely,39.549,7.369,13.504,424.01,0.18,0.2,1896.619,12.717,3.344,20.721
Male,Saudi,50,High School,Business,Married,Within district,Dammam,IT,Permanent,FullTime,Active,L2,Designer,4,Hybrid,Travels rarely,39.918,5.089,17.439,1390.082,0.267,0.0,12779.015,12.945,3.26,19.956
Male,Expat_Arab,38,High School,Communication,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L2,Media,4,On Site,Travels rarely,16.598,0.042,15.559,115.486,0.0,0.2,0.0,14.131,3.267,9.636
Male,Saudi,61,High School,Communication,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Sales,3,On Site,Travels rarely,20.358,2.939,9.546,132.193,0.147,0.0,604.172,15.702,5.0,19.384
Female,Expat_Arab,36,High School,STEM,Unmarried,Other district,Dammam,Accounting,Permanent,FullTime,Active,L1,Manager,3,On Site,Travels rarely,42.233,7.87,13.706,425.223,0.072,0.0,1255.978,8.722,2.783,32.292
Female,Expat_Asia,43,Bachelors,Business,Unmarried,Within district,Dammam,HR,Zero Hours,FullTime,Active,L1,Media,2,Hybrid,Travels rarely,39.998,10.504,13.454,406.802,0.111,0.181,1045.114,25.174,2.493,12.424
Male,Saudi,39,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.18,6.828,12.938,395.056,0.0,0.0,0.0,7.976,2.89,16.069
Male,Expat_Europe,41,High School,Humanities,Married,Within district,Jubail,IT,Permanent,FullTime,Active,L1,Media,5,Hybrid,Travels rarely,39.572,3.732,13.676,923.133,0.262,0.095,14341.036,21.737,4.01,16.28
Male,Saudi,27,High School,STEM,Married,Other district,Dammam,Finance,Permanent,FullTime,Active,L1,Analyst,3,On Site,Travels rarely,40.046,11.151,15.849,635.838,0.0,0.164,0.0,30.951,3.229,31.15
Male,Saudi,35,High School,Social Science,Married,Within district,Buqaiq,HR,Permanent,PartTime,Active,L1,Analyst,2,On Site,Travels rarely,17.058,2.416,13.675,140.487,0.01,0.01,55.791,17.426,4.405,18.45
Female,Saudi,31,Bachelors,Social Science,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L2,Media,1,Hybrid,Travels rarely,19.221,1.977,22.395,360.193,0.0,0.2,0.0,13.596,4.253,18.736
Male,Saudi,34,High School,Business,Unmarried,Other district,Dammam,HR,Fixed Term,FullTime,Active,L1,Media,2,Hybrid,Travels rarely,40.293,2.624,15.674,746.648,0.0,0.155,0.0,13.291,2.062,15.866
Male,Saudi,33,High School,Social Science,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,4,On Site,Travels rarely,39.396,8.712,13.8,460.926,0.082,0.196,1194.871,8.942,2.859,11.717
Male,Saudi,35,High School,Humanities,Unmarried,Within district,Alhasa,HR,Internship,FullTime,Active,L1,Analyst,2,On Site,Travels rarely,40.711,6.565,13.796,486.46,0.047,0.15,881.059,13.825,3.944,9.727
Male,Saudi,38,High School,Communication,Unmarried,Within district,Khobar,HR,Internship,PartTime,Active,L1,Media,3,On Site,Travels often,22.244,3.199,11.905,237.678,0.378,0.157,5446.295,6.673,4.061,15.482
Female,Expat_Asia,24,Masters,Humanities,Married,Other district,Khobar,HR,Permanent,FullTime,Active,L1,Designer,4,Remote,Travels rarely,40.098,9.8,10.785,620.874,0.013,0.031,257.395,7.048,3.991,17.443
Male,Saudi,31,High School,Business,Married,Other district,Dammam,Finance,Permanent,FullTime,Active,L1,Analyst,2,Remote,Travels often,39.463,0.0,17.356,917.304,0.032,0.0,2256.159,3.517,3.708,23.449
Male,Expat_Arab,18,High School,Business,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Designer,3,Hybrid,Travels rarely,40.699,0.0,15.111,444.559,0.0,0.085,0.0,17.482,2.014,18.125
Male,Saudi,21,High School,Humanities,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Analyst,3,Hybrid,Travels rarely,40.223,6.066,15.785,892.332,0.0,0.007,0.0,14.412,2.751,26.097
