,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1096,34.0,Yes,Travel_Rarely,708.0,Research & Development,9.0,3,Life Sciences,1,1,Male,32.0,3,2,Laboratory Technician,1,Divorced,8651.0,17308.0,4,Y,Yes,15.0,3,2,80,1,15.0,2,3,9.0,4.0,1.0,5.0
1097,35.0,No,Travel_Rarely,1069.0,Research & Development,11.0,3,Medical,1,1,Male,80.0,3,1,Research Scientist,2,Married,2875.0,19684.0,1,Y,No,13.0,4,3,80,1,7.0,2,1,8.0,2.0,0.0,3.0
1098,40.0,No,Travel_Rarely,1116.0,Sales,21.0,5,Marketing,1,3,Male,86.0,4,2,Sales Executive,1,Married,5200.0,15821.0,1,Y,No,17.0,3,1,80,0,10.0,5,3,9.0,8.0,7.0,6.0
1099,35.0,No,Travel_Rarely,1209.0,Research & Development,9.0,4,Life Sciences,1,4,Male,68.0,3,3,Laboratory Technician,1,Single,6479.0,24232.0,4,Y,No,11.0,3,2,80,1,13.0,3,3,4.0,11.0,2.0,11.0
1100,42.0,No,Travel_Rarely,1114.0,Sales,1.0,1,Medical,1,3,Female,59.0,4,2,Research Scientist,4,Single,3991.0,17318.0,3,Y,Yes,16.0,3,4,80,1,9.0,2,3,6.0,7.0,3.0,2.0
1101,21.0,No,Travel_Rarely,339.0,Sales,7.0,2,Technical Degree,1,2,Male,30.0,3,1,Manufacturing Director,3,Single,2478.0,5076.0,0,Y,No,20.0,3,4,80,1,10.0,1,3,6.0,6.0,1.0,2.0
1102,51.0,No,Travel_Rarely,1012.0,Research & Development,14.0,4,Life Sciences,1,4,Male,57.0,3,5,Research Director,3,Single,15834.0,14481.0,7,Y,No,13.0,3,1,80,0,34.0,5,3,40.0,10.0,2.0,7.0
1103,26.0,No,Travel_Rarely,396.0,Sales,12.0,2,Medical,1,2,Male,99.0,1,2,Sales Executive,2,Divorced,6300.0,16840.0,1,Y,No,16.0,3,1,80,0,8.0,0,3,4.0,6.0,4.0,7.0
1104,36.0,Yes,Travel_Rarely,1091.0,Sales,6.0,1,Technical Degree,1,4,Female,31.0,3,2,Sales Representative,4,Married,8270.0,21799.0,0,Y,No,18.0,3,3,80,0,12.0,4,3,7.0,5.0,1.0,3.0
1105,21.0,Yes,Travel_Rarely,714.0,Research & Development,19.0,3,Medical,1,3,Male,78.0,2,1,Research Scientist,3,Single,2935.0,8044.0,3,Y,No,14.0,3,3,80,1,3.0,6,3,3.0,1.0,0.0,1.0
1106,33.0,Yes,Travel_Rarely,1191.0,Research & Development,8.0,3,Medical,1,1,Male,52.0,2,3,Sales Executive,4,Divorced,5181.0,2313.0,0,Y,No,11.0,4,4,80,0,7.0,2,3,13.0,0.0,2.0,9.0
1107,39.0,No,Travel_Rarely,614.0,Research & Development,7.0,3,Medical,1,2,Female,66.0,2,3,Manufacturing Director,4,Married,6347.0,21044.0,1,Y,No,12.0,3,2,80,0,11.0,2,3,10.0,7.0,3.0,8.0
1108,29.0,No,Travel_Rarely,969.0,Research & Development,21.0,2,Life Sciences,1,4,Female,87.0,2,2,Research Scientist,4,Married,3993.0,24809.0,1,Y,Yes,13.0,3,3,80,0,4.0,2,3,4.0,1.0,1.0,0.0
1109,31.0,No,Travel_Rarely,383.0,Research & Development,4.0,1,Life Sciences,1,3,Male,70.0,3,1,Laboratory Technician,1,Married,6923.0,8082.0,1,Y,Yes,16.0,4,4,80,1,16.0,5,4,7.0,7.0,3.0,7.0
1110,28.0,No,Travel_Frequently,125.0,Research & Development,15.0,5,Medical,1,3,Female,89.0,2,1,Research Scientist,3,Married,2803.0,15189.0,1,Y,Yes,12.0,3,1,80,1,6.0,3,3,10.0,4.0,3.0,1.0
1111,36.0,No,Travel_Rarely,940.0,Research & Development,2.0,3,Life Sciences,1,4,Female,96.0,2,2,Research Director,3,Married,14183.0,6736.0,0,Y,Yes,16.0,3,1,80,3,21.0,5,3,6.0,4.0,2.0,8.0
1112,39.0,No,Travel_Rarely,525.0,Research & Development,9.0,3,Marketing,1,4,Female,59.0,3,2,Sales Executive,3,Divorced,7734.0,13291.0,6,Y,Yes,17.0,3,4,80,0,10.0,3,3,6.0,2.0,0.0,8.0
1113,40.0,No,Travel_Rarely,753.0,Sales,16.0,2,Marketing,1,4,Male,41.0,3,2,Sales Executive,4,Divorced,5728.0,7251.0,1,Y,No,13.0,3,1,80,1,10.0,2,3,11.0,7.0,3.0,7.0
1114,48.0,No,Travel_Rarely,740.0,Research & Development,16.0,3,Human Resources,1,1,Male,76.0,3,3,Sales Executive,3,Married,8033.0,4663.0,1,Y,No,11.0,3,3,80,1,5.0,3,3,12.0,8.0,1.0,2.0
1115,53.0,No,Travel_Rarely,767.0,Research & Development,22.0,1,Life Sciences,1,1,Male,81.0,2,1,Laboratory Technician,1,Married,2921.0,18295.0,4,Y,Yes,16.0,3,2,80,1,12.0,0,2,3.0,1.0,0.0,0.0
1116,42.0,No,Travel_Rarely,942.0,Sales,8.0,1,Life Sciences,1,4,Female,31.0,3,2,Sales Executive,3,Divorced,11429.0,16296.0,4,Y,No,16.0,3,3,80,2,13.0,2,3,7.0,3.0,0.0,2.0
1117,32.0,No,Travel_Rarely,461.0,Sales,11.0,3,Marketing,1,4,Male,33.0,3,3,Healthcare Representative,3,Married,11374.0,3834.0,1,Y,Yes,18.0,3,2,80,0,11.0,4,2,13.0,3.0,7.0,3.0
1118,44.0,No,Non-Travel,127.0,Sales,19.0,3,Life Sciences,1,3,Male,68.0,1,1,Research Scientist,2,Married,3843.0,10599.0,8,Y,Yes,14.0,4,2,80,0,11.0,4,4,0.0,4.0,1.0,5.0
1119,32.0,No,Travel_Rarely,271.0,Human Resources,12.0,2,Medical,1,2,Male,90.0,3,3,Research Director,2,Married,13226.0,8655.0,1,Y,Yes,11.0,3,3,80,1,17.0,2,3,7.0,2.0,9.0,4.0
1120,23.0,No,Travel_Frequently,593.0,Research & Development,3.0,1,Life Sciences,1,2,Female,34.0,2,2,Laboratory Technician,4,Single,5966.0,15832.0,0,Y,No,15.0,3,4,80,0,8.0,2,3,6.0,5.0,1.0,9.0
1121,43.0,No,Travel_Rarely,1097.0,Research & Development,7.0,3,Medical,1,4,Male,72.0,3,5,Manager,3,Single,18835.0,17181.0,3,Y,No,15.0,3,3,80,0,13.0,2,4,17.0,6.0,3.0,2.0
1122,41.0,No,Travel_Rarely,687.0,Sales,17.0,3,Life Sciences,1,2,Female,49.0,2,3,Sales Executive,2,Married,5020.0,17219.0,5,Y,Yes,15.0,3,4,80,1,18.0,2,3,7.0,2.0,5.0,5.0
1123,45.0,No,Travel_Frequently,1406.0,Research & Development,3.0,4,Life Sciences,1,2,Female,47.0,2,3,Laboratory Technician,4,Single,11160.0,11784.0,2,Y,Yes,15.0,3,4,80,0,23.0,5,1,0.0,6.0,2.0,3.0
1124,30.0,No,Travel_Rarely,609.0,Sales,19.0,2,Marketing,1,3,Male,52.0,3,1,Laboratory Technician,3,Divorced,3961.0,22149.0,1,Y,No,17.0,3,1,80,1,2.0,2,2,3.0,1.0,2.0,3.0
1125,56.0,No,Travel_Rarely,740.0,Sales,14.0,1,Medical,1,3,Male,93.0,1,5,Manager,3,Single,19691.0,18364.0,3,Y,Yes,18.0,3,2,80,0,32.0,4,3,16.0,9.0,6.0,7.0
1126,46.0,Yes,Travel_Rarely,665.0,Research & Development,2.0,2,Life Sciences,1,1,Female,77.0,3,2,Sales Executive,1,Single,11547.0,20083.0,1,Y,Yes,23.0,4,1,80,0,20.0,2,4,11.0,9.0,9.0,7.0
1127,31.0,No,Travel_Rarely,675.0,Research & Development,13.0,3,Medical,1,2,Female,89.0,3,1,Research Scientist,3,Divorced,1037.0,21182.0,6,Y,No,16.0,3,1,80,0,2.0,2,3,1.0,1.0,1.0,0.0
1128,51.0,No,Travel_Rarely,252.0,Research & Development,3.0,2,Life Sciences,1,2,Male,43.0,1,4,Healthcare Representative,3,Married,16214.0,8285.0,0,Y,No,15.0,3,4,80,1,25.0,3,2,20.0,6.0,3.0,9.0
1129,23.0,Yes,Travel_Rarely,1234.0,Research & Development,21.0,3,Life Sciences,1,3,Female,75.0,3,2,Research Scientist,2,Married,4172.0,11533.0,1,Y,Yes,20.0,3,1,80,0,5.0,3,3,5.0,2.0,3.0,4.0
1130,34.0,No,Non-Travel,1162.0,Sales,5.0,2,Life Sciences,1,3,Female,51.0,2,2,Research Scientist,4,Married,4215.0,13852.0,1,Y,No,17.0,3,1,80,1,11.0,3,3,7.0,3.0,1.0,9.0
1131,34.0,No,Travel_Rarely,156.0,Research & Development,13.0,1,Medical,1,4,Female,67.0,3,1,Laboratory Technician,2,Married,7131.0,9594.0,1,Y,Yes,14.0,3,1,80,2,7.0,3,3,4.0,2.0,0.0,8.0
1132,35.0,Yes,Travel_Rarely,862.0,Research & Development,24.0,4,Life Sciences,1,1,Female,65.0,4,1,Laboratory Technician,3,Married,2728.0,16061.0,1,Y,No,17.0,4,4,80,0,8.0,2,2,1.0,5.0,1.0,1.0
1133,38.0,Yes,Travel_Rarely,333.0,Research & Development,9.0,2,Life Sciences,1,1,Male,78.0,3,2,Sales Executive,2,Single,8192.0,7855.0,4,Y,No,17.0,4,1,80,0,12.0,2,3,1.0,3.0,0.0,3.0
1134,43.0,Yes,Non-Travel,1122.0,Research & Development,3.0,3,Medical,1,3,Male,61.0,2,1,Laboratory Technician,3,Married,1752.0,7881.0,2,Y,No,14.0,3,2,80,0,6.0,2,2,8.0,2.0,5.0,1.0
1135,32.0,No,Travel_Rarely,276.0,Research & Development,7.0,3,Medical,1,3,Female,84.0,2,1,Healthcare Representative,4,Divorced,12592.0,23147.0,1,Y,No,15.0,3,3,80,1,17.0,3,2,11.0,9.0,12.0,9.0
1136,50.0,No,Travel_Rarely,234.0,Sales,4.0,3,Life Sciences,1,3,Male,58.0,2,5,Sales Executive,2,Divorced,19492.0,10365.0,6,Y,No,14.0,4,4,80,1,25.0,2,3,5.0,6.0,2.0,2.0
1137,37.0,Yes,Travel_Rarely,368.0,Research & Development,9.0,4,Medical,1,4,Male,86.0,3,2,Sales Executive,4,Divorced,10655.0,15168.0,4,Y,Yes,12.0,3,1,80,0,6.0,4,2,9.0,6.0,8.0,2.0
1138,41.0,No,Travel_Rarely,528.0,Research & Development,12.0,3,Life Sciences,1,2,Male,60.0,2,2,Healthcare Representative,3,Single,10251.0,19045.0,3,Y,No,15.0,3,3,80,1,16.0,2,1,6.0,5.0,1.0,2.0
1139,56.0,No,Travel_Rarely,144.0,Research & Development,5.0,4,Life Sciences,1,3,Female,82.0,3,4,Manager,3,Single,9735.0,14244.0,6,Y,No,19.0,3,3,80,1,32.0,0,3,13.0,5.0,2.0,0.0
1140,25.0,No,Travel_Rarely,889.0,Sales,22.0,1,Life Sciences,1,3,Female,67.0,3,2,Sales Executive,1,Single,8672.0,17104.0,1,Y,No,12.0,3,3,80,1,13.0,3,3,12.0,6.0,2.0,6.0
1141,42.0,No,Travel_Rarely,1078.0,Research & Development,2.0,4,Marketing,1,1,Female,51.0,3,5,Research Director,3,Married,18131.0,15920.0,0,Y,Yes,18.0,3,4,80,1,19.0,5,3,18.0,1.0,1.0,4.0
1142,32.0,Yes,Travel_Frequently,804.0,Sales,10.0,3,Life Sciences,1,2,Female,51.0,1,1,Laboratory Technician,4,Married,3018.0,16530.0,3,Y,Yes,19.0,4,2,80,2,8.0,2,3,2.0,1.0,1.0,1.0
1143,22.0,Yes,Travel_Frequently,748.0,Sales,8.0,1,Life Sciences,1,3,Male,41.0,3,1,Sales Representative,4,Single,2151.0,9668.0,1,Y,No,12.0,3,2,80,0,2.0,3,2,7.0,2.0,0.0,0.0
1144,54.0,No,Travel_Rarely,643.0,Sales,4.0,3,Life Sciences,1,4,Male,66.0,2,2,Sales Executive,4,Divorced,5425.0,7757.0,1,Y,Yes,12.0,3,3,80,0,10.0,3,3,6.0,8.0,1.0,9.0
1145,42.0,No,Travel_Rarely,641.0,Sales,6.0,3,Medical,1,3,Male,55.0,3,2,Sales Executive,3,Married,11542.0,18433.0,1,Y,No,11.0,3,3,80,1,17.0,2,2,7.0,5.0,3.0,4.0
1146,27.0,No,Travel_Rarely,947.0,Research & Development,9.0,3,Medical,1,2,Male,60.0,3,3,Research Director,2,Married,12394.0,17149.0,0,Y,No,12.0,3,2,80,1,10.0,3,1,4.0,3.0,1.0,7.0
1147,54.0,No,Travel_Frequently,587.0,Sales,11.0,2,Marketing,1,2,Male,52.0,3,2,Sales Representative,4,Single,4893.0,13009.0,2,Y,Yes,23.0,4,3,80,1,18.0,4,1,1.0,12.0,10.0,9.0
1148,33.0,Yes,Travel_Rarely,674.0,Research & Development,16.0,3,Medical,1,4,Male,57.0,2,2,Manufacturing Director,1,Divorced,4604.0,3353.0,0,Y,No,17.0,3,2,80,2,5.0,3,2,4.0,3.0,1.0,9.0
1149,58.0,No,Travel_Rarely,330.0,Sales,11.0,3,Marketing,1,3,Female,38.0,3,2,Laboratory Technician,4,Single,2771.0,10627.0,0,Y,No,21.0,3,3,80,0,19.0,0,2,4.0,3.0,1.0,7.0
1150,29.0,No,Travel_Rarely,757.0,Sales,6.0,3,Technical Degree,1,2,Female,94.0,4,2,Sales Executive,4,Married,7386.0,24359.0,6,Y,No,14.0,3,3,80,3,15.0,5,3,3.0,1.0,0.0,2.0
1151,42.0,No,Travel_Rarely,665.0,Research & Development,9.0,4,Life Sciences,1,4,Male,38.0,3,1,Research Scientist,3,Single,7342.0,22631.0,3,Y,Yes,16.0,4,3,80,1,7.0,2,2,22.0,5.0,10.0,4.0
1152,38.0,No,Travel_Rarely,1269.0,Sales,10.0,3,Life Sciences,1,3,Female,43.0,2,1,Healthcare Representative,4,Married,3620.0,5680.0,1,Y,No,15.0,3,2,80,2,8.0,2,1,10.0,3.0,1.0,8.0
1153,36.0,Yes,Non-Travel,708.0,Sales,10.0,4,Marketing,1,3,Male,72.0,3,2,Sales Executive,3,Married,5755.0,26342.0,0,Y,Yes,13.0,3,4,80,0,8.0,2,3,11.0,6.0,0.0,5.0
1154,49.0,No,Travel_Rarely,751.0,Research & Development,7.0,3,Medical,1,4,Female,95.0,3,2,Research Scientist,2,Single,3915.0,12251.0,5,Y,No,16.0,3,3,80,0,17.0,6,3,10.0,3.0,3.0,6.0
1155,29.0,No,Travel_Frequently,835.0,Research & Development,7.0,3,Marketing,1,1,Male,48.0,3,3,Research Director,4,Single,8912.0,11229.0,2,Y,Yes,17.0,3,1,80,0,9.0,2,3,7.0,9.0,2.0,9.0
1156,32.0,No,Travel_Frequently,1255.0,Research & Development,14.0,4,Medical,1,4,Female,49.0,3,1,Research Scientist,3,Divorced,3265.0,17958.0,1,Y,Yes,20.0,3,4,80,1,4.0,2,3,1.0,1.0,0.0,0.0
1157,47.0,No,Travel_Rarely,985.0,Research & Development,26.0,4,Life Sciences,1,3,Male,34.0,2,4,Research Director,4,Single,17105.0,17770.0,2,Y,No,14.0,3,1,80,0,31.0,2,3,6.0,13.0,3.0,9.0
1158,42.0,No,Travel_Rarely,1373.0,Sales,19.0,4,Life Sciences,1,2,Male,80.0,2,1,Laboratory Technician,3,Married,8564.0,6198.0,4,Y,Yes,16.0,3,1,80,0,10.0,2,2,11.0,10.0,0.0,8.0
1159,33.0,No,Travel_Rarely,417.0,Sales,2.0,4,Medical,1,3,Male,58.0,3,1,Sales Representative,1,Married,3291.0,7076.0,4,Y,Yes,20.0,3,1,80,2,19.0,3,3,6.0,8.0,1.0,1.0
1160,25.0,No,Travel_Frequently,301.0,Research & Development,3.0,3,Life Sciences,1,4,Male,71.0,3,5,Research Director,4,Married,6237.0,11489.0,1,Y,No,14.0,3,2,80,2,18.0,3,4,7.0,2.0,5.0,7.0
1161,32.0,Yes,Travel_Rarely,121.0,Research & Development,5.0,3,Medical,1,1,Male,66.0,3,2,Sales Executive,3,Single,3823.0,17330.0,1,Y,No,14.0,3,3,80,1,5.0,5,4,3.0,1.0,1.0,1.0
1162,22.0,Yes,Travel_Rarely,1289.0,Research & Development,19.0,4,Medical,1,4,Male,74.0,3,2,Healthcare Representative,3,Divorced,4278.0,12569.0,1,Y,No,15.0,3,4,80,3,6.0,3,4,5.0,2.0,1.0,6.0
1163,44.0,No,Travel_Frequently,466.0,Sales,23.0,4,Medical,1,4,Male,92.0,3,2,Research Director,3,Single,1078.0,17048.0,9,Y,Yes,18.0,3,4,80,0,22.0,5,3,15.0,7.0,3.0,0.0
1164,48.0,No,Travel_Rarely,861.0,Human Resources,1.0,2,Life Sciences,1,1,Male,69.0,3,2,Research Director,3,Divorced,1519.0,20688.0,4,Y,No,12.0,3,3,80,2,7.0,3,3,3.0,5.0,0.0,1.0
1165,31.0,No,Travel_Rarely,109.0,Research & Development,11.0,4,Life Sciences,1,4,Male,63.0,4,1,Sales Representative,2,Married,9645.0,17947.0,1,Y,No,15.0,3,2,80,0,6.0,4,4,1.0,3.0,2.0,3.0
1166,49.0,No,Travel_Rarely,778.0,Research & Development,13.0,3,Medical,1,1,Male,73.0,4,1,Laboratory Technician,3,Married,2723.0,5136.0,1,Y,No,19.0,3,2,80,0,3.0,2,2,4.0,5.0,0.0,3.0
1167,49.0,No,Travel_Rarely,724.0,Sales,6.0,3,Life Sciences,1,4,Male,92.0,4,3,Sales Executive,4,Divorced,6689.0,10281.0,4,Y,No,19.0,3,2,80,0,23.0,2,3,14.0,12.0,6.0,5.0
1168,55.0,No,Travel_Rarely,273.0,Research & Development,14.0,4,Medical,1,1,Female,89.0,3,4,Manager,1,Married,17989.0,12524.0,3,Y,Yes,20.0,4,1,80,3,34.0,0,3,16.0,7.0,4.0,7.0
1169,29.0,No,Travel_Rarely,784.0,Sales,5.0,4,Life Sciences,1,3,Male,43.0,2,2,Sales Executive,4,Divorced,10050.0,13751.0,0,Y,No,21.0,3,3,80,1,13.0,2,3,9.0,9.0,6.0,5.0
1170,22.0,Yes,Travel_Rarely,462.0,Research & Development,22.0,4,Life Sciences,1,4,Male,36.0,3,1,Sales Representative,4,Single,2511.0,10599.0,0,Y,Yes,12.0,3,3,80,0,3.0,3,3,3.0,3.0,0.0,3.0
1171,45.0,No,Travel_Rarely,1227.0,Research & Development,6.0,1,Life Sciences,1,1,Male,52.0,2,4,Research Director,1,Single,17656.0,18426.0,2,Y,No,14.0,3,3,80,0,29.0,2,3,24.0,12.0,6.0,3.0
1172,57.0,Yes,Travel_Rarely,854.0,Research & Development,27.0,2,Life Sciences,1,2,Male,94.0,2,3,Healthcare Representative,3,Married,1875.0,12802.0,1,Y,No,18.0,3,1,80,0,14.0,2,2,14.0,6.0,5.0,0.0
1173,28.0,No,Travel_Rarely,1293.0,Sales,7.0,3,Life Sciences,1,4,Female,94.0,4,1,Sales Representative,3,Single,3326.0,12094.0,2,Y,Yes,15.0,3,4,80,1,7.0,0,3,9.0,0.0,1.0,3.0
1174,34.0,No,Travel_Rarely,1184.0,Sales,10.0,3,Medical,1,2,Male,93.0,3,2,Research Scientist,1,Single,3929.0,16794.0,1,Y,No,13.0,3,1,80,0,8.0,1,3,3.0,2.0,1.0,1.0
1175,40.0,No,Non-Travel,886.0,Sales,12.0,4,Life Sciences,1,2,Male,66.0,3,2,Sales Executive,1,Single,7506.0,24761.0,1,Y,No,16.0,3,3,80,1,12.0,2,3,7.0,9.0,5.0,9.0
1176,34.0,Yes,Travel_Frequently,1398.0,Research & Development,5.0,3,Medical,1,1,Female,67.0,3,1,Research Scientist,1,Single,3248.0,11103.0,0,Y,No,15.0,3,4,80,0,8.0,2,3,2.0,2.0,2.0,3.0
1177,29.0,No,Travel_Rarely,590.0,Sales,8.0,3,Medical,1,4,Male,36.0,4,1,Sales Executive,3,Single,3405.0,4592.0,4,Y,Yes,19.0,3,4,80,1,8.0,5,3,7.0,3.0,1.0,5.0
1178,26.0,No,Travel_Rarely,114.0,Sales,26.0,4,Marketing,1,2,Male,48.0,3,2,Sales Representative,2,Divorced,2968.0,19574.0,0,Y,No,11.0,3,2,80,1,4.0,3,3,3.0,3.0,3.0,3.0
1179,31.0,No,Travel_Rarely,812.0,Research & Development,5.0,4,Life Sciences,1,2,Female,84.0,2,2,Manufacturing Director,4,Divorced,7952.0,18911.0,1,Y,Yes,14.0,3,3,80,0,7.0,0,3,8.0,7.0,7.0,4.0
1180,55.0,No,Travel_Rarely,1461.0,Research & Development,16.0,3,Life Sciences,1,1,Female,97.0,2,1,Laboratory Technician,3,Divorced,3570.0,2369.0,9,Y,No,21.0,3,2,80,0,15.0,6,2,12.0,3.0,0.0,3.0
1181,34.0,No,Travel_Rarely,922.0,Research & Development,9.0,3,Medical,1,1,Female,51.0,3,3,Healthcare Representative,1,Married,9776.0,21057.0,4,Y,No,14.0,3,3,80,1,28.0,3,2,9.0,3.0,4.0,0.0
1182,43.0,No,Travel_Rarely,617.0,Research & Development,11.0,3,Life Sciences,1,2,Male,59.0,3,4,Research Director,2,Married,17928.0,24778.0,2,Y,No,22.0,3,3,80,1,18.0,5,3,21.0,8.0,2.0,15.0
1183,29.0,No,Travel_Rarely,951.0,Research & Development,18.0,4,Medical,1,2,Female,67.0,2,2,Manufacturing Director,3,Single,4852.0,25688.0,9,Y,Yes,15.0,3,4,80,2,13.0,3,3,8.0,10.0,2.0,3.0
1184,32.0,Yes,Travel_Rarely,652.0,Research & Development,13.0,3,Medical,1,1,Female,60.0,3,1,Research Director,4,Married,3517.0,18357.0,1,Y,No,11.0,3,2,80,0,5.0,2,1,5.0,3.0,1.0,2.0
1185,49.0,Yes,Travel_Rarely,1425.0,Sales,16.0,3,Life Sciences,1,1,Female,80.0,3,4,Sales Executive,1,Married,12017.0,8319.0,2,Y,Yes,12.0,3,4,80,1,31.0,3,4,27.0,7.0,3.0,11.0
1186,33.0,Yes,Travel_Rarely,1380.0,Research & Development,7.0,3,Technical Degree,1,4,Male,48.0,3,1,Research Scientist,3,Married,2398.0,20719.0,0,Y,No,12.0,3,4,80,0,3.0,1,2,7.0,3.0,6.0,4.0
1187,42.0,No,Travel_Rarely,824.0,Research & Development,14.0,5,Life Sciences,1,3,Male,89.0,3,3,Laboratory Technician,2,Married,11787.0,3563.0,2,Y,Yes,20.0,3,2,80,1,9.0,3,3,21.0,7.0,2.0,7.0
1188,39.0,No,Non-Travel,298.0,Research & Development,27.0,3,Other,1,2,Male,84.0,2,1,Research Scientist,3,Married,9080.0,9776.0,1,Y,No,14.0,3,2,80,2,4.0,3,3,15.0,4.0,1.0,7.0
1189,25.0,Yes,Travel_Frequently,515.0,Sales,2.0,1,Technical Degree,1,3,Female,50.0,3,1,Sales Representative,3,Single,2023.0,19176.0,1,Y,No,19.0,3,1,80,0,1.0,2,4,1.0,0.0,0.0,0.0
1190,47.0,Yes,Travel_Rarely,1258.0,Research & Development,3.0,3,Life Sciences,1,1,Female,41.0,3,2,Healthcare Representative,3,Single,4261.0,19191.0,4,Y,No,12.0,3,4,80,0,15.0,3,3,6.0,1.0,0.0,11.0
1191,25.0,No,Travel_Rarely,1319.0,Sales,14.0,3,Marketing,1,4,Female,54.0,3,2,Sales Representative,2,Married,4664.0,13025.0,3,Y,Yes,17.0,3,1,80,1,11.0,3,3,11.0,9.0,2.0,1.0
1192,39.0,No,Travel_Rarely,213.0,Research & Development,14.0,2,Life Sciences,1,1,Female,35.0,2,1,Manufacturing Director,3,Single,5030.0,14038.0,4,Y,No,19.0,3,1,80,0,11.0,1,3,5.0,7.0,3.0,3.0
1193,39.0,No,Travel_Rarely,1242.0,Research & Development,23.0,1,Life Sciences,1,4,Female,40.0,3,2,Healthcare Representative,1,Divorced,3933.0,25473.0,1,Y,No,18.0,3,3,80,1,17.0,2,3,10.0,14.0,9.0,10.0
1194,38.0,Yes,Travel_Rarely,585.0,Research & Development,14.0,3,Other,1,3,Male,89.0,4,1,Laboratory Technician,3,Single,3603.0,18090.0,0,Y,No,12.0,3,1,80,0,8.0,2,3,7.0,10.0,2.0,3.0
1195,33.0,No,Travel_Rarely,412.0,Human Resources,2.0,2,Life Sciences,1,2,Male,66.0,4,2,Laboratory Technician,4,Married,8359.0,13587.0,8,Y,No,19.0,4,2,80,0,10.0,3,3,6.0,7.0,6.0,5.0
1196,44.0,Yes,Travel_Rarely,778.0,Research & Development,8.0,3,Life Sciences,1,2,Male,54.0,3,2,Sales Executive,2,Married,2211.0,9136.0,1,Y,No,13.0,3,2,80,1,10.0,4,2,2.0,5.0,1.0,7.0
1197,55.0,No,Travel_Rarely,1132.0,Sales,5.0,4,Medical,1,4,Male,81.0,3,2,Sales Executive,4,Married,13352.0,14389.0,1,Y,No,13.0,4,2,80,0,16.0,4,3,1.0,9.0,1.0,8.0
1198,26.0,No,Travel_Frequently,1084.0,Sales,14.0,3,Medical,1,2,Female,34.0,2,2,Sales Executive,1,Married,7301.0,20183.0,1,Y,No,13.0,4,1,80,0,6.0,3,2,0.0,5.0,4.0,5.0
1199,42.0,No,Travel_Rarely,1366.0,Research & Development,5.0,4,Medical,1,2,Male,72.0,4,3,Manufacturing Director,4,Married,14836.0,22750.0,2,Y,No,21.0,3,4,80,1,22.0,2,3,9.0,18.0,6.0,10.0
1200,29.0,No,Travel_Frequently,1056.0,Research & Development,4.0,1,Technical Degree,1,3,Male,57.0,4,2,Research Scientist,4,Single,4240.0,10823.0,0,Y,No,15.0,3,4,80,2,7.0,2,3,8.0,1.0,1.0,2.0
1201,34.0,No,Non-Travel,921.0,Sales,3.0,3,Life Sciences,1,1,Male,99.0,2,3,Sales Executive,1,Single,18438.0,24186.0,1,Y,No,19.0,3,3,80,0,26.0,2,3,18.0,12.0,4.0,10.0
1202,41.0,Yes,Travel_Frequently,795.0,Research & Development,13.0,1,Other,1,2,Male,84.0,3,2,Sales Executive,1,Single,4886.0,19865.0,5,Y,No,14.0,3,4,80,0,8.0,1,3,14.0,2.0,9.0,4.0
1203,53.0,No,Travel_Rarely,1002.0,Sales,5.0,5,Marketing,1,4,Female,62.0,2,4,Research Director,1,Married,16465.0,15983.0,8,Y,No,22.0,4,4,80,0,32.0,0,2,12.0,13.0,12.0,8.0
1204,37.0,No,Travel_Rarely,832.0,Sales,9.0,4,Medical,1,4,Female,67.0,3,2,Healthcare Representative,2,Single,6017.0,20522.0,1,Y,No,11.0,3,4,80,0,14.0,3,3,11.0,3.0,10.0,7.0
1205,18.0,No,Travel_Rarely,273.0,Research & Development,24.0,3,Life Sciences,1,3,Female,34.0,3,2,Sales Executive,4,Married,2706.0,22665.0,1,Y,Yes,17.0,4,3,80,0,6.0,3,2,8.0,2.0,1.0,1.0
1206,54.0,No,Travel_Rarely,811.0,Sales,8.0,2,Life Sciences,1,3,Female,91.0,3,3,Research Director,4,Married,3586.0,17455.0,1,Y,No,12.0,3,4,80,0,31.0,3,4,17.0,11.0,15.0,11.0
1207,46.0,No,Travel_Rarely,824.0,Research & Development,15.0,4,Marketing,1,2,Female,71.0,3,2,Manufacturing Director,2,Married,4730.0,12288.0,9,Y,Yes,12.0,3,2,80,2,3.0,2,3,3.0,3.0,1.0,3.0
1208,38.0,No,Travel_Frequently,901.0,Sales,3.0,4,Life Sciences,1,3,Male,83.0,3,1,Research Scientist,3,Married,4057.0,16847.0,1,Y,No,16.0,4,2,80,2,14.0,2,3,6.0,9.0,2.0,8.0
