,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1084,30.0,Yes,Travel_Rarely,1149.0,Sales,3.0,3,Life Sciences,1,3,Male,74.0,3,3,Sales Executive,2,Married,7594.0,14433.0,1,Y,No,15.0,3,1,80,3,9.0,5,2,12.0,7.0,4.0,8.0
1085,51.0,No,Travel_Rarely,924.0,Sales,4.0,2,Medical,1,2,Female,50.0,3,2,Manager,3,Married,14278.0,18176.0,3,Y,No,15.0,3,3,80,0,13.0,3,3,2.0,2.0,1.0,0.0
1086,29.0,Yes,Travel_Rarely,304.0,Human Resources,9.0,3,Life Sciences,1,3,Male,52.0,4,3,Sales Representative,4,Married,2645.0,14867.0,1,Y,No,16.0,3,1,80,3,16.0,3,4,6.0,0.0,4.0,3.0
1087,23.0,No,Travel_Rarely,209.0,Research & Development,3.0,3,Marketing,1,3,Male,55.0,4,1,Laboratory Technician,2,Single,2325.0,18771.0,1,Y,No,16.0,3,2,80,0,2.0,0,2,2.0,1.0,1.0,2.0
1088,48.0,No,Travel_Frequently,882.0,Research & Development,4.0,4,Life Sciences,1,1,Female,48.0,3,2,Laboratory Technician,3,Divorced,6316.0,11439.0,3,Y,Yes,11.0,3,3,80,0,12.0,3,3,9.0,8.0,1.0,3.0
1089,47.0,No,Travel_Frequently,262.0,Research & Development,3.0,1,Medical,1,4,Female,47.0,3,4,Manager,4,Divorced,11083.0,7265.0,9,Y,No,17.0,3,4,80,1,33.0,2,2,24.0,8.0,1.0,12.0
1090,47.0,No,Travel_Rarely,1213.0,Research & Development,9.0,1,Medical,1,4,Female,64.0,4,3,Manager,4,Married,15238.0,8278.0,9,Y,No,15.0,3,3,80,3,29.0,3,3,25.0,4.0,9.0,7.0
1091,44.0,No,Travel_Rarely,828.0,Research & Development,1.0,4,Medical,1,4,Female,51.0,4,2,Manufacturing Director,2,Married,15239.0,5154.0,0,Y,No,11.0,3,2,80,1,19.0,2,3,5.0,5.0,1.0,2.0
1092,54.0,No,Travel_Rarely,1102.0,Sales,3.0,4,Medical,1,4,Male,87.0,1,2,Sales Executive,4,Single,11832.0,15634.0,2,Y,No,12.0,3,3,80,1,11.0,4,2,9.0,5.0,4.0,1.0
1093,39.0,No,Travel_Rarely,702.0,Research & Development,9.0,3,Medical,1,4,Male,63.0,3,1,Research Scientist,4,Single,3315.0,10449.0,4,Y,No,19.0,3,3,80,1,8.0,4,3,1.0,1.0,3.0,2.0
1094,49.0,No,Travel_Rarely,1137.0,Research & Development,1.0,2,Life Sciences,1,2,Male,53.0,3,4,Research Director,2,Married,4069.0,14917.0,3,Y,Yes,15.0,3,1,80,1,24.0,2,3,6.0,3.0,7.0,8.0
1095,48.0,No,Travel_Rarely,1488.0,Research & Development,3.0,3,Life Sciences,1,2,Male,55.0,3,2,Sales Executive,3,Married,1527.0,4625.0,2,Y,Yes,21.0,4,2,80,0,11.0,3,3,3.0,3.0,1.0,1.0
1096,35.0,No,Travel_Rarely,1268.0,Research & Development,5.0,3,Life Sciences,1,4,Female,65.0,4,3,Healthcare Representative,1,Married,1893.0,8061.0,2,Y,No,16.0,3,4,80,1,26.0,2,3,11.0,4.0,2.0,6.0
1097,31.0,No,Travel_Frequently,1027.0,Sales,8.0,3,Marketing,1,3,Female,37.0,3,2,Sales Representative,4,Married,6416.0,10610.0,1,Y,No,16.0,3,3,80,0,5.0,3,3,8.0,2.0,2.0,7.0
1098,28.0,No,Travel_Rarely,372.0,Research & Development,9.0,3,Medical,1,1,Female,79.0,4,1,Laboratory Technician,2,Married,2334.0,17385.0,1,Y,No,12.0,3,3,80,3,15.0,6,4,13.0,4.0,1.0,11.0
1099,53.0,Yes,Travel_Rarely,1089.0,Research & Development,18.0,4,Medical,1,3,Male,84.0,2,1,Research Scientist,3,Married,15901.0,6988.0,8,Y,No,16.0,3,4,80,3,3.0,4,2,1.0,2.0,2.0,2.0
1100,51.0,No,Travel_Rarely,1002.0,Research & Development,12.0,2,Medical,1,2,Male,90.0,3,1,Laboratory Technician,3,Single,8650.0,5371.0,1,Y,No,15.0,3,3,80,1,15.0,5,3,6.0,11.0,1.0,6.0
1101,49.0,No,Travel_Frequently,966.0,Research & Development,12.0,3,Medical,1,4,Male,85.0,3,2,Laboratory Technician,3,Married,9747.0,8932.0,3,Y,No,12.0,3,4,80,1,9.0,0,4,7.0,4.0,7.0,2.0
1102,51.0,No,Travel_Rarely,1006.0,Research & Development,19.0,3,Life Sciences,1,4,Male,96.0,3,3,Manager,2,Single,11809.0,13905.0,3,Y,Yes,18.0,3,4,80,0,19.0,3,3,2.0,7.0,3.0,7.0
1103,29.0,No,Travel_Rarely,866.0,Sales,4.0,3,Life Sciences,1,4,Male,71.0,3,2,Sales Executive,4,Divorced,4319.0,24210.0,0,Y,No,13.0,3,3,80,3,3.0,2,4,3.0,0.0,1.0,3.0
1104,21.0,No,Travel_Rarely,1186.0,Research & Development,13.0,2,Medical,1,3,Male,78.0,3,2,Laboratory Technician,1,Married,5688.0,4575.0,1,Y,No,16.0,3,2,80,3,7.0,6,4,5.0,2.0,0.0,2.0
1105,42.0,No,Travel_Rarely,373.0,Sales,6.0,4,Life Sciences,1,1,Female,91.0,3,3,Research Director,1,Married,4944.0,26577.0,3,Y,No,19.0,3,1,80,1,13.0,3,4,10.0,1.0,2.0,11.0
1106,35.0,No,Travel_Rarely,198.0,Research & Development,3.0,4,Other,1,3,Male,66.0,2,2,Healthcare Representative,4,Married,3428.0,19170.0,1,Y,Yes,16.0,3,2,80,3,4.0,2,2,4.0,1.0,0.0,1.0
1107,19.0,No,Travel_Frequently,1453.0,Sales,10.0,4,Medical,1,4,Male,55.0,3,3,Sales Executive,4,Divorced,5849.0,15408.0,5,Y,No,13.0,3,2,80,0,10.0,3,2,7.0,3.0,8.0,2.0
1108,53.0,Yes,Travel_Rarely,934.0,Research & Development,5.0,4,Life Sciences,1,4,Female,84.0,3,2,Laboratory Technician,1,Single,2100.0,16196.0,3,Y,No,20.0,3,4,80,0,13.0,4,3,5.0,3.0,0.0,2.0
1109,39.0,No,Travel_Frequently,463.0,Sales,25.0,4,Life Sciences,1,4,Female,62.0,4,2,Sales Executive,4,Married,5446.0,16784.0,4,Y,No,14.0,3,2,80,2,12.0,3,1,13.0,7.0,2.0,7.0
1110,45.0,No,Travel_Rarely,489.0,Sales,5.0,2,Marketing,1,3,Male,37.0,2,4,Sales Executive,4,Single,12901.0,16590.0,0,Y,No,11.0,3,3,80,3,21.0,3,2,11.0,16.0,8.0,10.0
1111,59.0,No,Travel_Rarely,412.0,Research & Development,5.0,4,Life Sciences,1,4,Male,50.0,3,1,Healthcare Representative,2,Divorced,15998.0,7478.0,3,Y,No,14.0,3,3,80,1,13.0,0,3,2.0,2.0,1.0,0.0
1112,38.0,No,Travel_Rarely,1057.0,Sales,22.0,1,Marketing,1,2,Female,87.0,3,3,Sales Executive,2,Married,17700.0,15590.0,5,Y,Yes,19.0,3,3,80,3,23.0,2,3,22.0,13.0,7.0,13.0
1113,45.0,Yes,Travel_Frequently,940.0,Sales,15.0,1,Medical,1,3,Male,36.0,3,1,Manager,2,Single,11288.0,7630.0,4,Y,No,19.0,3,4,80,0,14.0,3,3,10.0,7.0,4.0,1.0
1114,46.0,No,Travel_Frequently,177.0,Research & Development,11.0,2,Life Sciences,1,2,Male,38.0,1,4,Healthcare Representative,3,Married,18345.0,21503.0,2,Y,No,14.0,3,3,80,1,29.0,1,2,5.0,7.0,6.0,4.0
1115,27.0,Yes,Travel_Rarely,507.0,Research & Development,18.0,4,Life Sciences,1,4,Male,61.0,3,1,Laboratory Technician,3,Single,4247.0,22342.0,1,Y,Yes,12.0,3,4,80,0,6.0,6,3,7.0,7.0,2.0,7.0
1116,49.0,No,Travel_Rarely,1008.0,Sales,13.0,4,Technical Degree,1,3,Male,89.0,3,1,Sales Executive,3,Married,4227.0,8287.0,0,Y,No,14.0,3,3,80,0,11.0,2,3,5.0,0.0,1.0,1.0
1117,41.0,No,Travel_Frequently,908.0,Research & Development,11.0,2,Medical,1,1,Male,59.0,3,2,Manufacturing Director,4,Divorced,9735.0,11180.0,7,Y,No,16.0,3,4,80,0,15.0,2,3,7.0,0.0,0.0,6.0
1118,31.0,No,Travel_Frequently,1249.0,Research & Development,25.0,4,Medical,1,2,Male,99.0,3,2,Laboratory Technician,1,Married,4036.0,16086.0,4,Y,No,17.0,3,1,80,1,9.0,2,4,3.0,0.0,1.0,2.0
1119,31.0,No,Travel_Rarely,1105.0,Research & Development,6.0,3,Medical,1,2,Male,54.0,2,2,Healthcare Representative,1,Married,5241.0,20023.0,1,Y,No,12.0,3,1,80,1,12.0,3,3,5.0,5.0,2.0,6.0
1120,31.0,No,Non-Travel,578.0,Research & Development,2.0,2,Medical,1,4,Male,74.0,1,2,Sales Executive,1,Married,6123.0,23028.0,0,Y,Yes,12.0,3,3,80,1,3.0,2,1,8.0,3.0,4.0,3.0
1121,34.0,No,Travel_Rarely,575.0,Research & Development,1.0,3,Technical Degree,1,4,Male,66.0,1,1,Research Scientist,3,Single,1909.0,21125.0,7,Y,No,17.0,4,4,80,0,4.0,2,2,4.0,2.0,0.0,3.0
1122,36.0,No,Travel_Rarely,620.0,Sales,4.0,3,Marketing,1,4,Male,66.0,2,2,Sales Executive,4,Married,10743.0,18076.0,4,Y,Yes,11.0,3,2,80,1,11.0,3,2,3.0,1.0,3.0,11.0
1123,43.0,No,Travel_Frequently,884.0,Research & Development,17.0,4,Life Sciences,1,4,Male,69.0,2,2,Manufacturing Director,4,Married,6430.0,5394.0,7,Y,No,12.0,3,4,80,3,14.0,3,3,24.0,3.0,1.0,6.0
1124,38.0,No,Travel_Rarely,1096.0,Research & Development,3.0,4,Medical,1,1,Female,96.0,3,2,Manager,3,Married,7573.0,19845.0,3,Y,No,16.0,3,3,80,0,20.0,3,2,3.0,4.0,1.0,1.0
1125,33.0,Yes,Travel_Rarely,970.0,Sales,3.0,2,Medical,1,2,Male,87.0,2,2,Sales Representative,3,Single,2447.0,9650.0,1,Y,Yes,12.0,3,1,80,1,10.0,2,3,1.0,6.0,0.0,4.0
1126,18.0,No,Travel_Frequently,1080.0,Research & Development,6.0,5,Life Sciences,1,3,Male,57.0,2,2,Research Scientist,4,Divorced,3846.0,4232.0,0,Y,Yes,14.0,3,1,80,0,6.0,2,3,6.0,3.0,2.0,5.0
1127,29.0,No,Non-Travel,985.0,Research & Development,13.0,4,Medical,1,2,Male,61.0,3,2,Laboratory Technician,2,Married,3885.0,21451.0,3,Y,No,14.0,3,2,80,1,10.0,2,2,2.0,1.0,1.0,4.0
1128,28.0,No,Travel_Rarely,108.0,Research & Development,6.0,3,Life Sciences,1,2,Male,64.0,2,5,Research Director,1,Single,1843.0,13467.0,6,Y,No,14.0,3,2,80,0,13.0,5,2,5.0,2.0,1.0,8.0
1129,37.0,No,Travel_Frequently,676.0,Research & Development,2.0,3,Life Sciences,1,3,Female,73.0,2,2,Healthcare Representative,3,Married,6346.0,12526.0,4,Y,No,15.0,4,2,80,2,11.0,2,3,8.0,9.0,10.0,10.0
1130,34.0,No,Travel_Rarely,624.0,Research & Development,8.0,4,Marketing,1,3,Male,55.0,3,3,Research Director,3,Single,8598.0,7089.0,0,Y,No,11.0,3,1,80,1,12.0,5,4,28.0,5.0,3.0,14.0
1131,23.0,No,Non-Travel,1151.0,Research & Development,9.0,2,Life Sciences,1,4,Male,76.0,3,1,Sales Representative,3,Divorced,3272.0,19421.0,1,Y,Yes,11.0,3,2,80,2,6.0,6,2,1.0,3.0,1.0,1.0
1132,45.0,Yes,Travel_Rarely,477.0,Sales,17.0,2,Marketing,1,4,Male,50.0,3,1,Laboratory Technician,3,Married,4954.0,12548.0,4,Y,No,15.0,3,4,80,2,16.0,4,4,3.0,1.0,2.0,9.0
1133,28.0,No,Travel_Rarely,752.0,Sales,5.0,3,Life Sciences,1,3,Female,47.0,2,1,Sales Executive,3,Married,3824.0,22222.0,1,Y,No,12.0,3,4,80,1,5.0,3,3,5.0,6.0,1.0,2.0
1134,29.0,No,Travel_Rarely,1276.0,Research & Development,13.0,4,Marketing,1,4,Female,49.0,2,1,Research Scientist,3,Divorced,3471.0,25236.0,0,Y,No,12.0,3,2,80,1,5.0,2,2,2.0,4.0,4.0,5.0
1135,43.0,No,Travel_Frequently,1390.0,Research & Development,4.0,1,Life Sciences,1,4,Female,60.0,3,1,Laboratory Technician,2,Married,3814.0,17781.0,3,Y,No,22.0,4,4,80,2,14.0,2,3,2.0,2.0,2.0,2.0
1136,43.0,No,Travel_Frequently,863.0,Sales,5.0,4,Human Resources,1,3,Female,52.0,4,4,Manager,2,Divorced,14073.0,17168.0,1,Y,No,16.0,3,3,80,1,34.0,3,3,17.0,9.0,11.0,3.0
1137,37.0,No,Travel_Rarely,1021.0,Research & Development,7.0,2,Life Sciences,1,1,Male,81.0,2,1,Research Director,3,Married,8952.0,17721.0,3,Y,No,13.0,3,3,80,0,17.0,4,3,7.0,2.0,2.0,5.0
1138,56.0,No,Non-Travel,747.0,Research & Development,7.0,3,Life Sciences,1,4,Male,87.0,4,5,Manager,2,Divorced,10529.0,17767.0,3,Y,No,20.0,4,4,80,2,23.0,5,2,22.0,8.0,1.0,6.0
1139,51.0,No,Travel_Rarely,971.0,Research & Development,1.0,3,Technical Degree,1,3,Male,89.0,3,1,Laboratory Technician,4,Married,2723.0,19018.0,4,Y,No,14.0,3,3,80,2,8.0,2,2,2.0,2.0,2.0,2.0
1140,35.0,No,Travel_Rarely,1245.0,Research & Development,4.0,3,Life Sciences,1,4,Male,82.0,3,1,Research Scientist,4,Single,4891.0,13981.0,4,Y,No,17.0,3,4,80,0,9.0,5,3,2.0,3.0,0.0,2.0
1141,32.0,No,Travel_Rarely,1095.0,Sales,1.0,5,Life Sciences,1,4,Female,52.0,2,2,Sales Executive,4,Divorced,4651.0,11850.0,5,Y,Yes,19.0,3,2,80,0,3.0,2,4,1.0,1.0,0.0,1.0
1142,58.0,No,Travel_Rarely,1007.0,Research & Development,2.0,4,Technical Degree,1,3,Female,58.0,2,2,Manufacturing Director,2,Single,6498.0,22445.0,4,Y,Yes,16.0,4,4,80,0,8.0,3,3,9.0,9.0,6.0,3.0
1143,44.0,No,Travel_Frequently,319.0,Research & Development,17.0,1,Life Sciences,1,1,Female,48.0,3,1,Research Director,2,Single,11709.0,20048.0,0,Y,No,19.0,3,1,80,2,16.0,6,3,13.0,7.0,2.0,9.0
1144,26.0,Yes,Non-Travel,776.0,Research & Development,9.0,2,Life Sciences,1,2,Male,74.0,3,1,Sales Representative,4,Single,1663.0,11811.0,1,Y,No,16.0,3,3,80,1,0.0,6,2,1.0,0.0,0.0,0.0
1145,32.0,No,Non-Travel,714.0,Sales,10.0,3,Marketing,1,2,Male,92.0,3,1,Sales Executive,1,Married,3391.0,20051.0,6,Y,Yes,18.0,3,2,80,0,4.0,3,4,4.0,2.0,0.0,3.0
1146,32.0,No,Travel_Rarely,976.0,Research & Development,13.0,3,Life Sciences,1,2,Female,87.0,1,1,Research Scientist,2,Single,1486.0,16084.0,1,Y,Yes,12.0,3,4,80,0,4.0,5,3,2.0,1.0,0.0,1.0
1147,44.0,No,Non-Travel,1389.0,Research & Development,22.0,1,Life Sciences,1,2,Male,47.0,4,3,Manufacturing Director,2,Single,16483.0,8875.0,5,Y,Yes,14.0,3,4,80,0,17.0,2,3,3.0,4.0,3.0,2.0
1148,30.0,No,Travel_Rarely,1287.0,Research & Development,11.0,4,Marketing,1,2,Male,38.0,4,2,Research Scientist,1,Single,4049.0,5759.0,1,Y,Yes,22.0,4,3,80,3,11.0,3,1,3.0,5.0,2.0,5.0
1149,27.0,No,Travel_Frequently,682.0,Research & Development,8.0,3,Life Sciences,1,4,Male,92.0,3,3,Laboratory Technician,1,Divorced,3723.0,21076.0,0,Y,No,17.0,3,4,80,0,13.0,6,2,7.0,8.0,4.0,3.0
1150,30.0,No,Travel_Rarely,1107.0,Research & Development,3.0,2,Medical,1,2,Female,99.0,2,2,Manager,2,Single,8444.0,14396.0,4,Y,Yes,13.0,3,1,80,2,16.0,2,4,9.0,9.0,3.0,3.0
1151,34.0,No,Travel_Rarely,713.0,Research & Development,7.0,3,Technical Degree,1,2,Female,63.0,3,1,Research Scientist,1,Single,1893.0,12079.0,2,Y,No,22.0,3,3,80,0,9.0,5,3,3.0,6.0,0.0,3.0
1152,29.0,No,Travel_Rarely,870.0,Research & Development,11.0,1,Life Sciences,1,4,Female,57.0,3,1,Laboratory Technician,1,Single,2459.0,22313.0,0,Y,No,17.0,4,2,80,0,6.0,3,2,6.0,3.0,2.0,3.0
1153,49.0,No,Travel_Rarely,459.0,Research & Development,5.0,2,Life Sciences,1,4,Female,79.0,3,2,Laboratory Technician,2,Divorced,6130.0,18975.0,8,Y,Yes,20.0,3,3,80,1,7.0,3,4,3.0,1.0,1.0,1.0
1154,29.0,No,Travel_Rarely,215.0,Research & Development,2.0,2,Life Sciences,1,1,Male,45.0,4,2,Research Scientist,1,Divorced,13024.0,14775.0,3,Y,Yes,14.0,3,4,80,0,22.0,2,3,9.0,7.0,3.0,1.0
1155,32.0,No,Travel_Rarely,168.0,Research & Development,6.0,3,Life Sciences,1,3,Female,52.0,3,1,Laboratory Technician,3,Divorced,2212.0,16964.0,0,Y,Yes,17.0,3,1,80,2,9.0,5,3,13.0,7.0,2.0,5.0
1156,44.0,No,Non-Travel,1157.0,Research & Development,8.0,2,Medical,1,4,Male,59.0,3,3,Healthcare Representative,4,Divorced,16353.0,24646.0,2,Y,Yes,14.0,3,3,80,1,16.0,4,3,15.0,8.0,0.0,8.0
1157,25.0,No,Travel_Rarely,532.0,Research & Development,24.0,2,Other,1,3,Female,44.0,2,2,Manager,4,Married,5445.0,15889.0,7,Y,No,18.0,4,1,80,0,11.0,2,2,3.0,2.0,1.0,1.0
1158,33.0,No,Travel_Rarely,735.0,Research & Development,18.0,2,Life Sciences,1,1,Female,70.0,1,1,Research Scientist,1,Married,2495.0,4902.0,5,Y,No,13.0,3,2,80,1,3.0,3,3,3.0,10.0,9.0,6.0
1159,30.0,No,Travel_Rarely,714.0,Research & Development,10.0,4,Life Sciences,1,3,Male,74.0,1,3,Research Scientist,4,Single,10187.0,13769.0,2,Y,No,16.0,4,3,80,1,25.0,3,3,4.0,2.0,3.0,1.0
1160,23.0,No,Travel_Rarely,583.0,Research & Development,4.0,3,Life Sciences,1,4,Male,56.0,3,3,Research Scientist,4,Divorced,8207.0,20587.0,1,Y,Yes,15.0,3,3,80,0,15.0,2,3,10.0,9.0,0.0,8.0
1161,31.0,No,Travel_Rarely,300.0,Research & Development,9.0,2,Medical,1,4,Female,31.0,3,2,Research Scientist,2,Divorced,6794.0,14674.0,1,Y,No,16.0,3,2,80,1,5.0,2,4,5.0,3.0,7.0,5.0
1162,41.0,No,Travel_Frequently,665.0,Research & Development,15.0,4,Medical,1,2,Female,88.0,3,3,Healthcare Representative,3,Married,16009.0,21274.0,7,Y,No,24.0,3,2,80,1,25.0,4,3,17.0,7.0,5.0,12.0
1163,43.0,No,Travel_Frequently,1356.0,Research & Development,12.0,4,Medical,1,2,Male,61.0,2,2,Human Resources,1,Single,14230.0,10888.0,2,Y,No,14.0,4,4,80,1,11.0,5,2,13.0,13.0,1.0,6.0
1164,41.0,No,Travel_Rarely,183.0,Research & Development,19.0,4,Life Sciences,1,4,Female,43.0,4,4,Research Director,4,Married,1730.0,19896.0,3,Y,No,20.0,3,1,80,1,25.0,1,3,9.0,9.0,4.0,7.0
1165,29.0,No,Non-Travel,1300.0,Research & Development,25.0,3,Medical,1,4,Male,95.0,3,1,Research Scientist,4,Single,2395.0,4107.0,1,Y,Yes,24.0,3,2,80,2,3.0,2,1,2.0,3.0,0.0,0.0
1166,48.0,No,Travel_Rarely,989.0,Research & Development,12.0,3,Life Sciences,1,3,Male,48.0,3,3,Research Director,3,Single,11973.0,24811.0,4,Y,No,22.0,3,3,80,0,14.0,3,4,5.0,5.0,3.0,8.0
1167,42.0,No,Travel_Rarely,334.0,Research & Development,13.0,4,Medical,1,4,Male,87.0,3,2,Manufacturing Director,2,Married,3827.0,15897.0,6,Y,Yes,13.0,3,3,80,1,12.0,3,2,6.0,3.0,2.0,3.0
1168,36.0,No,Travel_Rarely,1030.0,Research & Development,8.0,3,Medical,1,4,Male,83.0,3,1,Research Scientist,4,Single,6362.0,17189.0,8,Y,No,17.0,4,2,80,0,3.0,3,4,3.0,0.0,0.0,1.0
1169,31.0,No,Travel_Rarely,1253.0,Research & Development,7.0,1,Medical,1,4,Male,90.0,4,1,Research Scientist,4,Single,4467.0,17557.0,0,Y,No,17.0,3,4,80,0,4.0,2,3,8.0,6.0,4.0,6.0
1170,36.0,No,Travel_Rarely,991.0,Research & Development,9.0,3,Life Sciences,1,2,Male,96.0,1,1,Laboratory Technician,3,Married,2252.0,18532.0,5,Y,No,14.0,3,3,80,1,13.0,3,1,8.0,6.0,4.0,6.0
1171,22.0,No,Travel_Rarely,910.0,Research & Development,21.0,2,Life Sciences,1,4,Female,57.0,1,1,Sales Representative,2,Married,1417.0,5494.0,1,Y,No,14.0,3,2,80,0,0.0,5,3,1.0,0.0,0.0,0.0
1172,35.0,No,Travel_Frequently,646.0,Sales,8.0,4,Life Sciences,1,2,Female,59.0,1,2,Sales Executive,4,Married,6242.0,2717.0,1,Y,No,17.0,3,4,80,2,6.0,2,3,6.0,6.0,5.0,1.0
1173,19.0,Yes,Travel_Frequently,906.0,Research & Development,5.0,1,Medical,1,3,Male,80.0,3,1,Laboratory Technician,3,Single,2290.0,11139.0,2,Y,Yes,17.0,3,3,80,0,1.0,6,3,1.0,0.0,0.0,0.0
1174,26.0,No,Travel_Rarely,1235.0,Sales,10.0,2,Life Sciences,1,2,Male,87.0,3,2,Sales Executive,1,Married,6229.0,7197.0,2,Y,No,15.0,4,1,80,2,7.0,2,3,6.0,3.0,1.0,3.0
1175,28.0,No,Travel_Rarely,1092.0,Sales,2.0,2,Medical,1,1,Female,59.0,3,2,Human Resources,4,Married,4716.0,4074.0,0,Y,Yes,12.0,3,4,80,0,3.0,3,3,5.0,3.0,0.0,1.0
1176,55.0,No,Travel_Rarely,1071.0,Research & Development,28.0,5,Medical,1,1,Female,63.0,3,3,Laboratory Technician,1,Married,13579.0,25506.0,1,Y,No,17.0,3,4,80,2,25.0,5,3,6.0,7.0,4.0,12.0
1177,49.0,Yes,Travel_Rarely,935.0,Sales,17.0,4,Life Sciences,1,1,Male,74.0,1,1,Manager,1,Divorced,12896.0,4919.0,5,Y,Yes,14.0,3,2,80,0,13.0,2,3,0.0,0.0,4.0,2.0
1178,38.0,No,Travel_Frequently,378.0,Research & Development,18.0,3,Medical,1,2,Male,49.0,3,1,Laboratory Technician,2,Single,3364.0,24873.0,4,Y,No,15.0,3,1,80,2,2.0,6,4,16.0,4.0,1.0,3.0
1179,33.0,No,Travel_Rarely,1324.0,Sales,12.0,2,Life Sciences,1,2,Female,90.0,3,2,Manufacturing Director,1,Single,9524.0,2823.0,8,Y,No,12.0,3,4,80,1,13.0,1,2,10.0,8.0,1.0,2.0
1180,30.0,No,Travel_Rarely,1147.0,Human Resources,4.0,3,Life Sciences,1,3,Male,42.0,3,1,Laboratory Technician,3,Divorced,2566.0,14087.0,1,Y,Yes,14.0,3,2,80,1,2.0,2,3,4.0,0.0,1.0,3.0
1181,40.0,No,Travel_Rarely,906.0,Research & Development,12.0,3,Life Sciences,1,4,Male,88.0,2,3,Sales Executive,3,Married,10902.0,16091.0,2,Y,No,14.0,3,3,80,0,14.0,2,3,9.0,2.0,1.0,0.0
1182,36.0,No,Travel_Rarely,720.0,Research & Development,2.0,5,Medical,1,1,Male,41.0,3,1,Laboratory Technician,1,Divorced,11590.0,3743.0,3,Y,No,25.0,3,4,80,1,1.0,3,2,3.0,3.0,0.0,3.0
1183,31.0,No,Travel_Rarely,908.0,Sales,16.0,1,Life Sciences,1,1,Male,86.0,1,2,Research Scientist,3,Single,8669.0,22591.0,6,Y,No,20.0,4,4,80,1,8.0,3,2,3.0,5.0,5.0,1.0
1184,28.0,Yes,Travel_Frequently,1022.0,Human Resources,12.0,2,Life Sciences,1,2,Male,79.0,3,3,Healthcare Representative,4,Single,13366.0,9421.0,0,Y,No,11.0,3,1,80,0,11.0,2,2,8.0,7.0,4.0,6.0
1185,30.0,Yes,Non-Travel,622.0,Sales,6.0,2,Marketing,1,3,Female,85.0,3,2,Manufacturing Director,4,Married,3294.0,12271.0,7,Y,No,19.0,3,1,80,0,11.0,2,3,3.0,2.0,7.0,4.0
1186,30.0,No,Travel_Frequently,1107.0,Research & Development,1.0,2,Life Sciences,1,4,Male,82.0,4,2,Research Scientist,1,Single,3255.0,18744.0,1,Y,No,15.0,3,4,80,0,11.0,2,4,6.0,3.0,1.0,2.0
1187,23.0,No,Travel_Rarely,1262.0,Research & Development,8.0,3,Medical,1,1,Female,87.0,4,3,Sales Executive,2,Married,5287.0,13486.0,8,Y,No,14.0,3,2,80,1,7.0,3,2,4.0,3.0,1.0,11.0
1188,42.0,No,Travel_Rarely,777.0,Sales,19.0,4,Medical,1,4,Female,72.0,3,4,Research Director,4,Single,1490.0,2865.0,5,Y,No,14.0,3,4,80,1,9.0,4,3,3.0,2.0,4.0,1.0
1189,29.0,No,Travel_Rarely,1239.0,Research & Development,10.0,3,Life Sciences,1,1,Male,61.0,3,1,Human Resources,2,Married,3452.0,14102.0,1,Y,No,19.0,3,2,80,1,6.0,0,3,7.0,2.0,1.0,3.0
1190,35.0,No,Travel_Frequently,1075.0,Research & Development,13.0,2,Life Sciences,1,3,Male,59.0,3,2,Laboratory Technician,3,Married,6545.0,16586.0,3,Y,Yes,14.0,4,2,80,1,5.0,0,3,20.0,6.0,1.0,7.0
1191,32.0,No,Travel_Rarely,1410.0,Research & Development,5.0,4,Other,1,4,Male,78.0,3,1,Research Scientist,1,Single,5842.0,8570.0,1,Y,No,22.0,4,1,80,0,1.0,3,3,3.0,1.0,1.0,3.0
1192,27.0,No,Non-Travel,224.0,Sales,6.0,2,Technical Degree,1,4,Male,98.0,3,3,Sales Executive,4,Married,7910.0,19992.0,1,Y,No,14.0,3,4,80,1,11.0,3,3,12.0,6.0,4.0,6.0
1193,41.0,Yes,Travel_Rarely,898.0,Research & Development,24.0,3,Marketing,1,4,Female,72.0,2,2,Laboratory Technician,1,Married,19916.0,2597.0,8,Y,Yes,14.0,3,2,80,0,15.0,4,3,19.0,7.0,7.0,5.0
1194,29.0,No,Travel_Rarely,552.0,Research & Development,3.0,4,Life Sciences,1,3,Male,98.0,2,2,Research Scientist,1,Divorced,5878.0,15915.0,4,Y,Yes,12.0,3,2,80,0,8.0,3,3,1.0,2.0,1.0,1.0
1195,36.0,Yes,Travel_Rarely,423.0,Sales,22.0,4,Medical,1,3,Male,43.0,3,3,Laboratory Technician,2,Single,6750.0,19596.0,1,Y,Yes,16.0,3,2,80,2,7.0,6,3,9.0,0.0,4.0,0.0
1196,41.0,No,Travel_Rarely,904.0,Research & Development,5.0,2,Medical,1,4,Female,82.0,3,1,Research Scientist,3,Single,1247.0,12718.0,6,Y,No,14.0,3,3,80,1,7.0,2,4,5.0,4.0,2.0,2.0
