,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1094,38.0,No,Non-Travel,384.0,Research & Development,7.0,1,Medical,1,3,Male,69.0,3,3,Sales Executive,2,Divorced,10522.0,11904.0,9,Y,No,19.0,3,4,80,2,39.0,1,3,23.0,11.0,5.0,11.0
1095,39.0,No,Travel_Rarely,556.0,Sales,4.0,3,Marketing,1,1,Male,54.0,1,2,Laboratory Technician,2,Married,4111.0,5980.0,1,Y,Yes,13.0,3,1,80,1,11.0,2,3,6.0,11.0,2.0,2.0
1096,25.0,No,Travel_Rarely,407.0,Research & Development,25.0,3,Life Sciences,1,2,Male,52.0,1,1,Laboratory Technician,3,Single,4030.0,14942.0,1,Y,Yes,18.0,3,2,80,3,5.0,2,1,4.0,0.0,1.0,1.0
1097,34.0,Yes,Travel_Frequently,461.0,Research & Development,29.0,4,Life Sciences,1,2,Female,74.0,2,1,Research Scientist,3,Single,8263.0,19950.0,1,Y,No,20.0,4,1,80,0,16.0,1,3,4.0,7.0,2.0,5.0
1098,29.0,No,Travel_Rarely,931.0,Research & Development,22.0,3,Life Sciences,1,1,Male,42.0,2,1,Laboratory Technician,2,Married,1461.0,10339.0,1,Y,No,17.0,3,1,80,2,4.0,3,3,3.0,2.0,2.0,1.0
1099,44.0,No,Travel_Frequently,1298.0,Research & Development,2.0,3,Medical,1,4,Female,46.0,2,2,Sales Executive,2,Single,1795.0,24852.0,6,Y,No,11.0,4,4,80,0,7.0,3,3,7.0,6.0,3.0,6.0
1100,36.0,No,Travel_Frequently,190.0,Sales,3.0,2,Life Sciences,1,1,Male,50.0,2,2,Healthcare Representative,1,Single,6978.0,11560.0,1,Y,No,15.0,3,2,80,0,4.0,3,2,5.0,1.0,1.0,2.0
1101,51.0,No,Travel_Rarely,1475.0,Research & Development,13.0,3,Life Sciences,1,4,Female,45.0,1,2,Healthcare Representative,2,Married,11510.0,17639.0,1,Y,No,13.0,3,4,80,3,5.0,3,3,8.0,3.0,9.0,2.0
1102,42.0,No,Travel_Rarely,1240.0,Sales,2.0,3,Marketing,1,2,Male,62.0,3,2,Sales Executive,4,Married,4925.0,6736.0,2,Y,No,21.0,3,3,80,1,7.0,3,4,14.0,3.0,2.0,3.0
1103,36.0,Yes,Travel_Rarely,929.0,Research & Development,3.0,4,Life Sciences,1,3,Male,58.0,2,1,Laboratory Technician,4,Single,2808.0,21261.0,1,Y,Yes,22.0,4,2,80,0,8.0,5,3,6.0,3.0,6.0,1.0
1104,37.0,No,Travel_Rarely,741.0,Sales,7.0,2,Life Sciences,1,1,Male,97.0,3,2,Sales Executive,2,Divorced,5105.0,14732.0,0,Y,Yes,14.0,3,4,80,0,9.0,3,3,5.0,6.0,1.0,0.0
1105,28.0,No,Non-Travel,518.0,Research & Development,5.0,1,Technical Degree,1,4,Male,43.0,3,1,Laboratory Technician,2,Married,4348.0,19089.0,1,Y,No,19.0,3,3,80,2,16.0,2,3,5.0,5.0,1.0,6.0
1106,48.0,No,Travel_Rarely,499.0,Research & Development,4.0,2,Medical,1,1,Male,32.0,3,1,Laboratory Technician,3,Single,2385.0,5816.0,4,Y,No,16.0,4,2,80,1,13.0,2,3,11.0,2.0,7.0,14.0
1107,31.0,No,Non-Travel,671.0,Sales,6.0,4,Marketing,1,3,Female,78.0,3,1,Laboratory Technician,3,Divorced,2942.0,13668.0,6,Y,No,15.0,4,2,80,1,7.0,2,3,3.0,1.0,2.0,0.0
1108,33.0,No,Travel_Rarely,306.0,Research & Development,9.0,3,Life Sciences,1,2,Male,56.0,3,1,Laboratory Technician,4,Married,4703.0,13639.0,3,Y,No,12.0,3,2,80,1,7.0,1,3,10.0,3.0,3.0,6.0
1109,26.0,No,Non-Travel,205.0,Human Resources,9.0,4,Life Sciences,1,1,Female,60.0,4,2,Sales Executive,2,Single,7358.0,14770.0,1,Y,No,14.0,3,3,80,0,6.0,3,3,0.0,0.0,0.0,1.0
1110,50.0,No,Travel_Frequently,443.0,Sales,15.0,3,Medical,1,1,Male,72.0,2,4,Manufacturing Director,2,Divorced,16970.0,21112.0,0,Y,Yes,12.0,3,3,80,0,27.0,4,4,28.0,10.0,10.0,12.0
1111,55.0,No,Travel_Rarely,1271.0,Research & Development,10.0,3,Medical,1,4,Female,58.0,2,4,Human Resources,2,Married,14403.0,9565.0,7,Y,Yes,20.0,4,4,80,2,36.0,2,2,18.0,12.0,5.0,14.0
1112,50.0,No,Travel_Rarely,867.0,Sales,14.0,4,Marketing,1,4,Female,67.0,3,2,Sales Executive,4,Married,4771.0,18635.0,0,Y,No,14.0,3,1,80,0,5.0,3,2,9.0,10.0,6.0,2.0
1113,52.0,Yes,Travel_Frequently,863.0,Research & Development,14.0,2,Other,1,3,Female,96.0,2,2,Laboratory Technician,4,Married,3712.0,17025.0,1,Y,No,16.0,3,2,80,1,16.0,3,2,1.0,1.0,0.0,0.0
1114,43.0,No,Travel_Rarely,1131.0,Human Resources,14.0,3,Life Sciences,1,4,Male,38.0,3,1,Manufacturing Director,4,Single,7134.0,15804.0,3,Y,Yes,15.0,3,4,80,1,26.0,4,3,1.0,4.0,1.0,4.0
1115,40.0,No,Travel_Rarely,437.0,Research & Development,3.0,1,Marketing,1,3,Female,39.0,4,2,Research Scientist,2,Single,2929.0,23263.0,0,Y,Yes,13.0,3,2,80,0,12.0,2,3,8.0,7.0,0.0,7.0
1116,58.0,No,Travel_Rarely,436.0,Research & Development,1.0,3,Medical,1,2,Male,72.0,3,3,Research Scientist,1,Married,6454.0,13796.0,9,Y,No,16.0,3,2,80,0,14.0,3,3,8.0,11.0,4.0,6.0
1117,38.0,No,Travel_Rarely,1163.0,Research & Development,14.0,4,Technical Degree,1,3,Male,48.0,3,4,Research Scientist,4,Single,9380.0,11300.0,3,Y,No,14.0,4,3,80,0,12.0,3,3,13.0,6.0,6.0,10.0
1118,33.0,No,Travel_Frequently,676.0,Research & Development,2.0,3,Medical,1,4,Female,59.0,3,1,Research Scientist,4,Married,9498.0,14668.0,0,Y,No,13.0,3,3,80,1,9.0,3,3,3.0,3.0,6.0,7.0
1119,43.0,No,Travel_Rarely,607.0,Research & Development,4.0,3,Life Sciences,1,3,Male,98.0,2,2,Laboratory Technician,3,Single,4491.0,9311.0,4,Y,No,14.0,3,3,80,1,7.0,5,2,2.0,1.0,1.0,1.0
1120,43.0,No,Non-Travel,192.0,Research & Development,7.0,2,Life Sciences,1,3,Male,61.0,3,1,Laboratory Technician,4,Married,2298.0,23855.0,3,Y,No,11.0,3,3,80,1,4.0,4,3,4.0,1.0,1.0,3.0
1121,38.0,No,Travel_Rarely,614.0,Research & Development,4.0,4,Life Sciences,1,4,Female,71.0,3,1,Research Scientist,2,Single,9340.0,12251.0,3,Y,No,12.0,3,4,80,2,10.0,2,2,7.0,2.0,2.0,4.0
1122,29.0,No,Travel_Rarely,1118.0,Research & Development,8.0,1,Other,1,3,Female,45.0,3,2,Healthcare Representative,4,Married,3971.0,7221.0,0,Y,Yes,18.0,3,2,80,1,20.0,2,4,14.0,8.0,2.0,6.0
1123,31.0,Yes,Travel_Rarely,1430.0,Sales,6.0,3,Life Sciences,1,3,Female,80.0,2,1,Healthcare Representative,1,Married,8002.0,8247.0,1,Y,Yes,15.0,3,2,80,0,8.0,2,3,7.0,5.0,2.0,8.0
1124,37.0,No,Travel_Rarely,447.0,Research & Development,14.0,4,Other,1,4,Male,66.0,3,2,Laboratory Technician,2,Married,6792.0,9977.0,9,Y,No,12.0,3,1,80,2,12.0,2,3,11.0,6.0,5.0,2.0
1125,28.0,No,Travel_Rarely,838.0,Research & Development,22.0,3,Life Sciences,1,1,Male,79.0,3,1,Laboratory Technician,4,Single,2337.0,14837.0,0,Y,No,13.0,3,4,80,0,2.0,2,2,6.0,6.0,1.0,1.0
1126,38.0,No,Travel_Rarely,1211.0,Research & Development,13.0,4,Medical,1,4,Female,75.0,4,1,Research Scientist,2,Single,7140.0,25001.0,1,Y,Yes,13.0,3,1,80,0,4.0,5,3,10.0,4.0,4.0,2.0
1127,34.0,No,Travel_Rarely,268.0,Sales,10.0,2,Life Sciences,1,3,Female,69.0,3,1,Sales Representative,2,Married,3952.0,23849.0,1,Y,Yes,16.0,3,4,80,0,0.0,2,3,0.0,3.0,1.0,2.0
1128,24.0,No,Travel_Frequently,938.0,Sales,5.0,4,Medical,1,4,Female,62.0,3,1,Sales Representative,1,Married,2530.0,14648.0,0,Y,No,11.0,4,4,80,0,4.0,2,3,1.0,0.0,2.0,4.0
1129,52.0,Yes,Travel_Frequently,601.0,Sales,8.0,3,Other,1,4,Male,71.0,3,3,Laboratory Technician,2,Divorced,13434.0,10668.0,2,Y,No,13.0,3,1,80,1,21.0,2,3,16.0,10.0,14.0,8.0
1130,30.0,No,Non-Travel,1269.0,Sales,7.0,3,Life Sciences,1,3,Female,89.0,2,2,Sales Executive,3,Married,4342.0,20884.0,2,Y,No,19.0,3,1,80,1,8.0,2,3,4.0,3.0,1.0,2.0
1131,39.0,No,Travel_Rarely,963.0,Research & Development,9.0,4,Life Sciences,1,2,Male,54.0,3,3,Research Director,4,Married,18289.0,14656.0,0,Y,No,13.0,3,4,80,3,8.0,2,2,3.0,8.0,6.0,8.0
1132,33.0,Yes,Travel_Rarely,748.0,Human Resources,3.0,3,Life Sciences,1,1,Female,35.0,2,1,Manager,2,Divorced,10035.0,2994.0,2,Y,No,18.0,3,1,80,1,24.0,2,3,3.0,4.0,1.0,4.0
1133,35.0,No,Travel_Rarely,941.0,Research & Development,11.0,3,Medical,1,4,Female,66.0,3,3,Manufacturing Director,1,Single,9560.0,4894.0,5,Y,Yes,15.0,3,2,80,0,14.0,2,3,16.0,1.0,3.0,11.0
1134,42.0,No,Travel_Rarely,1244.0,Sales,10.0,3,Medical,1,1,Male,61.0,3,2,Laboratory Technician,1,Married,9322.0,12891.0,3,Y,Yes,13.0,3,2,80,1,10.0,6,3,10.0,8.0,0.0,6.0
1135,33.0,No,Travel_Frequently,935.0,Research & Development,22.0,4,Medical,1,3,Female,59.0,4,1,Healthcare Representative,3,Divorced,8713.0,5826.0,1,Y,No,19.0,3,3,80,0,29.0,2,2,16.0,14.0,13.0,14.0
1136,22.0,No,Travel_Rarely,576.0,Sales,11.0,3,Life Sciences,1,1,Male,57.0,3,3,Laboratory Technician,4,Married,7105.0,6276.0,0,Y,No,11.0,3,4,80,3,14.0,5,3,4.0,10.0,2.0,6.0
1137,24.0,Yes,Non-Travel,649.0,Research & Development,9.0,4,Medical,1,3,Male,84.0,3,1,Laboratory Technician,2,Single,3222.0,20744.0,1,Y,No,12.0,3,4,80,2,5.0,2,3,2.0,2.0,1.0,3.0
1138,37.0,No,Travel_Rarely,1081.0,Research & Development,7.0,3,Medical,1,3,Male,87.0,2,1,Research Scientist,4,Married,2178.0,11007.0,1,Y,Yes,13.0,3,1,80,2,7.0,3,3,4.0,2.0,1.0,1.0
1139,23.0,No,Travel_Rarely,392.0,Research & Development,27.0,2,Medical,1,4,Male,63.0,2,2,Research Scientist,4,Single,2233.0,9285.0,5,Y,No,14.0,3,1,80,1,15.0,2,3,6.0,3.0,8.0,10.0
1140,31.0,No,Travel_Rarely,578.0,Research & Development,28.0,4,Medical,1,3,Female,92.0,4,1,Laboratory Technician,2,Married,3438.0,17390.0,1,Y,No,13.0,3,3,80,0,6.0,3,3,5.0,3.0,3.0,2.0
1141,23.0,No,Travel_Rarely,920.0,Human Resources,1.0,3,Life Sciences,1,4,Male,77.0,1,2,Laboratory Technician,2,Married,1811.0,20762.0,3,Y,No,18.0,3,2,80,0,17.0,4,3,3.0,2.0,1.0,2.0
1142,28.0,No,Travel_Frequently,222.0,Research & Development,5.0,3,Life Sciences,1,4,Female,44.0,3,2,Research Scientist,2,Divorced,3733.0,21406.0,0,Y,No,17.0,3,4,80,3,6.0,2,4,6.0,2.0,1.0,6.0
1143,28.0,Yes,Travel_Rarely,631.0,Sales,5.0,1,Technical Degree,1,2,Female,58.0,3,1,Sales Representative,2,Married,1548.0,13331.0,1,Y,No,19.0,3,4,80,0,3.0,3,3,2.0,3.0,1.0,1.0
1144,43.0,No,Travel_Rarely,239.0,Sales,12.0,4,Life Sciences,1,4,Female,41.0,3,1,Research Scientist,4,Single,4946.0,4958.0,3,Y,Yes,16.0,3,1,80,1,18.0,3,3,1.0,1.0,1.0,0.0
1145,49.0,No,Travel_Rarely,294.0,Research & Development,14.0,4,Life Sciences,1,4,Male,61.0,3,1,Research Scientist,2,Married,4838.0,10528.0,1,Y,No,17.0,3,4,80,0,14.0,5,3,11.0,3.0,4.0,6.0
1146,40.0,No,Travel_Rarely,599.0,Sales,18.0,4,Marketing,1,4,Male,87.0,3,2,Manager,1,Divorced,12323.0,16616.0,1,Y,No,14.0,3,1,80,1,16.0,3,2,20.0,4.0,9.0,9.0
1147,26.0,No,Travel_Frequently,439.0,Sales,7.0,1,Life Sciences,1,2,Female,74.0,3,1,Sales Representative,2,Single,2864.0,20369.0,1,Y,No,16.0,3,3,80,1,4.0,2,3,2.0,1.0,1.0,1.0
1148,30.0,No,Travel_Rarely,807.0,Sales,2.0,3,Life Sciences,1,3,Male,90.0,3,2,Research Scientist,1,Married,3109.0,12923.0,9,Y,No,17.0,3,4,80,1,11.0,3,4,1.0,3.0,1.0,1.0
1149,31.0,Yes,Travel_Rarely,1235.0,Research & Development,9.0,1,Life Sciences,1,3,Male,55.0,3,2,Research Scientist,4,Married,3061.0,7683.0,1,Y,No,14.0,3,1,80,0,6.0,3,3,3.0,1.0,0.0,4.0
1150,39.0,No,Travel_Rarely,788.0,Sales,10.0,3,Life Sciences,1,3,Female,87.0,3,2,Manufacturing Director,3,Single,6569.0,23949.0,5,Y,No,17.0,3,3,80,2,7.0,2,3,6.0,1.0,0.0,2.0
1151,24.0,No,Travel_Rarely,533.0,Research & Development,26.0,3,Marketing,1,3,Male,77.0,2,1,Laboratory Technician,1,Married,2812.0,6255.0,1,Y,Yes,13.0,4,4,80,0,1.0,3,2,0.0,0.0,0.0,0.0
1152,40.0,No,Travel_Frequently,1368.0,Research & Development,23.0,4,Medical,1,1,Male,72.0,3,2,Research Scientist,2,Single,4234.0,10947.0,9,Y,Yes,15.0,3,2,80,0,13.0,2,3,1.0,0.0,3.0,0.0
1153,47.0,No,Travel_Frequently,482.0,Human Resources,3.0,2,Marketing,1,4,Female,55.0,2,1,Laboratory Technician,3,Married,5205.0,7228.0,6,Y,No,13.0,3,1,80,1,12.0,2,2,11.0,5.0,6.0,7.0
1154,28.0,No,Travel_Frequently,512.0,Sales,3.0,3,Other,1,2,Male,96.0,4,2,Sales Executive,3,Divorced,6359.0,25104.0,4,Y,No,18.0,3,3,80,0,11.0,3,2,9.0,2.0,2.0,5.0
1155,34.0,No,Travel_Rarely,1058.0,Research & Development,17.0,4,Life Sciences,1,4,Male,61.0,3,1,Manufacturing Director,3,Divorced,7169.0,3633.0,1,Y,No,18.0,3,2,80,1,6.0,4,3,7.0,5.0,0.0,2.0
1156,38.0,No,Travel_Rarely,1364.0,Research & Development,7.0,4,Life Sciences,1,2,Male,89.0,3,2,Research Scientist,4,Married,3383.0,15429.0,2,Y,No,16.0,3,2,80,1,7.0,3,3,0.0,11.0,4.0,2.0
1157,27.0,Yes,Travel_Frequently,878.0,Sales,15.0,2,Life Sciences,1,2,Female,92.0,2,1,Sales Representative,2,Single,1436.0,24922.0,1,Y,Yes,16.0,3,3,80,1,2.0,3,3,2.0,1.0,1.0,1.0
1158,40.0,No,Travel_Rarely,485.0,Research & Development,14.0,1,Life Sciences,1,3,Female,89.0,3,2,Research Scientist,1,Single,3327.0,10552.0,0,Y,Yes,20.0,4,3,80,0,11.0,4,3,4.0,3.0,2.0,6.0
1159,33.0,Yes,Travel_Rarely,464.0,Sales,7.0,3,Life Sciences,1,4,Male,87.0,3,1,Sales Executive,1,Married,11691.0,17186.0,5,Y,Yes,19.0,3,2,80,1,18.0,2,3,8.0,0.0,1.0,2.0
1160,23.0,No,Travel_Rarely,1285.0,Sales,12.0,1,Medical,1,1,Female,61.0,3,1,Sales Executive,4,Divorced,3312.0,17363.0,1,Y,Yes,23.0,4,3,80,1,8.0,5,2,8.0,1.0,1.0,0.0
1161,20.0,No,Travel_Rarely,151.0,Human Resources,10.0,3,Life Sciences,1,2,Female,77.0,3,1,Human Resources,1,Married,4402.0,6211.0,3,Y,No,22.0,3,4,80,0,7.0,2,4,4.0,3.0,0.0,2.0
1162,31.0,No,Travel_Frequently,1168.0,Sales,3.0,2,Medical,1,4,Female,34.0,3,2,Healthcare Representative,3,Married,5434.0,19313.0,2,Y,No,13.0,3,1,80,1,5.0,4,3,6.0,2.0,5.0,3.0
1163,41.0,No,Travel_Rarely,467.0,Research & Development,24.0,3,Life Sciences,1,3,Female,31.0,1,2,Research Scientist,4,Divorced,9744.0,3963.0,4,Y,No,14.0,3,2,80,1,8.0,2,3,5.0,2.0,1.0,2.0
1164,30.0,No,Travel_Rarely,544.0,Research & Development,11.0,3,Life Sciences,1,3,Male,97.0,3,1,Sales Executive,3,Single,3438.0,11275.0,1,Y,Yes,16.0,3,3,80,0,4.0,3,4,5.0,1.0,1.0,1.0
1165,28.0,No,Travel_Frequently,1303.0,Sales,12.0,3,Medical,1,4,Male,54.0,2,2,Sales Executive,3,Single,8150.0,5606.0,1,Y,No,18.0,4,3,80,1,11.0,6,3,9.0,4.0,2.0,4.0
1166,30.0,No,Travel_Rarely,838.0,Research & Development,3.0,1,Life Sciences,1,3,Male,86.0,2,2,Manufacturing Director,3,Divorced,3110.0,19847.0,0,Y,No,14.0,3,3,80,1,25.0,2,4,4.0,4.0,0.0,1.0
1167,34.0,No,Travel_Rarely,145.0,Research & Development,14.0,3,Medical,1,1,Male,71.0,3,3,Laboratory Technician,3,Divorced,5038.0,13657.0,1,Y,No,16.0,3,3,80,3,15.0,2,3,7.0,5.0,4.0,6.0
1168,32.0,No,Travel_Rarely,1426.0,Sales,20.0,4,Medical,1,3,Male,74.0,2,1,Sales Representative,4,Married,8223.0,8813.0,2,Y,Yes,11.0,3,2,80,2,11.0,2,3,2.0,2.0,1.0,1.0
1169,33.0,No,Travel_Rarely,935.0,Research & Development,22.0,4,Other,1,1,Female,76.0,2,2,Healthcare Representative,3,Married,5470.0,25346.0,4,Y,No,13.0,3,3,80,2,10.0,3,3,4.0,4.0,3.0,1.0
1170,48.0,No,Travel_Rarely,665.0,Research & Development,13.0,4,Medical,1,1,Male,43.0,2,2,Healthcare Representative,4,Married,6711.0,2818.0,3,Y,Yes,16.0,3,4,80,0,6.0,2,4,3.0,4.0,1.0,6.0
1171,34.0,No,Travel_Rarely,739.0,Research & Development,9.0,1,Medical,1,2,Male,72.0,3,1,Research Scientist,4,Married,3508.0,15065.0,1,Y,No,16.0,3,3,80,1,2.0,4,3,2.0,2.0,0.0,1.0
1172,36.0,No,Travel_Frequently,547.0,Research & Development,13.0,5,Medical,1,3,Male,48.0,1,3,Sales Executive,3,Married,8666.0,13846.0,1,Y,No,15.0,3,1,80,2,17.0,2,3,18.0,11.0,8.0,5.0
1173,35.0,No,Travel_Rarely,193.0,Research & Development,1.0,3,Life Sciences,1,4,Male,58.0,3,1,Research Scientist,3,Single,11928.0,17194.0,3,Y,No,22.0,3,4,80,1,2.0,2,3,6.0,3.0,4.0,8.0
1174,38.0,Yes,Travel_Rarely,264.0,Research & Development,2.0,2,Medical,1,2,Male,45.0,3,2,Healthcare Representative,2,Married,3106.0,6219.0,9,Y,No,13.0,3,2,80,0,17.0,2,3,1.0,0.0,0.0,0.0
1175,35.0,No,Non-Travel,124.0,Sales,6.0,3,Other,1,4,Female,55.0,4,2,Manufacturing Director,2,Married,11088.0,20305.0,1,Y,No,16.0,3,4,80,1,15.0,2,4,12.0,8.0,10.0,7.0
1176,37.0,Yes,Travel_Rarely,190.0,Sales,20.0,4,Life Sciences,1,4,Male,84.0,3,2,Research Scientist,4,Married,4004.0,23899.0,1,Y,No,14.0,3,1,80,2,4.0,4,2,13.0,2.0,6.0,2.0
1177,31.0,No,Travel_Rarely,742.0,Research & Development,27.0,3,Medical,1,3,Female,94.0,3,1,Sales Executive,3,Married,2905.0,21380.0,1,Y,No,20.0,3,2,80,1,3.0,1,3,3.0,4.0,1.0,2.0
1178,28.0,No,Travel_Rarely,1396.0,Sales,12.0,4,Life Sciences,1,4,Female,56.0,2,1,Research Scientist,3,Single,5422.0,16685.0,1,Y,No,14.0,3,1,80,2,5.0,3,3,5.0,7.0,2.0,6.0
1179,24.0,No,Travel_Frequently,1243.0,Research & Development,3.0,4,Life Sciences,1,4,Male,82.0,4,2,Research Scientist,2,Married,1597.0,6717.0,6,Y,No,14.0,3,1,80,1,5.0,3,2,0.0,1.0,0.0,3.0
1180,34.0,Yes,Travel_Rarely,422.0,Research & Development,20.0,4,Life Sciences,1,2,Female,32.0,3,1,Research Scientist,2,Married,1685.0,20849.0,1,Y,Yes,17.0,4,3,80,0,8.0,2,2,4.0,3.0,1.0,2.0
1181,33.0,Yes,Travel_Rarely,745.0,Sales,3.0,4,Life Sciences,1,2,Male,86.0,1,2,Sales Executive,4,Married,5876.0,20339.0,7,Y,No,16.0,3,4,80,0,11.0,3,3,9.0,7.0,7.0,10.0
1182,46.0,No,Travel_Rarely,1176.0,Sales,7.0,3,Technical Degree,1,3,Female,94.0,2,4,Manager,2,Married,16349.0,17978.0,1,Y,No,17.0,3,4,80,1,25.0,5,3,14.0,10.0,5.0,3.0
1183,44.0,No,Travel_Rarely,869.0,Research & Development,5.0,3,Life Sciences,1,4,Female,65.0,3,2,Research Director,4,Single,2841.0,10378.0,4,Y,No,18.0,4,4,80,1,26.0,2,2,6.0,2.0,4.0,1.0
1184,46.0,No,Travel_Rarely,637.0,Sales,6.0,5,Life Sciences,1,4,Female,82.0,3,3,Sales Executive,2,Married,11264.0,13710.0,8,Y,Yes,23.0,4,3,80,0,17.0,2,3,30.0,13.0,9.0,8.0
1185,24.0,Yes,Travel_Frequently,779.0,Research & Development,11.0,3,Human Resources,1,1,Male,48.0,1,2,Laboratory Technician,3,Married,3858.0,14269.0,2,Y,No,20.0,4,3,80,0,3.0,2,2,7.0,3.0,0.0,3.0
1186,49.0,No,Travel_Frequently,908.0,Research & Development,17.0,4,Life Sciences,1,4,Female,66.0,3,4,Sales Executive,3,Married,13801.0,11369.0,4,Y,No,21.0,4,3,80,2,12.0,3,3,27.0,15.0,6.0,11.0
1187,44.0,No,Travel_Rarely,471.0,Research & Development,5.0,3,Life Sciences,1,3,Female,49.0,4,5,Research Director,3,Single,19373.0,3501.0,1,Y,No,16.0,3,4,80,0,26.0,0,1,24.0,16.0,0.0,13.0
1188,33.0,No,Travel_Rarely,355.0,Research & Development,1.0,3,Medical,1,3,Male,54.0,3,2,Healthcare Representative,3,Married,7424.0,12084.0,0,Y,Yes,17.0,4,1,80,2,5.0,6,2,11.0,3.0,4.0,7.0
1189,40.0,No,Non-Travel,450.0,Sales,10.0,1,Life Sciences,1,2,Female,47.0,2,3,Research Director,3,Single,16493.0,5253.0,9,Y,No,16.0,4,3,80,1,22.0,3,3,21.0,16.0,13.0,11.0
1190,40.0,No,Travel_Rarely,1074.0,Research & Development,10.0,4,Medical,1,2,Male,75.0,2,3,Sales Executive,3,Married,4626.0,22383.0,3,Y,Yes,21.0,3,1,80,2,13.0,3,3,1.0,1.0,0.0,0.0
1191,36.0,No,Travel_Rarely,793.0,Sales,4.0,2,Life Sciences,1,4,Female,62.0,4,1,Research Scientist,4,Married,3334.0,6103.0,3,Y,No,22.0,4,4,80,0,4.0,3,3,2.0,1.0,1.0,1.0
1192,32.0,No,Travel_Rarely,700.0,Research & Development,11.0,4,Medical,1,3,Male,85.0,1,1,Research Scientist,3,Married,11474.0,15961.0,3,Y,No,19.0,3,4,80,3,16.0,1,1,0.0,4.0,5.0,1.0
1193,37.0,No,Travel_Rarely,983.0,Research & Development,5.0,3,Other,1,2,Female,87.0,1,3,Sales Executive,1,Married,1977.0,3928.0,3,Y,No,22.0,3,2,80,1,5.0,3,3,11.0,2.0,14.0,5.0
1194,33.0,Yes,Non-Travel,740.0,Research & Development,15.0,4,Life Sciences,1,1,Female,53.0,2,5,Sales Executive,4,Married,3230.0,17034.0,3,Y,No,13.0,4,4,80,0,20.0,3,3,10.0,5.0,5.0,3.0
1195,47.0,No,Travel_Frequently,1099.0,Research & Development,6.0,2,Life Sciences,1,2,Male,72.0,2,2,Laboratory Technician,2,Single,3237.0,10052.0,1,Y,No,15.0,3,3,80,0,8.0,4,3,5.0,1.0,0.0,2.0
1196,41.0,No,Travel_Rarely,1020.0,Research & Development,8.0,2,Medical,1,2,Female,57.0,4,5,Sales Executive,4,Married,7369.0,18509.0,1,Y,No,16.0,4,2,80,0,14.0,3,3,19.0,9.0,4.0,16.0
1197,29.0,No,Travel_Rarely,1230.0,Sales,5.0,4,Marketing,1,1,Female,33.0,2,2,Sales Executive,3,Married,5075.0,2739.0,1,Y,No,22.0,3,1,80,1,7.0,3,2,13.0,9.0,1.0,2.0
1198,38.0,No,Non-Travel,1047.0,Sales,6.0,2,Medical,1,2,Male,53.0,4,2,Research Scientist,3,Single,6019.0,11070.0,5,Y,No,14.0,3,2,80,0,5.0,2,3,1.0,1.0,2.0,0.0
1199,29.0,No,Travel_Rarely,818.0,Research & Development,4.0,3,Marketing,1,1,Female,96.0,3,2,Manager,4,Single,6215.0,18033.0,1,Y,No,20.0,3,2,80,0,10.0,3,3,2.0,2.0,2.0,1.0
1200,42.0,No,Non-Travel,265.0,Research & Development,12.0,2,Marketing,1,2,Male,41.0,1,2,Sales Executive,2,Married,2838.0,20322.0,1,Y,No,13.0,3,1,80,0,11.0,3,1,17.0,6.0,11.0,10.0
1201,36.0,No,Non-Travel,363.0,Research & Development,2.0,3,Other,1,3,Female,75.0,1,1,Research Scientist,1,Divorced,3108.0,7912.0,3,Y,No,17.0,3,3,80,2,4.0,2,3,1.0,3.0,1.0,2.0
1202,58.0,No,Travel_Rarely,1095.0,Research & Development,11.0,4,Medical,1,4,Male,82.0,1,1,Research Scientist,2,Single,12607.0,21989.0,6,Y,No,13.0,3,3,80,1,16.0,2,2,3.0,1.0,1.0,2.0
1203,55.0,No,Travel_Rarely,251.0,Research & Development,6.0,4,Life Sciences,1,2,Female,39.0,2,1,Manager,2,Divorced,17046.0,8581.0,8,Y,Yes,18.0,4,3,80,1,24.0,3,2,13.0,3.0,10.0,14.0
1204,24.0,No,Travel_Rarely,591.0,Research & Development,10.0,3,Medical,1,2,Male,72.0,3,1,Research Scientist,1,Divorced,2656.0,14870.0,6,Y,Yes,16.0,3,4,80,2,2.0,2,2,1.0,0.0,0.0,0.0
1205,34.0,No,Travel_Rarely,521.0,Research & Development,18.0,4,Life Sciences,1,2,Male,97.0,3,1,Research Scientist,2,Married,2947.0,6040.0,1,Y,No,22.0,3,1,80,0,9.0,2,2,9.0,9.0,5.0,7.0
1206,38.0,No,Travel_Rarely,1473.0,Research & Development,3.0,2,Medical,1,4,Male,32.0,3,1,Laboratory Technician,3,Single,4409.0,20298.0,7,Y,No,12.0,3,4,80,0,11.0,3,2,7.0,1.0,2.0,3.0
