Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
46,Yes,Travel_Frequently,102,Sales,21,5,Human Resources,1,2,Male,42,3,5,Human Resources,4,Married,8386,12286,4,Y,No,13,3,4,80,2,22,1970-01-01,2,29,3,4,1
52,Yes,Travel_Rarely,949,Sales,16,2,Marketing,1,1,Male,90,4,5,Human Resources,2,Divorced,4152,13024,2,Y,Yes,21,4,2,80,3,2,1970-01-01,1,1,7,5,3
32,Yes,Non-Travel,113,Research & Development,29,2,Other,1,4,Female,91,2,4,Human Resources,2,Single,5859,23983,0,Y,No,23,4,3,80,3,36,1970-01-01,3,40,17,6,17
51,No,Travel_Rarely,850,Sales,7,1,Human Resources,1,4,Male,64,3,5,Research Director,3,Single,5116,9549,2,Y,No,17,4,4,80,2,37,1970-01-01,2,38,16,10,12
32,No,Non-Travel,907,Human Resources,3,4,Human Resources,1,4,Female,57,4,4,Human Resources,3,Divorced,3156,13903,6,Y,Yes,18,3,2,80,0,3,1970-01-01,2,22,12,1,9
49,No,Non-Travel,707,Sales,13,3,Technical Degree,1,3,Female,62,2,4,Manager,3,Married,15389,3234,7,Y,Yes,14,4,2,80,1,17,1970-01-01,4,9,11,6,1
54,Yes,Travel_Frequently,1484,Human Resources,27,5,Other,1,4,Male,42,1,5,Sales Executive,4,Divorced,10526,23193,9,Y,Yes,23,4,3,80,1,12,1970-01-01,3,9,5,0,8
26,Yes,Non-Travel,117,Sales,2,4,Other,1,3,Female,31,2,3,Healthcare Representative,2,Married,8115,3049,9,Y,Yes,21,3,2,80,1,5,1970-01-01,3,1,1,6,6
41,Yes,Travel_Frequently,1498,Research & Development,15,2,Technical Degree,1,2,Male,36,1,4,Research Director,3,Single,12841,26295,1,Y,Yes,15,3,2,80,1,33,1970-01-01,3,4,5,7,3
44,No,Non-Travel,1398,Research & Development,1,4,Life Sciences,1,3,Male,56,3,3,Sales Representative,4,Divorced,9949,15744,6,Y,No,12,4,2,80,1,19,1970-01-01,2,24,5,9,17
53,No,Travel_Rarely,1333,Sales,13,2,Medical,1,4,Female,65,2,5,Research Director,4,Divorced,5624,10608,3,Y,No,20,3,3,80,1,16,1970-01-01,2,17,0,1,0
55,Yes,Travel_Rarely,823,Research & Development,14,5,Marketing,1,1,Male,31,2,2,Manufacturing Director,1,Divorced,6733,16464,2,Y,Yes,18,3,3,80,1,22,1970-01-01,3,20,0,7,15
18,Yes,Travel_Frequently,673,Human Resources,19,4,Marketing,1,4,Female,82,2,2,Sales Representative,1,Single,8004,7635,1,Y,Yes,16,3,1,80,2,10,1970-01-01,3,6,2,10,15
46,Yes,Travel_Rarely,475,Sales,25,3,Marketing,1,2,Female,57,2,2,Sales Executive,4,Divorced,1841,8522,2,Y,Yes,17,4,4,80,1,29,1970-01-01,1,19,14,15,16
52,No,Non-Travel,347,Human Resources,6,5,Marketing,1,4,Female,69,1,5,Healthcare Representative,3,Married,9392,23196,8,Y,No,14,4,2,80,0,25,1970-01-01,4,34,18,14,14
20,Yes,Travel_Rarely,1163,Research & Development,27,3,Medical,1,3,Male,98,3,5,Human Resources,3,Married,13364,14374,3,Y,No,13,4,2,80,3,3,1970-01-01,4,40,11,8,12
35,No,Travel_Frequently,843,Research & Development,29,3,Human Resources,1,3,Male,63,2,5,Manager,4,Divorced,13575,9051,5,Y,Yes,12,3,3,80,1,12,1970-01-01,1,7,10,10,12
56,No,Non-Travel,163,Human Resources,3,1,Technical Degree,1,3,Male,38,2,3,Laboratory Technician,2,Divorced,1934,11281,3,Y,No,11,3,2,80,1,5,1970-01-01,3,39,3,14,16
44,Yes,Travel_Frequently,418,Research & Development,5,2,Human Resources,1,2,Male,45,2,4,Research Director,2,Single,19014,6921,5,Y,Yes,15,4,3,80,0,8,1970-01-01,4,38,14,4,15
52,Yes,Non-Travel,762,Sales,22,3,Human Resources,1,3,Female,63,2,3,Laboratory Technician,4,Single,6110,23942,7,Y,Yes,15,4,2,80,0,16,1970-01-01,4,12,10,13,15
59,Yes,Travel_Rarely,1245,Human Resources,2,5,Marketing,1,2,Female,65,4,1,Sales Executive,1,Married,9775,23502,3,Y,No,13,4,4,80,3,40,1970-01-01,1,6,18,4,12
43,No,Non-Travel,1430,Sales,2,5,Other,1,4,Female,87,2,2,Research Director,4,Married,1158,12450,1,Y,No,25,4,1,80,0,21,1970-01-01,1,19,3,7,4
27,No,Non-Travel,662,Sales,9,2,Other,1,2,Female,52,4,2,Healthcare Representative,4,Divorced,4393,25123,4,Y,Yes,23,3,4,80,2,20,1970-01-01,3,12,4,0,8
24,Yes,Travel_Rarely,260,Human Resources,28,5,Life Sciences,1,2,Female,87,4,3,Human Resources,1,Single,17863,11328,4,Y,Yes,21,3,2,80,2,26,1970-01-01,4,32,3,5,1
37,No,Travel_Frequently,708,Sales,17,5,Medical,1,1,Female,84,4,5,Sales Representative,3,Single,7443,21860,9,Y,No,15,4,4,80,2,19,1970-01-01,1,0,9,12,7
51,Yes,Travel_Frequently,182,Sales,14,4,Human Resources,1,4,Female,95,4,2,Healthcare Representative,1,Divorced,15838,12512,3,Y,Yes,18,3,1,80,0,22,1970-01-01,3,11,1,10,8
49,Yes,Travel_Rarely,1018,Human Resources,13,2,Medical,1,1,Male,70,3,1,Healthcare Representative,4,Single,8137,4341,4,Y,Yes,14,4,3,80,3,39,1970-01-01,3,13,4,9,13
41,Yes,Travel_Rarely,385,Sales,6,3,Technical Degree,1,1,Male,95,4,3,Healthcare Representative,3,Divorced,14644,8597,0,Y,Yes,20,3,3,80,3,9,1970-01-01,1,33,7,12,11
60,Yes,Travel_Frequently,122,Sales,7,3,Medical,1,1,Female,91,1,3,Sales Executive,3,Married,6783,4616,0,Y,No,23,4,4,80,0,26,1970-01-01,1,13,1,5,15
43,Yes,Travel_Frequently,1383,Research & Development,1,3,Other,1,1,Male,59,4,4,Manager,3,Single,15809,20531,7,Y,No,23,3,3,80,2,28,1970-01-01,2,4,7,12,8
25,No,Travel_Frequently,840,Research & Development,18,5,Human Resources,1,2,Male,60,4,1,Sales Representative,4,Single,15852,11385,8,Y,Yes,20,4,3,80,0,38,1970-01-01,1,20,11,13,3
31,Yes,Travel_Frequently,1380,Research & Development,11,1,Life Sciences,1,1,Male,82,3,4,Healthcare Representative,2,Married,4557,16154,4,Y,Yes,19,4,3,80,3,14,1970-01-01,4,38,10,10,10
28,Yes,Non-Travel,228,Human Resources,16,5,Marketing,1,1,Female,39,3,1,Research Director,4,Married,5948,6982,6,Y,No,13,3,4,80,3,39,1970-01-01,4,9,17,12,16
38,No,Travel_Rarely,1468,Research & Development,1,5,Medical,1,1,Female,39,1,4,Research Scientist,2,Single,11645,17200,4,Y,Yes,23,3,1,80,3,11,1970-01-01,3,1,4,10,14
50,No,Travel_Frequently,421,Human Resources,16,4,Technical Degree,1,3,Male,34,4,4,Healthcare Representative,1,Married,9414,15054,4,Y,No,20,3,2,80,2,30,1970-01-01,2,40,13,12,17
37,No,Travel_Frequently,295,Sales,4,5,Technical Degree,1,2,Male,59,2,2,Manufacturing Director,1,Married,12038,5239,7,Y,No,14,3,1,80,1,5,1970-01-01,3,23,17,12,14
56,Yes,Travel_Rarely,941,Research & Development,19,4,Human Resources,1,3,Male,90,3,1,Research Director,2,Married,13216,18579,4,Y,No,17,4,4,80,1,32,1970-01-01,3,5,7,9,15
47,Yes,Travel_Frequently,686,Sales,24,1,Life Sciences,1,2,Male,69,2,1,Healthcare Representative,4,Married,1924,19106,6,Y,No,24,4,2,80,2,35,1970-01-01,1,20,8,11,13
41,Yes,Travel_Frequently,244,Sales,15,4,Medical,1,3,Female,49,2,2,Manager,2,Married,12888,17689,4,Y,No,25,4,1,80,2,6,1970-01-01,2,19,1,1,15
47,Yes,Non-Travel,269,Research & Development,23,4,Marketing,1,2,Male,38,4,4,Research Director,1,Married,6070,23218,4,Y,No,19,4,1,80,1,16,1970-01-01,3,35,10,14,10
34,Yes,Travel_Frequently,806,Research & Development,23,2,Marketing,1,2,Female,55,4,4,Research Scientist,4,Married,11494,15530,2,Y,Yes,20,4,1,80,3,32,1970-01-01,1,3,12,7,8
46,Yes,Non-Travel,1467,Human Resources,2,2,Life Sciences,1,2,Female,79,2,4,Healthcare Representative,3,Single,9356,16488,1,Y,Yes,13,4,4,80,2,14,1970-01-01,2,20,4,4,7
52,Yes,Travel_Frequently,991,Sales,5,4,Medical,1,3,Male,77,3,4,Manufacturing Director,2,Single,13198,14382,3,Y,Yes,23,3,1,80,2,37,1970-01-01,3,8,2,3,12
39,Yes,Non-Travel,998,Human Resources,20,3,Other,1,3,Male,67,3,4,Research Scientist,4,Single,14421,5491,0,Y,Yes,20,3,2,80,2,4,1970-01-01,2,12,3,5,12
56,Yes,Travel_Rarely,704,Human Resources,7,2,Other,1,3,Female,64,2,5,Human Resources,4,Divorced,1661,13622,4,Y,No,23,3,3,80,3,37,1970-01-01,2,13,4,3,5
31,No,Non-Travel,1204,Research & Development,11,5,Technical Degree,1,3,Female,81,3,3,Research Scientist,3,Divorced,4433,9406,5,Y,Yes,25,3,2,80,0,7,1970-01-01,2,11,11,1,12
26,Yes,Non-Travel,280,Human Resources,13,4,Human Resources,1,2,Female,94,2,4,Sales Executive,4,Divorced,18031,10798,2,Y,No,20,3,1,80,3,12,1970-01-01,2,10,4,8,0
39,Yes,Non-Travel,898,Research & Development,22,3,Human Resources,1,2,Male,78,2,2,Manufacturing Director,2,Single,2257,9087,7,Y,No,23,3,3,80,1,5,1970-01-01,2,11,0,15,6
52,No,Non-Travel,172,Sales,24,2,Medical,1,2,Female,90,3,5,Research Scientist,1,Married,3274,22120,6,Y,No,23,4,3,80,1,6,1970-01-01,1,2,15,15,2
30,No,Travel_Frequently,679,Sales,20,1,Human Resources,1,3,Female,64,3,5,Research Director,1,Married,18177,15570,8,Y,Yes,16,3,2,80,3,18,1970-01-01,2,30,17,13,8
58,Yes,Travel_Rarely,551,Sales,12,4,Life Sciences,1,1,Female,63,3,4,Sales Representative,4,Divorced,9243,25906,2,Y,Yes,23,3,2,80,0,18,1970-01-01,4,12,5,0,5
60,No,Non-Travel,297,Sales,6,3,Technical Degree,1,1,Male,83,2,1,Manufacturing Director,4,Single,1984,3096,9,Y,Yes,21,4,2,80,1,21,1970-01-01,3,25,9,6,15
38,Yes,Travel_Rarely,647,Sales,23,2,Technical Degree,1,1,Female,99,4,2,Manufacturing Director,2,Divorced,10998,10807,6,Y,No,14,3,4,80,2,20,1970-01-01,1,22,4,5,8
44,No,Travel_Frequently,1320,Research & Development,4,1,Human Resources,1,2,Female,94,1,1,Research Director,1,Single,11302,12276,0,Y,Yes,25,3,2,80,0,29,1970-01-01,2,25,0,0,2
52,No,Travel_Frequently,1007,Human Resources,16,2,Medical,1,1,Female,45,2,1,Human Resources,1,Single,16363,25822,7,Y,Yes,23,4,1,80,3,4,1970-01-01,4,35,9,11,7
55,Yes,Non-Travel,843,Research & Development,19,1,Technical Degree,1,3,Male,73,2,1,Sales Representative,1,Divorced,17948,11107,2,Y,Yes,23,3,1,80,2,31,1970-01-01,4,9,7,15,13
34,Yes,Non-Travel,418,Research & Development,3,5,Medical,1,3,Female,64,1,3,Sales Executive,2,Divorced,10935,12457,9,Y,No,17,4,1,80,2,17,1970-01-01,4,29,10,6,5
59,Yes,Travel_Frequently,716,Research & Development,8,3,Marketing,1,3,Male,33,2,4,Manager,3,Single,4980,20329,0,Y,Yes,13,3,1,80,0,12,1970-01-01,2,18,6,7,16
39,Yes,Travel_Frequently,196,Sales,20,1,Life Sciences,1,1,Female,92,2,5,Sales Representative,2,Divorced,17744,3482,6,Y,Yes,12,3,2,80,2,40,1970-01-01,1,28,9,6,13
18,No,Non-Travel,794,Sales,16,5,Marketing,1,4,Male,61,4,3,Sales Executive,3,Married,6373,4374,3,Y,No,18,4,3,80,3,40,1970-01-01,2,40,17,4,0
53,Yes,Non-Travel,465,Human Resources,9,4,Life Sciences,1,1,Female,78,3,4,Healthcare Representative,1,Married,10716,19578,7,Y,Yes,13,3,3,80,1,38,1970-01-01,1,31,12,6,0
50,Yes,Travel_Frequently,1149,Research & Development,5,4,Life Sciences,1,3,Female,54,1,5,Sales Representative,4,Single,13495,20098,4,Y,Yes,22,3,2,80,0,24,1970-01-01,3,16,12,13,0
60,No,Non-Travel,141,Research & Development,28,3,Human Resources,1,2,Male,67,1,5,Sales Representative,3,Divorced,1602,24614,9,Y,No,16,4,3,80,2,1,1970-01-01,2,19,6,7,1
39,No,Travel_Frequently,512,Human Resources,9,4,Other,1,2,Male,35,2,2,Sales Representative,4,Married,13828,18113,3,Y,No,16,3,2,80,3,38,1970-01-01,3,35,3,3,17
36,No,Travel_Frequently,1334,Sales,12,2,Life Sciences,1,1,Female,67,3,2,Laboratory Technician,2,Married,16688,9456,2,Y,No,19,3,3,80,1,25,1970-01-01,3,20,10,10,15
33,Yes,Travel_Frequently,1434,Sales,12,2,Other,1,3,Male,48,3,1,Manager,4,Married,12817,3831,9,Y,Yes,15,3,1,80,3,25,1970-01-01,4,40,5,11,10
44,Yes,Travel_Frequently,888,Human Resources,8,4,Human Resources,1,2,Male,81,1,1,Manufacturing Director,3,Married,5955,12684,3,Y,No,23,4,3,80,0,1,1970-01-01,4,17,14,13,17
45,No,Travel_Rarely,494,Human Resources,22,5,Other,1,2,Male,45,2,4,Healthcare Representative,3,Single,3505,8605,7,Y,Yes,13,4,1,80,3,11,1970-01-01,4,7,13,8,14
18,Yes,Travel_Frequently,584,Sales,16,5,Life Sciences,1,1,Female,73,3,3,Research Scientist,1,Married,5825,15517,5,Y,Yes,24,3,1,80,2,14,1970-01-01,3,15,5,10,15
33,No,Non-Travel,324,Sales,14,5,Technical Degree,1,1,Male,70,3,5,Manufacturing Director,1,Married,10269,15982,4,Y,Yes,20,4,2,80,3,14,1970-01-01,3,34,13,9,11
35,Yes,Travel_Frequently,1307,Human Resources,23,5,Life Sciences,1,1,Male,96,1,2,Human Resources,2,Married,19178,7581,0,Y,No,23,3,4,80,0,32,1970-01-01,1,27,15,6,3
33,Yes,Travel_Frequently,432,Research & Development,3,1,Medical,1,2,Male,64,3,5,Sales Executive,3,Married,8544,10078,2,Y,Yes,21,4,1,80,2,35,1970-01-01,3,40,0,8,1
53,No,Travel_Rarely,560,Human Resources,17,4,Other,1,4,Male,79,3,3,Research Scientist,4,Married,7016,3407,4,Y,Yes,24,4,3,80,1,3,1970-01-01,2,30,13,14,5
53,Yes,Travel_Frequently,931,Research & Development,16,1,Other,1,3,Female,57,1,4,Sales Executive,3,Married,18787,24569,9,Y,No,24,3,4,80,0,22,1970-01-01,3,14,4,2,5
38,No,Non-Travel,285,Research & Development,18,3,Technical Degree,1,3,Female,92,1,4,Laboratory Technician,2,Divorced,16847,25829,9,Y,Yes,13,3,3,80,2,36,1970-01-01,1,34,10,11,13
20,No,Travel_Frequently,637,Human Resources,25,3,Medical,1,2,Female,31,3,2,Sales Representative,1,Married,2443,13167,3,Y,Yes,13,4,2,80,3,37,1970-01-01,1,20,9,6,9
46,Yes,Travel_Rarely,1222,Human Resources,6,4,Human Resources,1,1,Female,85,3,5,Manager,1,Married,10828,21699,0,Y,No,11,4,4,80,1,5,1970-01-01,1,17,10,9,10
59,No,Non-Travel,1433,Human Resources,9,1,Life Sciences,1,1,Male,30,2,3,Human Resources,3,Married,17239,15261,5,Y,Yes,17,3,3,80,2,12,1970-01-01,3,28,3,8,9
19,Yes,Travel_Rarely,401,Research & Development,2,4,Medical,1,1,Male,42,1,5,Sales Representative,4,Divorced,17613,7676,3,Y,Yes,22,4,1,80,1,20,1970-01-01,3,22,5,2,6
47,No,Non-Travel,249,Sales,22,2,Technical Degree,1,2,Female,79,2,5,Manager,3,Divorced,18332,18297,2,Y,No,20,3,3,80,3,2,1970-01-01,2,34,15,9,1
19,Yes,Non-Travel,314,Human Resources,12,3,Other,1,3,Female,48,3,2,Sales Representative,3,Married,14258,17865,9,Y,No,13,3,2,80,0,22,1970-01-01,2,31,9,13,9
49,No,Non-Travel,462,Sales,19,5,Medical,1,2,Male,83,3,1,Healthcare Representative,1,Married,4296,15966,6,Y,No,14,3,3,80,3,33,1970-01-01,1,32,3,2,5
58,No,Travel_Frequently,724,Human Resources,11,3,Life Sciences,1,2,Male,40,4,4,Research Scientist,4,Single,11963,22849,5,Y,No,23,3,3,80,2,32,1970-01-01,1,39,2,15,4
45,Yes,Non-Travel,1157,Human Resources,24,3,Technical Degree,1,1,Female,80,1,2,Research Director,1,Married,16781,24053,1,Y,Yes,24,4,2,80,1,29,1970-01-01,1,23,10,14,2
39,Yes,Non-Travel,365,Human Resources,28,3,Medical,1,2,Female,94,1,2,Laboratory Technician,3,Married,10459,13127,3,Y,Yes,17,4,4,80,0,23,1970-01-01,1,6,11,4,2
24,Yes,Travel_Frequently,363,Human Resources,17,4,Marketing,1,1,Female,49,1,1,Manager,4,Divorced,19285,2238,2,Y,No,23,3,1,80,0,29,1970-01-01,3,14,11,6,12
35,Yes,Non-Travel,832,Research & Development,18,4,Life Sciences,1,2,Male,70,2,3,Manufacturing Director,3,Divorced,15724,12179,2,Y,No,19,3,4,80,1,15,1970-01-01,2,1,8,13,6
58,Yes,Non-Travel,397,Research & Development,9,1,Life Sciences,1,2,Female,58,3,3,Research Scientist,3,Divorced,12047,9435,4,Y,Yes,23,4,3,80,1,0,1970-01-01,3,37,9,7,2
26,Yes,Travel_Rarely,762,Human Resources,22,5,Other,1,4,Male,82,3,1,Sales Executive,1,Divorced,18153,11987,8,Y,Yes,18,4,1,80,3,8,1970-01-01,2,21,3,11,0
45,No,Travel_Frequently,1302,Human Resources,5,1,Marketing,1,2,Female,44,1,5,Research Director,4,Married,3229,14879,0,Y,Yes,13,4,2,80,1,16,1970-01-01,2,27,6,15,0
49,Yes,Non-Travel,1011,Sales,2,5,Technical Degree,1,4,Male,41,3,4,Human Resources,4,Divorced,13926,17675,0,Y,No,14,3,4,80,3,13,1970-01-01,3,10,14,14,3
41,No,Travel_Frequently,1214,Human Resources,15,1,Technical Degree,1,3,Female,82,2,2,Sales Executive,2,Married,15312,5328,4,Y,Yes,25,4,1,80,3,21,1970-01-01,2,22,0,15,10
42,No,Travel_Frequently,1455,Research & Development,9,5,Technical Degree,1,3,Female,68,3,3,Research Director,4,Single,4106,14668,0,Y,Yes,12,3,4,80,3,25,1970-01-01,3,28,9,7,10
48,No,Travel_Rarely,1463,Human Resources,26,1,Human Resources,1,2,Male,75,1,2,Manager,4,Single,19921,22166,8,Y,Yes,23,4,3,80,3,4,1970-01-01,4,5,17,6,8
47,No,Travel_Frequently,1051,Human Resources,14,2,Technical Degree,1,2,Male,94,1,2,Sales Representative,1,Divorced,17148,6495,0,Y,No,14,4,3,80,3,23,1970-01-01,2,13,15,8,16
29,Yes,Travel_Frequently,365,Research & Development,26,3,Medical,1,2,Female,83,4,5,Research Scientist,2,Married,9777,18493,6,Y,No,23,3,2,80,0,4,1970-01-01,3,26,16,0,9
54,Yes,Travel_Frequently,1039,Sales,22,2,Marketing,1,2,Male,92,4,1,Sales Executive,4,Single,19402,22442,2,Y,No,19,3,4,80,3,17,1970-01-01,3,40,13,8,1
60,Yes,Non-Travel,1430,Human Resources,29,5,Other,1,3,Male,79,1,5,Laboratory Technician,3,Married,14695,16182,2,Y,Yes,23,3,2,80,0,22,1970-01-01,4,32,11,11,17
51,No,Non-Travel,413,Research & Development,16,1,Marketing,1,2,Female,67,1,3,Laboratory Technician,3,Single,11287,23748,5,Y,Yes,20,3,3,80,0,39,1970-01-01,4,21,3,8,9
19,No,Non-Travel,991,Human Resources,15,1,Life Sciences,1,2,Male,77,2,1,Research Scientist,4,Divorced,19701,9347,7,Y,Yes,25,3,2,80,0,7,1970-01-01,3,31,1,6,10
56,No,Travel_Rarely,848,Research & Development,25,4,Technical Degree,1,3,Male,71,4,4,Research Director,2,Divorced,14282,22800,9,Y,No,13,4,2,80,3,38,1970-01-01,3,11,4,8,4
57,Yes,Travel_Rarely,1329,Human Resources,19,1,Technical Degree,1,2,Female,57,2,1,Sales Executive,2,Married,14568,12812,9,Y,Yes,20,4,3,80,2,5,1970-01-01,4,11,5,10,4
54,No,Travel_Frequently,245,Sales,22,5,Human Resources,1,1,Male,44,1,1,Manager,1,Divorced,17578,18203,3,Y,Yes,21,4,1,80,2,14,1970-01-01,2,11,4,15,12
40,No,Travel_Rarely,103,Research & Development,10,5,Life Sciences,1,2,Male,93,1,4,Manufacturing Director,4,Divorced,18483,15016,0,Y,No,18,4,3,80,0,25,1970-01-01,1,3,0,2,14
39,Yes,Travel_Frequently,765,Sales,5,1,Life Sciences,1,1,Female,64,1,2,Sales Executive,4,Married,9382,20323,8,Y,Yes,18,3,3,80,1,17,1970-01-01,4,35,9,7,7
49,Yes,Non-Travel,566,Research & Development,7,1,Life Sciences,1,4,Male,42,4,1,Healthcare Representative,1,Single,12473,25719,2,Y,Yes,11,3,1,80,3,29,1970-01-01,3,10,18,14,10
33,Yes,Travel_Frequently,1336,Sales,13,5,Other,1,1,Male,35,2,4,Research Director,3,Divorced,4807,10409,0,Y,Yes,21,4,1,80,2,33,1970-01-01,2,8,14,10,0
58,Yes,Travel_Frequently,282,Sales,11,3,Technical Degree,1,4,Male,91,4,2,Laboratory Technician,1,Married,11056,6938,0,Y,No,17,4,4,80,2,8,1970-01-01,1,25,15,11,17
56,Yes,Travel_Frequently,1138,Human Resources,26,3,Marketing,1,1,Female,30,3,3,Research Director,4,Single,5729,3141,0,Y,Yes,18,4,3,80,1,14,1970-01-01,2,10,12,5,13
49,Yes,Travel_Rarely,983,Human Resources,21,4,Medical,1,2,Male,91,4,3,Laboratory Technician,3,Single,16691,15625,8,Y,Yes,24,3,2,80,0,34,1970-01-01,4,3,2,8,7
51,No,Travel_Frequently,385,Research & Development,4,5,Life Sciences,1,4,Female,39,2,5,Healthcare Representative,2,Divorced,15844,16116,0,Y,No,25,4,4,80,0,23,1970-01-01,3,6,11,2,7
43,No,Travel_Frequently,955,Sales,18,2,Medical,1,4,Female,41,1,3,Sales Representative,4,Married,8816,8776,6,Y,No,18,4,1,80,2,0,1970-01-01,4,40,13,12,5
27,Yes,Non-Travel,768,Sales,6,1,Other,1,4,Male,51,2,4,Research Director,1,Divorced,15189,19110,9,Y,No,14,3,2,80,0,1,1970-01-01,3,28,12,9,5
54,No,Non-Travel,132,Human Resources,7,2,Life Sciences,1,4,Female,95,2,4,Research Scientist,3,Divorced,8471,3136,8,Y,Yes,16,4,2,80,1,23,1970-01-01,2,20,13,4,3
25,Yes,Non-Travel,1360,Research & Development,14,4,Human Resources,1,3,Male,86,2,2,Research Director,4,Divorced,6613,20006,1,Y,No,16,3,4,80,3,23,1970-01-01,1,4,1,8,3
26,Yes,Non-Travel,1470,Human Resources,19,4,Other,1,1,Male,99,4,1,Sales Executive,2,Divorced,3963,18117,8,Y,No,17,3,1,80,1,1,1970-01-01,4,28,12,3,12
30,Yes,Travel_Frequently,193,Human Resources,16,3,Technical Degree,1,3,Female,37,4,2,Sales Representative,3,Married,7170,15917,5,Y,No,25,3,3,80,1,15,1970-01-01,1,8,12,4,4
52,Yes,Non-Travel,637,Sales,17,2,Other,1,4,Female,65,2,3,Human Resources,4,Single,3674,4310,7,Y,No,13,3,3,80,1,36,1970-01-01,3,3,7,13,16
39,No,Travel_Rarely,205,Research & Development,25,2,Life Sciences,1,1,Female,33,3,3,Research Director,1,Married,8130,23771,2,Y,Yes,22,3,1,80,3,34,1970-01-01,4,13,11,8,14
34,No,Non-Travel,1087,Research & Development,5,5,Marketing,1,2,Male,55,1,3,Manager,1,Divorced,6304,3204,7,Y,Yes,18,3,1,80,0,40,1970-01-01,3,27,17,5,15
24,No,Travel_Rarely,959,Research & Development,19,4,Life Sciences,1,1,Female,71,2,3,Sales Representative,2,Single,19422,26407,0,Y,Yes,21,4,3,80,0,1,1970-01-01,3,8,12,1,7
35,No,Non-Travel,861,Sales,5,2,Marketing,1,1,Male,58,3,2,Human Resources,1,Divorced,3867,9223,3,Y,No,24,4,1,80,3,27,1970-01-01,4,17,11,1,14
39,No,Travel_Frequently,1455,Research & Development,26,3,Marketing,1,2,Female,85,4,2,Laboratory Technician,2,Divorced,14420,12930,2,Y,Yes,22,3,3,80,0,1,1970-01-01,1,6,17,0,7
46,Yes,Travel_Rarely,578,Sales,8,2,Technical Degree,1,2,Female,42,1,3,Healthcare Representative,2,Single,18497,26705,0,Y,Yes,20,3,3,80,2,9,1970-01-01,1,8,9,15,17
33,Yes,Travel_Frequently,854,Human Resources,1,4,Life Sciences,1,3,Male,99,4,4,Sales Executive,2,Single,2787,7084,1,Y,No,24,4,3,80,2,18,1970-01-01,4,23,5,14,10
18,Yes,Travel_Frequently,328,Human Resources,25,2,Human Resources,1,1,Female,66,2,5,Laboratory Technician,2,Single,3766,21493,8,Y,Yes,18,4,2,80,1,24,1970-01-01,1,2,2,8,16
34,No,Travel_Rarely,938,Sales,5,1,Marketing,1,2,Female,75,2,5,Human Resources,4,Single,2891,18566,7,Y,Yes,16,3,2,80,2,15,1970-01-01,3,31,9,2,5
55,No,Travel_Rarely,1057,Sales,10,2,Technical Degree,1,1,Female,87,4,4,Healthcare Representative,1,Divorced,7519,26917,8,Y,Yes,17,3,2,80,0,21,1970-01-01,4,6,15,7,2
25,No,Travel_Rarely,1045,Human Resources,4,1,Human Resources,1,1,Male,74,1,3,Manager,3,Married,3016,17452,7,Y,No,11,3,1,80,1,17,1970-01-01,4,18,7,10,2
37,No,Travel_Rarely,810,Sales,16,2,Marketing,1,3,Male,88,3,2,Sales Executive,4,Married,16972,10064,0,Y,No,18,3,3,80,0,36,1970-01-01,1,23,2,4,3
32,Yes,Travel_Frequently,1116,Sales,4,2,Human Resources,1,3,Male,76,1,3,Sales Executive,3,Married,2105,14717,9,Y,No,24,4,2,80,3,35,1970-01-01,3,3,9,7,12
44,Yes,Travel_Rarely,1498,Research & Development,11,1,Marketing,1,1,Female,93,2,3,Manager,1,Single,15340,8517,7,Y,Yes,23,4,2,80,1,7,1970-01-01,3,16,16,0,3
19,Yes,Travel_Rarely,642,Research & Development,26,4,Medical,1,2,Male,67,4,1,Research Scientist,1,Divorced,10096,2283,7,Y,Yes,14,4,3,80,1,17,1970-01-01,4,7,1,10,16
59,Yes,Travel_Frequently,858,Human Resources,17,2,Medical,1,4,Female,93,3,1,Research Director,2,Single,13424,25801,6,Y,Yes,19,4,3,80,0,23,1970-01-01,1,19,11,1,0
24,Yes,Non-Travel,1362,Sales,19,3,Marketing,1,4,Female,91,1,4,Sales Representative,1,Divorced,4282,15230,9,Y,No,19,3,2,80,1,3,1970-01-01,2,2,1,10,4
49,Yes,Non-Travel,1042,Sales,7,5,Medical,1,4,Male,92,2,1,Manager,2,Divorced,4385,12188,0,Y,No,14,4,1,80,1,7,1970-01-01,3,5,3,7,11
31,No,Travel_Frequently,686,Human Resources,5,2,Life Sciences,1,2,Female,96,4,1,Manager,4,Married,3455,22312,5,Y,No,13,4,1,80,0,6,1970-01-01,2,16,10,4,6
32,Yes,Travel_Rarely,422,Human Resources,12,4,Medical,1,2,Male,59,2,2,Sales Representative,3,Single,2213,22749,4,Y,Yes,17,3,4,80,3,25,1970-01-01,2,4,12,11,9
