gender,nationality,age,education_level,education_field,marital_status,family_residence,region,department,contract_type,employment_type,employee_status,job_level,job_title,performance_rating,remote_status,business_trips,hours_worked,overtime_hours,hourly_rate,weekly_earnings,bonus,percent_salary_hike,tenure_years,work-life_balance,distance_from_home
Male,Saudi,29.668,Masters,Communication,Unmarried,Other district,Dammam,HR,Internship,FullTime,Active,L1,Designer,3.01,On Site,Travels rarely,38.451,7.24,17.257,731.853,0.023,0.06,14.378,3.619,18.614
Male,Saudi,26.402,High School,Humanities,Married,Other district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,2.755,Hybrid,Travels rarely,40.454,2.58,12.596,762.77,0.0,-0.091,25.902,1.396,23.473
Male,Expat_US,40.269,High School,Social Science,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L2,Media,4.154,On Site,Travels rarely,38.29,5.196,11.504,391.54,0.162,0.121,22.743,4.345,21.577
Female,Saudi,27.049,Bachelors,Social Science,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Manager,4.25,On Site,Travels rarely,33.693,2.183,16.373,1070.766,0.209,0.083,20.207,4.07,7.813
Male,Expat_Europe,49.098,High School,Communication,Unmarried,Other district,Buqaiq,HR,Internship,PartTime,Active,L1,Designer,3.465,Hybrid,Travels rarely,31.172,5.855,10.668,390.609,-0.031,0.205,11.451,4.208,18.724
Female,Saudi,39.761,High School,STEM,Married,Other district,Jeddah,HR,Fixed Term,FullTime,Active,L1,Media,1.35,Hybrid,Travels rarely,30.845,4.182,15.293,798.621,0.29,0.091,9.292,5.497,13.556
Female,Expat_Asia,47.181,High School,Business,Married,Within district,Dammam,Design,Fixed Term,FullTime,Active,L1,Designer,3.894,On Site,Travels rarely,40.837,9.703,14.403,1319.465,0.158,0.221,16.518,3.576,10.686
Male,Saudi,48.56,Masters,Social Science,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Manager,2.623,Hybrid,Travels rarely,40.005,6.248,14.752,492.772,0.097,0.032,11.83,3.409,20.515
Female,Saudi,68.039,High School,STEM,Married,Within district,Dammam,Customer Support,Internship,FullTime,Active,L1,Designer,3.776,Remote,Travels rarely,39.68,8.936,17.925,1264.173,0.106,0.161,7.618,2.736,37.569
Male,Saudi,55.635,High School,Business,Married,Within district,Khobar,HR,Fixed Term,FullTime,Active,L1,Media,3.838,On Site,Travels often,39.63,-0.021,22.831,1043.742,0.175,-0.007,17.324,3.567,24.77
Male,Expat_Europe,27.758,High School,Humanities,Married,Other district,Dammam,IT,Permanent,FullTime,Active,L3,Media,2.436,On Site,Travels rarely,40.48,8.503,13.514,295.174,0.071,-0.043,8.624,2.409,27.042
Male,Saudi,24.484,High School,Social Science,Married,Other district,Khobar,HR,Fixed Term,FullTime,Active,L1,Media,4.194,On Site,Travels often,34.401,0.85,14.972,660.518,0.099,-0.015,19.237,3.272,25.204
Male,Saudi,53.115,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3.682,On Site,Travels rarely,40.83,2.009,40.853,853.388,0.001,0.2,17.074,5.017,11.27
Male,Saudi,33.847,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,2.984,Hybrid,Travels rarely,41.183,-2.154,20.057,1462.606,0.012,0.122,19.895,3.318,15.61
Male,Saudi,51.06,High School,Social Science,Married,Within district,Dammam,Sales,Permanent,FullTime,Active,L1,Manager,3.746,Remote,Travels often,37.421,2.506,15.386,616.377,0.122,0.038,19.18,4.129,11.325
Male,Saudi,25.716,Masters,Communication,Unmarried,Within district,Alhasa,HR,Permanent,FullTime,Active,L1,Designer,2.488,Remote,Travels often,40.027,0.439,13.313,350.828,-0.0,0.011,14.537,3.714,17.837
Male,Expat_Europe,62.264,Masters,Social Science,Married,Within district,Alhasa,Finance,Permanent,FullTime,Active,L1,Media,2.467,On Site,Travels rarely,43.508,1.4,18.95,422.528,0.077,0.038,8.012,2.396,26.739
Male,Expat_Arab,29.81,High School,Business,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Non-Active,L1,Media,3.886,Hybrid,Travels rarely,39.705,7.816,17.899,961.27,0.189,-0.038,16.457,4.654,37.7
Male,Saudi,12.689,Bachelors,Humanities,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Manager,2.649,Remote,Travels rarely,26.323,4.246,8.869,252.774,0.334,-0.041,10.783,3.165,29.41
Male,Saudi,24.131,Bachelors,STEM,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Manager,3.0,On Site,Travels rarely,39.211,5.003,18.839,591.286,-0.115,0.054,21.446,4.99,16.712
Male,Expat_Asia,38.433,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,1.083,Hybrid,Travels rarely,20.383,2.896,23.771,1099.515,0.328,0.05,17.277,4.191,18.59
Male,Saudi,30.503,High School,Social Science,Married,Other district,Dammam,HR,Permanent,FullTime,Active,L2,Media,4.186,Hybrid,Travels rarely,37.439,9.533,19.753,2666.299,0.014,0.002,12.465,4.478,22.039
Male,Saudi,16.534,High School,Business,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Designer,3.386,Hybrid,Travels rarely,39.999,0.033,13.747,788.477,0.017,0.232,23.054,3.309,16.654
Male,Saudi,56.275,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Manager,3.666,On Site,Travels rarely,38.186,0.0,17.137,406.798,0.063,0.142,14.826,4.333,11.855
Female,Expat_Arab,26.733,High School,Business,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Non-Active,L3,Sales,3.213,Hybrid,Travels rarely,48.199,7.426,32.44,3384.714,0.053,-0.032,23.581,3.088,14.26
Male,Saudi,32.327,High School,Social Science,Married,Within district,Dammam,HR,Permanent,FullTime,Non-Active,L1,Media,2.184,On Site,Travels often,32.762,1.642,0.64,4621.48,0.084,0.175,14.171,3.366,11.717
Male,Expat_Europe,53.936,Bachelors,Business,Married,Within district,Dammam,Finance,Internship,FullTime,Active,L1,Analyst,2.0,Hybrid,Travels rarely,42.017,8.796,13.044,717.397,0.198,-0.011,20.318,4.267,21.017
Male,Saudi,57.902,High School,Humanities,Married,Within district,Alhasa,HR,Permanent,FullTime,Active,L5,Sales,1.95,On Site,Travels often,41.093,6.236,44.533,7690.772,0.119,0.12,17.975,1.908,19.584
Male,Saudi,58.387,High School,Communication,Unmarried,Other district,Dammam,IT,Zero Hours,FullTime,Active,L1,Media,2.412,Hybrid,Travels rarely,39.919,5.063,11.826,482.374,0.002,0.114,8.924,2.658,21.633
Female,Saudi,38.118,High School,STEM,Unmarried,Within district,Dammam,IT,Permanent,FullTime,Active,L1,Manager,3.416,Hybrid,Travels rarely,38.663,2.276,18.684,730.179,0.238,0.028,16.85,3.725,16.969
Male,Saudi,30.681,High School,Humanities,Married,Within district,Khobar,HR,Permanent,PartTime,Active,L1,Sales,3.554,Remote,Travels rarely,22.468,1.019,14.006,125.458,0.086,0.162,16.676,2.826,28.822
Male,Saudi,36.379,High School,Business,Married,Other district,Dammam,HR,Internship,FullTime,Active,L1,Media,2.581,On Site,Travels rarely,31.614,1.074,17.852,915.269,0.128,0.091,11.013,2.994,17.259
Male,Saudi,46.262,High School,Humanities,Married,Within district,Alhasa,HR,Permanent,FullTime,Non-Active,L1,Analyst,3.491,Hybrid,Travels rarely,38.875,3.488,20.142,801.413,-0.0,0.085,10.232,4.939,27.818
Male,Saudi,37.212,High School,STEM,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,1.455,Hybrid,Travels rarely,41.023,7.462,13.526,1126.958,0.008,0.167,22.713,3.66,15.252
Male,Saudi,35.01,High School,STEM,Unmarried,Within district,Dammam,HR,Internship,PartTime,Active,L1,Analyst,4.323,Remote,Travels rarely,34.538,3.171,13.069,316.203,0.048,0.128,17.041,4.97,20.345
Female,Saudi,25.672,High School,Humanities,Unmarried,Within district,Jubail,HR,Internship,FullTime,Active,L1,Designer,3.457,On Site,Travels rarely,39.671,5.266,17.034,1277.2,0.0,0.167,13.726,5.085,24.884
Male,Saudi,41.841,High School,Business,Married,Within district,Jeddah,HR,Permanent,FullTime,Active,L1,Designer,3.223,On Site,Travels rarely,39.921,2.703,18.372,863.982,0.302,-0.009,14.08,3.014,21.326
Male,Saudi,11.068,High School,Humanities,Married,Within district,Dammam,HR,Internship,PartTime,Active,L3,Media,2.316,On Site,Travels rarely,21.939,2.25,19.226,482.737,0.286,0.012,5.152,4.416,21.945
Female,Saudi,32.563,High School,Social Science,Unmarried,Other district,Dammam,HR,Internship,PartTime,Non-Active,L3,Secretary,3.797,Hybrid,Travels rarely,28.709,3.918,30.657,3904.538,0.291,0.17,29.764,4.586,22.715
Female,Saudi,31.88,Masters,Social Science,Married,Within district,Khobar,HR,Permanent,PartTime,Active,L1,Manager,1.33,On Site,Travels rarely,20.619,0.709,14.028,469.119,0.042,0.117,10.407,2.159,26.042
Female,Saudi,55.627,High School,Social Science,Married,Within district,Khobar,HR,Fixed Term,PartTime,Active,L2,Media,2.189,Hybrid,Travels rarely,19.167,0.242,27.653,636.972,0.059,0.271,13.694,3.331,25.239
Male,Saudi,45.797,High School,Communication,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Manager,2.833,On Site,Travels rarely,13.342,2.935,12.839,170.491,0.153,0.05,2.681,3.341,10.169
Male,Expat_Arab,31.111,High School,Social Science,Married,Within district,Dammam,Finance,Internship,PartTime,Active,L3,Media,4.099,Hybrid,Travels often,17.133,3.828,18.569,520.32,0.03,0.034,9.923,4.196,16.384
Male,Saudi,5.795,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3.77,On Site,Travels rarely,41.685,1.313,13.943,400.939,0.276,0.008,18.923,4.126,16.501
Male,Saudi,37.494,High School,Humanities,Married,Within district,Dammam,HR,Fixed Term,PartTime,Non-Active,L1,Analyst,2.895,On Site,Travels rarely,21.907,2.637,14.97,255.66,0.26,0.105,16.71,3.338,18.174
Male,Expat_Asia,21.094,Masters,Communication,Married,Within district,Dammam,Sales,Permanent,FullTime,Active,L1,Designer,1.0,Hybrid,Travels often,39.516,2.738,10.827,1171.314,0.095,0.019,7.514,2.383,22.502
Female,Saudi,57.986,High School,Communication,Married,Within district,Jubail,HR,Internship,FullTime,Active,L1,Media,3.015,On Site,Travels rarely,41.06,1.471,13.601,434.123,0.086,0.259,8.022,2.323,16.074
Male,Saudi,35.413,Bachelors,Communication,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,3.965,Hybrid,Travels rarely,39.465,2.48,13.145,684.464,0.0,-0.001,14.417,4.974,26.393
Male,Expat_Asia,10.542,High School,STEM,Married,Other district,Dammam,HR,Permanent,PartTime,Active,L1,Media,2.901,On Site,Travels rarely,19.255,1.696,18.468,525.525,0.002,0.039,14.386,3.696,14.555
Female,Saudi,47.908,High School,Social Science,Married,Within district,Dammam,IT,Internship,FullTime,Active,L1,Designer,2.743,On Site,Travels often,40.906,6.876,13.286,321.326,0.096,0.046,14.067,3.007,26.464
Female,Expat_Arab,39.728,Masters,Communication,Married,Other district,Dammam,HR,Fixed Term,PartTime,Active,L1,Media,3.656,Hybrid,Travels rarely,20.859,0.303,11.647,238.019,0.189,-0.001,15.074,2.306,22.551
Male,Saudi,23.028,High School,Social Science,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L4,Analyst,3.268,On Site,Travels rarely,19.057,0.104,22.801,4584.067,-0.012,0.149,10.875,3.57,14.373
Male,Saudi,29.742,High School,Humanities,Married,Other district,Khobar,IT,Internship,FullTime,Active,L1,Designer,2.785,On Site,Travels rarely,38.892,9.892,12.992,464.33,0.002,-0.004,19.098,2.237,17.26
Male,Saudi,23.395,High School,Communication,Unmarried,Within district,Dammam,Management,Internship,PartTime,Active,L1,Designer,3.324,On Site,Travels often,14.335,2.032,21.585,338.494,0.155,0.056,13.415,4.066,35.67
Male,Saudi,38.09,High School,Communication,Married,Within district,Alhasa,HR,Permanent,PartTime,Active,L3,Secretary,4.0,Hybrid,Travels rarely,25.886,3.187,28.889,1715.547,-0.001,-0.004,11.141,2.925,19.661
Male,Saudi,26.311,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3.033,Hybrid,Travels rarely,39.746,8.141,8.914,727.769,0.035,0.081,23.818,4.451,9.455
Male,Expat_Arab,33.205,Masters,Humanities,Married,Within district,Buqaiq,HR,Permanent,FullTime,Active,L1,Sales,4.503,Hybrid,Travels rarely,39.608,3.9,12.469,553.503,0.224,0.0,20.649,4.92,16.754
Male,Saudi,71.423,High School,Social Science,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Sales,3.177,On Site,Travels rarely,40.117,6.388,17.072,657.972,-0.004,0.159,17.371,3.404,14.89
Male,Expat_Arab,33.071,Bachelors,Social Science,Married,Within district,Alhasa,HR,Fixed Term,FullTime,Active,L2,Designer,3.047,On Site,Travels rarely,37.467,2.768,16.817,441.489,0.095,0.023,8.69,2.521,6.404
Male,Saudi,49.912,Bachelors,Business,Married,Within district,Khobar,HR,Permanent,FullTime,Active,L2,Media,1.824,On Site,Travels often,39.147,10.288,12.343,381.278,0.298,0.135,10.767,3.335,28.25
Male,Saudi,60.263,Bachelors,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Sales,3.17,Hybrid,Travels often,18.123,4.431,14.95,299.086,0.016,0.103,23.09,2.389,17.711
Male,Saudi,46.394,High School,STEM,Married,Within district,Buqaiq,HR,Zero Hours,FullTime,Active,L1,Analyst,4.801,Hybrid,Travels rarely,40.727,7.68,14.086,474.741,0.264,0.208,6.592,4.445,12.455
Male,Saudi,33.951,High School,STEM,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Manager,2.556,On Site,Travels rarely,40.681,4.54,15.144,563.774,0.0,0.032,13.827,3.847,28.181
Male,Saudi,28.182,Bachelors,STEM,Married,Other district,Riyadh,IT,Permanent,FullTime,Active,L1,Designer,3.137,Hybrid,Travels often,35.207,7.546,10.083,315.91,-0.003,0.043,14.073,3.874,22.097
Female,Saudi,51.667,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Sales,3.611,On Site,Travels rarely,41.779,3.433,7.61,85.826,0.078,0.199,8.544,3.257,18.21
Male,Saudi,52.83,High School,STEM,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,3.355,Hybrid,Travels rarely,39.681,4.456,14.859,759.625,-0.011,0.128,9.747,3.909,16.195
Female,Saudi,21.02,High School,Communication,Married,Other district,Dammam,HR,Fixed Term,FullTime,Active,L2,Designer,3.014,On Site,Travels rarely,39.226,3.621,24.725,6738.557,0.02,0.167,9.126,3.744,9.277
Male,Expat_Arab,31.943,High School,Business,Unmarried,Within district,Alhasa,Accounting,Fixed Term,FullTime,Active,L1,Media,1.0,Hybrid,Travels often,40.675,10.436,15.252,1034.518,0.122,0.06,15.24,3.396,19.56
Male,Saudi,41.392,Bachelors,Social Science,Married,Within district,Dammam,Sales,Permanent,FullTime,Active,L1,Manager,2.601,Hybrid,Travels rarely,40.514,-1.264,14.775,453.266,0.016,-0.007,13.896,3.913,21.927
Female,Saudi,19.367,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Designer,2.429,On Site,Travels rarely,18.202,0.133,15.772,304.095,0.086,0.053,13.419,2.649,14.285
Male,Expat_Arab,25.889,Bachelors,Humanities,Married,Within district,Dammam,HR,Fixed Term,PartTime,Active,L1,Designer,2.697,Hybrid,Travels rarely,21.024,2.302,11.262,177.746,0.003,0.116,17.788,3.011,16.775
Male,Saudi,24.702,PhD,Social Science,Married,Other district,Dammam,HR,Permanent,PartTime,Active,L1,Designer,4.119,Hybrid,Travels rarely,34.5,3.559,13.63,497.903,0.124,-0.005,8.787,3.556,27.94
Female,Expat_Asia,45.538,Bachelors,Communication,Married,Within district,Alhasa,HR,Permanent,FullTime,Active,L2,Media,3.736,On Site,Travels rarely,40.969,2.981,16.426,888.595,0.103,0.078,15.906,3.421,15.177
Male,Expat_Arab,34.618,High School,Humanities,Married,Other district,Dammam,Finance,Internship,FullTime,Active,L1,Secretary,3.758,On Site,Travels often,38.445,-0.168,14.539,413.87,0.301,0.06,15.952,3.945,19.216
Male,Saudi,41.699,PhD,STEM,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,2.062,Hybrid,Travels rarely,30.003,0.0,19.665,464.019,0.009,0.057,22.002,3.078,18.347
Male,Saudi,20.84,High School,Humanities,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Designer,2.83,On Site,Travels rarely,40.698,8.55,12.726,381.812,0.008,0.055,6.174,3.813,23.411
Male,Saudi,37.633,High School,Social Science,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Manager,3.57,Hybrid,Travels rarely,38.905,-0.47,11.336,673.93,0.097,0.195,23.479,3.347,18.566
Female,Expat_Asia,36.298,High School,Business,Unmarried,Within district,Khobar,HR,Fixed Term,FullTime,Non-Active,L2,Media,2.276,Hybrid,Travels rarely,39.568,6.104,21.033,1490.974,0.08,0.005,6.703,2.246,31.538
Male,Saudi,58.051,High School,Business,Married,Other district,Dammam,HR,Permanent,PartTime,Active,L2,Designer,4.311,Hybrid,Travels rarely,16.336,0.15,16.941,336.756,0.218,0.202,8.014,3.577,23.976
Male,Saudi,35.901,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3.595,On Site,Travels rarely,40.03,1.324,17.372,920.929,0.376,0.078,33.814,2.795,23.641
Female,Saudi,32.424,High School,Business,Unmarried,Within district,Dammam,IT,Internship,FullTime,Active,L1,Manager,3.307,Hybrid,Travels rarely,40.719,2.746,11.345,654.255,0.0,0.157,21.482,3.012,9.905
Male,Expat_Asia,44.428,High School,Business,Married,Other district,Dammam,HR,Internship,PartTime,Non-Active,L1,Designer,3.278,Hybrid,Travels rarely,18.92,3.359,18.022,287.694,0.231,0.033,10.619,4.229,18.242
Female,Saudi,46.578,High School,Humanities,Married,Within district,Alhasa,HR,Zero Hours,PartTime,Non-Active,L1,Designer,3.963,Hybrid,Travels rarely,19.586,0.782,10.574,145.567,-0.007,0.116,8.795,3.382,23.851
Male,Saudi,25.849,Bachelors,Business,Unmarried,Within district,Dammam,Finance,Internship,FullTime,Active,L3,Analyst,2.802,Remote,Travels rarely,40.106,0.622,43.021,5336.128,0.01,0.06,6.551,4.258,22.997
Male,Saudi,45.729,High School,Communication,Married,Within district,Alhasa,HR,Internship,FullTime,Active,L1,Secretary,4.181,On Site,Travels rarely,41.257,4.401,14.67,500.122,0.041,0.008,4.864,3.553,15.873
Female,Saudi,20.083,High School,Communication,Married,Within district,Khobar,HR,Permanent,FullTime,Active,L1,Media,4.974,Remote,Travels often,34.586,4.689,14.31,448.188,0.146,0.092,9.886,4.083,25.029
Male,Expat_Arab,47.309,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Manager,2.834,On Site,Travels often,41.535,7.559,20.87,576.273,-0.039,0.019,5.135,3.075,11.858
Female,Saudi,31.612,High School,Communication,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L2,Manager,3.654,Hybrid,Travels rarely,33.689,1.524,32.192,9978.139,0.001,0.084,11.047,2.92,18.513
Male,Saudi,26.022,Bachelors,Humanities,Married,Within district,Dammam,IT,Internship,FullTime,Active,L1,Manager,1.939,On Site,Travels often,-2.61,0.996,8.439,166.693,0.119,0.031,8.164,4.824,22.072
Female,Saudi,32.416,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,5.0,On Site,Travels rarely,19.785,2.801,14.245,308.868,0.015,0.198,11.092,4.071,16.852
Female,Saudi,39.399,High School,Communication,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Manager,3.973,On Site,Travels rarely,30.787,2.009,13.044,361.03,0.169,0.131,11.911,3.19,21.034
Male,Saudi,54.372,High School,Humanities,Unmarried,Within district,Alhasa,Finance,Permanent,FullTime,Active,L1,Sales,2.821,Hybrid,Travels rarely,40.333,2.746,15.108,216.68,0.246,0.13,14.11,3.308,30.81
Male,Saudi,35.229,High School,Social Science,Married,Within district,Dammam,Design,Fixed Term,FullTime,Active,L3,Manager,3.971,On Site,Travels often,41.553,0.045,30.46,1919.654,0.183,0.0,9.916,3.228,27.517
Female,Saudi,32.718,High School,Business,Married,Within district,Alhasa,HR,Permanent,FullTime,Active,L2,Manager,3.074,Hybrid,Travels rarely,39.24,1.606,20.865,1364.907,0.081,0.068,7.216,3.662,31.042
Female,Saudi,38.83,High School,Social Science,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Sales,5.562,On Site,Travels rarely,24.192,2.1,12.793,129.332,0.12,0.038,11.988,3.721,26.37
Male,Saudi,47.608,High School,Business,Married,Other district,Dammam,HR,Zero Hours,FullTime,Active,L1,Sales,3.188,Hybrid,Travels rarely,43.047,1.012,18.102,554.78,0.0,0.001,20.793,2.273,14.335
Female,Saudi,40.655,High School,Business,Unmarried,Other district,Alhasa,Finance,Permanent,FullTime,Active,L1,Sales,2.512,Hybrid,Travels rarely,39.088,0.942,14.273,433.055,0.183,0.212,13.769,3.359,21.398
Male,Expat_Arab,40.62,High School,Social Science,Married,Within district,Dammam,HR,Zero Hours,PartTime,Active,L1,Manager,2.302,On Site,Travels rarely,17.412,2.807,12.748,435.192,-0.005,0.228,26.692,3.427,22.467
Male,Saudi,44.017,High School,Business,Unmarried,Within district,Alhasa,HR,Internship,FullTime,Active,L1,Sales,4.24,Hybrid,Travels often,41.727,8.818,2.55,2722.294,0.134,0.111,12.961,2.556,27.026
Male,Expat_Arab,32.392,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,2.126,Hybrid,Travels rarely,38.702,2.994,18.26,801.883,0.126,0.099,17.956,4.678,19.555
Male,Expat_Arab,62.703,Bachelors,STEM,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Media,2.45,On Site,Travels rarely,41.113,3.019,12.23,707.228,0.216,0.0,12.364,3.531,15.062
Female,Expat_Asia,49.998,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,2.244,On Site,Travels rarely,40.721,8.525,11.991,597.157,-0.096,0.033,34.269,4.642,24.722
Female,Expat_Arab,38.037,High School,Humanities,Married,Other district,Dammam,Finance,Permanent,FullTime,Active,L1,Manager,3.044,Hybrid,Travels rarely,40.505,0.92,7.853,267.395,0.118,0.109,15.209,3.004,27.705
Male,Expat_Europe,29.126,Masters,Business,Married,Within district,Khobar,HR,Fixed Term,FullTime,Non-Active,L1,Media,1.009,On Site,Travels rarely,21.862,1.389,23.785,379.943,-0.041,0.049,19.909,3.409,19.875
Female,Saudi,63.667,Masters,Communication,Unmarried,Other district,Dammam,HR,Internship,PartTime,Active,L1,Manager,4.113,Hybrid,Travels rarely,37.545,0.146,16.134,1027.474,0.115,0.0,8.262,4.366,18.334
Male,Saudi,41.307,High School,Business,Unmarried,Other district,Dammam,HR,Internship,PartTime,Active,L1,Sales,0.542,On Site,Travels often,20.234,1.365,15.108,446.779,0.008,0.0,9.17,3.707,18.737
Male,Expat_Arab,22.974,High School,Business,Unmarried,Within district,Dammam,IT,Permanent,FullTime,Active,L2,Analyst,4.25,Hybrid,Travels rarely,30.412,2.487,40.698,24700.183,0.165,0.127,30.694,3.03,20.131
Female,Expat_Arab,44.779,Bachelors,Communication,Married,Within district,Alhasa,HR,Zero Hours,PartTime,Active,L1,Media,3.0,Hybrid,Travels rarely,19.653,0.868,15.661,204.392,0.092,-0.037,30.649,4.232,17.831
Male,Saudi,46.856,High School,Social Science,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Designer,3.0,On Site,Travels rarely,43.187,2.816,18.36,1044.756,0.147,0.111,26.25,2.702,34.263
Male,Saudi,50.125,Masters,Communication,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3.15,Hybrid,Travels rarely,39.587,12.672,13.831,957.063,0.07,0.028,11.467,3.065,24.031
Male,Saudi,-9.771,Masters,Business,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,3.844,Hybrid,Travels often,39.399,2.701,20.37,1800.679,0.26,0.223,13.683,2.718,24.011
Male,Saudi,50.225,High School,Humanities,Unmarried,Other district,Khobar,HR,Internship,FullTime,Active,L1,Designer,3.933,Hybrid,Travels rarely,40.522,6.335,11.721,1316.286,-0.017,0.22,8.912,2.597,20.571
Male,Expat_Arab,22.446,High School,Communication,Married,Other district,Dammam,HR,Fixed Term,FullTime,Active,L1,Sales,3.02,Hybrid,Travels rarely,39.058,1.291,18.665,578.893,0.38,0.113,16.581,3.654,12.19
Male,Saudi,43.517,High School,Business,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4.711,On Site,Travels rarely,40.653,2.956,19.429,1520.941,0.011,0.006,29.869,2.919,32.407
Male,Expat_Europe,-3.505,High School,STEM,Married,Within district,Khobar,HR,Internship,FullTime,Active,L1,Manager,3.553,On Site,Travels rarely,39.14,8.154,17.515,1009.12,-0.008,0.194,16.339,3.278,24.559
Male,Expat_Arab,71.076,High School,Humanities,Married,Within district,Dammam,HR,Internship,FullTime,Active,L2,Manager,3.736,Hybrid,Travels rarely,39.609,5.578,17.081,762.251,0.002,0.098,18.048,2.69,19.804
Female,Saudi,18.996,High School,Business,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3.0,Remote,Travels rarely,38.735,2.589,15.154,356.924,0.193,0.142,7.15,2.328,11.863
Male,Saudi,30.938,High School,STEM,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Manager,3.966,Hybrid,Travels rarely,40.781,-1.009,16.258,615.938,0.019,0.072,17.221,3.641,8.389
Female,Saudi,24.52,Bachelors,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Analyst,2.949,On Site,Travels rarely,38.324,4.762,14.149,724.229,0.0,0.2,15.679,4.031,23.356
Male,Saudi,40.877,High School,Social Science,Unmarried,Within district,Khobar,Finance,Permanent,FullTime,Active,L1,Designer,3.029,On Site,Travels often,41.55,3.387,17.619,1144.086,0.25,0.067,27.23,3.478,30.533
Male,Saudi,62.413,High School,Humanities,Unmarried,Within district,Alhasa,HR,Permanent,PartTime,Active,L1,Media,1.831,On Site,Travels rarely,18.677,-1.07,10.32,221.567,-0.023,0.079,11.45,3.093,14.427
Female,Saudi,43.388,High School,Business,Unmarried,Other district,Dammam,HR,Zero Hours,PartTime,Active,L1,Designer,2.519,Remote,Travels rarely,22.108,0.891,11.571,316.094,0.322,0.234,24.649,2.836,24.423
Male,Saudi,34.839,PhD,Communication,Married,Other district,Dammam,HR,Permanent,PartTime,Active,L4,Media,2.81,Hybrid,Travels rarely,21.746,1.982,28.823,3318.285,0.095,0.054,10.687,4.73,13.401
Male,Saudi,33.819,Bachelors,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L2,Designer,4.678,Hybrid,Travels rarely,22.949,4.561,18.859,523.787,0.184,0.042,13.201,4.026,15.511
Male,Saudi,35.964,Bachelors,Communication,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Media,2.057,On Site,Travels often,40.068,1.498,10.484,984.171,-0.009,0.104,7.47,2.616,25.323
Male,Saudi,34.944,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Designer,3.423,Remote,Travels rarely,21.773,3.647,12.316,412.464,0.069,-0.056,14.707,3.756,18.48
