gender,nationality,age,education_level,education_field,marital_status,family_residence,region,department,contract_type,employment_type,employee_status,job_level,job_title,performance_rating,remote_status,business_trips,hours_worked,overtime_hours,hourly_rate,weekly_earnings,bonus,percent_salary_hike,tenure_years,work-life_balance,distance_from_home
Male,Saudi,23,High School,Humanities,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels rarely,40.102,11.449,11.196,411.845,0.131,0.0,23.79,1.866,15.283
Female,Expat_Arab,31,High School,Business,Married,Within district,Dammam,HR,Fixed Term,PartTime,Active,L1,Analyst,4,On Site,Travels often,24.915,4.404,14.276,275.996,0.0,0.185,10.645,1.886,19.007
Male,Saudi,38,High School,Social Science,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L2,Designer,1,Hybrid,Travels rarely,39.932,13.856,13.813,859.935,0.149,0.199,7.116,3.608,23.605
Male,Saudi,26,High School,Social Science,Married,Within district,Dammam,Finance,Internship,PartTime,Non-Active,L2,Manager,4,Hybrid,Travels rarely,42.214,2.6,13.788,399.675,0.048,0.152,8.681,3.68,31.451
Male,Expat_Europe,35,High School,Humanities,Unmarried,Within district,Buqaiq,HR,Permanent,FullTime,Active,L1,Media,4,Remote,Travels rarely,40.196,10.018,14.594,393.204,0.118,0.075,16.477,1.948,13.942
Female,Saudi,25,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,4,Hybrid,Travels rarely,40.738,9.787,11.298,500.596,0.244,0.0,26.393,3.648,19.939
Male,Saudi,27,PhD,Communication,Unmarried,Within district,Jubail,IT,Internship,FullTime,Active,L1,Designer,3,On Site,Travels often,41.389,0.533,13.88,623.283,0.001,0.0,14.882,2.334,10.649
Male,Saudi,44,PhD,Social Science,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L5,Designer,3,Remote,Travels rarely,41.129,5.819,16.631,2027.931,0.0,0.2,15.221,2.798,24.624
Female,Saudi,34,High School,Business,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Secretary,4,On Site,Travels often,41.149,13.283,11.875,876.157,0.009,0.09,25.647,3.773,29.98
Male,Saudi,61,High School,Business,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L3,Media,3,Hybrid,Travels rarely,40.04,13.746,16.642,502.716,0.101,0.0,16.134,2.377,13.79
Female,Saudi,35,High School,Humanities,Married,Within district,Buqaiq,Finance,Fixed Term,FullTime,Active,L1,Media,3,On Site,Travels often,22.481,4.735,16.467,460.063,0.0,0.199,14.753,3.849,19.344
Male,Saudi,37,High School,STEM,Unmarried,Within district,Khobar,HR,Permanent,FullTime,Active,L2,Secretary,2,Hybrid,Travels rarely,40.329,4.098,13.582,445.37,0.326,0.0,8.668,3.079,22.599
Male,Saudi,33,High School,Business,Married,Within district,Khobar,HR,Permanent,FullTime,Active,L1,Secretary,3,On Site,Travels often,39.654,10.419,14.231,491.8,0.175,0.199,24.724,4.58,27.144
Male,Expat_Arab,19,High School,Social Science,Unmarried,Within district,Dammam,Finance,Internship,PartTime,Active,L1,Secretary,3,Remote,Travels rarely,23.435,14.319,14.35,393.749,0.0,0.0,12.74,4.448,27.624
Male,Saudi,30,High School,Humanities,Married,Within district,Dammam,IT,Zero Hours,FullTime,Non-Active,L4,Media,4,On Site,Travels often,41.119,11.764,14.564,558.565,0.129,0.001,9.586,4.017,12.96
Female,Saudi,19,High School,Communication,Unmarried,Within district,Dammam,Customer Support,Permanent,PartTime,Active,L1,Analyst,3,On Site,Travels rarely,16.123,2.626,15.531,210.162,0.107,0.059,12.758,3.671,22.239
Male,Saudi,36,High School,Business,Married,Within district,Alhasa,HR,Permanent,FullTime,Active,L4,Designer,3,On Site,Travels often,40.376,15.288,16.657,2908.335,0.0,0.177,15.673,4.522,24.183
Female,Expat_US,18,High School,Humanities,Married,Other district,Jeddah,HR,Internship,PartTime,Active,L5,Designer,3,Hybrid,Travels rarely,21.901,4.491,23.064,291.275,0.0,0.097,27.09,4.501,14.798
Male,Expat_Arab,52,Masters,Social Science,Married,Within district,Dammam,HR,Internship,FullTime,Active,L1,Analyst,3,On Site,Travels often,40.41,0.223,11.758,685.079,0.188,0.199,5.818,1.433,22.705
Male,Saudi,27,High School,Humanities,Unmarried,Within district,Dammam,Finance,Fixed Term,FullTime,Active,L1,Designer,3,Remote,Travels often,39.983,8.885,11.27,461.746,0.142,0.168,15.065,4.081,9.367
Male,Saudi,27,High School,Communication,Married,Within district,Dammam,Finance,Zero Hours,FullTime,Active,L1,Secretary,5,On Site,Travels rarely,40.209,12.816,14.653,775.251,0.018,0.171,13.858,4.133,15.106
Female,Expat_Asia,27,High School,Communication,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Manager,3,On Site,Travels rarely,41.122,8.588,16.037,452.202,0.001,0.0,15.965,2.679,16.558
Male,Saudi,27,High School,Social Science,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Designer,3,On Site,Travels often,41.214,12.082,14.091,667.918,0.001,0.031,21.366,4.31,11.478
Female,Saudi,50,Bachelors,Social Science,Married,Within district,Alhasa,HR,Internship,FullTime,Active,L1,Manager,4,On Site,Travels rarely,41.518,0.084,14.85,525.302,0.013,0.001,19.146,2.899,8.683
Female,Saudi,36,Bachelors,Business,Unmarried,Within district,Dammam,IT,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.209,6.566,16.313,614.778,0.0,0.172,31.288,4.028,16.947
Male,Saudi,40,High School,Humanities,Married,Other district,Dammam,HR,Internship,FullTime,Active,L1,Designer,4,On Site,Travels often,41.403,13.064,13.175,317.398,0.178,0.0,8.641,3.771,22.583
Male,Saudi,19,High School,Humanities,Unmarried,Within district,Dammam,Finance,Internship,PartTime,Active,L1,Media,3,On Site,Travels rarely,22.019,2.716,16.093,244.118,0.011,0.185,12.118,2.222,21.676
Female,Saudi,31,High School,Social Science,Married,Within district,Riyadh,Customer Support,Fixed Term,FullTime,Active,L5,Designer,3,On Site,Travels often,41.558,10.065,42.322,30109.996,0.063,0.002,23.025,4.019,22.603
Female,Expat_Arab,19,High School,Social Science,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels rarely,40.316,14.094,18.961,567.868,0.0,0.199,23.296,1.597,12.842
Male,Saudi,19,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Secretary,3,Hybrid,Travels rarely,18.032,1.173,15.86,418.448,0.014,0.2,16.369,3.185,22.892
Female,Saudi,58,High School,Business,Married,Other district,Dammam,Customer Support,Fixed Term,FullTime,Active,L3,Designer,3,On Site,Travels rarely,41.534,13.07,17.694,3388.475,0.0,0.002,10.407,4.004,12.532
Male,Expat_Arab,56,Bachelors,Business,Married,Other district,Dammam,HR,Fixed Term,FullTime,Active,L4,Designer,3,Hybrid,Travels often,41.937,13.997,22.607,2883.126,0.0,0.0,10.602,3.457,13.374
Female,Saudi,37,PhD,STEM,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Manager,4,Hybrid,Travels often,40.428,7.568,14.371,376.508,0.002,0.169,16.326,4.201,21.26
Male,Saudi,19,High School,Business,Married,Within district,Dammam,Finance,Internship,PartTime,Active,L1,Media,3,On Site,Travels often,25.106,3.505,14.586,71.742,0.033,0.189,16.619,3.698,20.139
Male,Saudi,41,High School,Business,Unmarried,Within district,Dammam,Finance,Internship,FullTime,Active,L1,Analyst,4,On Site,Travels often,40.776,8.951,14.85,505.029,0.001,0.171,8.036,4.087,17.088
Female,Saudi,41,Bachelors,Communication,Unmarried,Other district,Dammam,HR,Permanent,FullTime,Active,L2,Designer,3,Hybrid,Travels rarely,41.898,4.444,13.055,353.794,0.078,0.022,13.262,3.211,23.58
Male,Saudi,27,High School,Humanities,Unmarried,Within district,Alhasa,HR,Fixed Term,FullTime,Active,L1,Media,3,Remote,Travels often,40.586,12.877,13.94,513.684,0.186,0.036,15.656,1.833,28.249
Male,Saudi,48,High School,Business,Unmarried,Within district,Dammam,Finance,Permanent,PartTime,Active,L1,Analyst,3,On Site,Travels rarely,16.19,2.978,17.463,234.487,0.252,0.164,16.182,4.119,14.258
Male,Saudi,40,Bachelors,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Designer,3,Remote,Travels rarely,39.56,0.934,14.48,472.836,0.0,0.073,10.338,4.196,23.205
Female,Saudi,30,Masters,Humanities,Unmarried,Within district,Riyadh,HR,Permanent,PartTime,Active,L1,Designer,3,Remote,Travels rarely,23.963,3.049,12.352,454.809,0.0,0.069,28.045,3.687,15.147
Male,Saudi,26,Masters,STEM,Unmarried,Within district,Dammam,HR,Internship,FullTime,Non-Active,L1,Designer,4,On Site,Travels rarely,39.787,8.594,10.889,414.127,0.001,0.0,6.713,3.922,24.431
Female,Saudi,56,Masters,Business,Unmarried,Within district,Dammam,Finance,Internship,FullTime,Active,L1,Media,3,Remote,Travels rarely,40.384,12.986,16.406,525.684,0.2,0.001,15.742,4.119,29.239
Male,Saudi,28,High School,Social Science,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,3,Remote,Travels often,40.367,15.312,17.725,1042.891,0.0,0.0,22.26,1.531,27.066
Male,Saudi,58,High School,Communication,Unmarried,Within district,Dammam,HR,Internship,PartTime,Active,L1,Media,3,Remote,Travels rarely,23.801,3.138,15.382,273.404,0.0,0.188,27.745,3.88,17.249
Male,Saudi,34,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L5,Designer,3,Hybrid,Travels often,40.241,5.65,15.547,442.217,0.0,0.001,27.471,4.384,22.541
Male,Expat_Asia,29,High School,Humanities,Unmarried,Within district,Khobar,HR,Fixed Term,FullTime,Active,L2,Manager,4,On Site,Travels often,40.661,10.244,13.728,600.644,0.24,0.076,18.338,3.843,20.629
Female,Saudi,46,High School,Humanities,Unmarried,Within district,Buqaiq,Finance,Internship,FullTime,Active,L1,Designer,4,Remote,Travels rarely,41.438,1.04,13.165,878.574,0.0,0.0,17.329,3.554,21.466
Female,Expat_Arab,56,High School,Humanities,Unmarried,Within district,Buqaiq,HR,Permanent,FullTime,Active,L1,Manager,2,Hybrid,Travels rarely,40.841,3.0,13.531,412.039,0.245,0.2,14.877,4.178,14.76
Male,Expat_Arab,28,Bachelors,Social Science,Married,Within district,Dammam,HR,Internship,FullTime,Active,L1,Media,3,On Site,Travels rarely,41.388,0.195,15.046,691.728,0.0,0.0,12.644,3.787,29.546
Female,Saudi,23,High School,STEM,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Designer,4,On Site,Travels often,38.874,1.094,14.527,991.365,0.111,0.171,15.492,3.51,24.971
Female,Expat_Arab,40,Masters,Social Science,Married,Within district,Dammam,HR,Internship,PartTime,Active,L1,Designer,3,Remote,Travels rarely,24.602,0.095,16.523,305.223,0.154,0.0,13.253,4.066,23.197
Male,Saudi,41,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,5,On Site,Travels often,41.996,3.739,15.273,827.012,0.043,0.044,13.422,3.865,17.47
Male,Saudi,57,High School,Humanities,Unmarried,Within district,Dammam,Finance,Fixed Term,PartTime,Active,L1,Designer,3,On Site,Travels often,41.035,9.777,13.19,369.81,0.0,0.091,10.01,4.266,14.641
Male,Saudi,27,High School,Communication,Married,Within district,Dammam,Finance,Permanent,PartTime,Active,L1,Designer,3,On Site,Travels often,23.654,0.986,11.916,70.253,0.056,0.2,14.968,4.263,21.834
Male,Expat_Europe,53,High School,Social Science,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L4,Analyst,2,On Site,Travels often,41.525,13.698,31.601,532.567,0.041,0.0,8.843,4.081,21.232
Male,Expat_Asia,37,High School,STEM,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L5,Media,3,On Site,Travels often,41.111,12.532,26.69,33546.05,0.0,0.113,8.117,4.538,19.432
Male,Expat_Arab,24,High School,STEM,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Designer,2,Remote,Travels rarely,41.193,14.034,17.316,1609.627,0.144,0.001,14.884,3.626,12.933
Female,Saudi,50,High School,STEM,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L2,Designer,4,Hybrid,Travels often,40.942,8.46,18.251,5323.327,0.083,0.042,13.008,4.474,21.245
Male,Saudi,18,High School,STEM,Unmarried,Other district,Buqaiq,Finance,Internship,FullTime,Active,L5,Analyst,3,Remote,Travels often,39.784,0.069,23.938,2462.802,0.001,0.175,10.683,4.506,11.552
Male,Saudi,50,High School,Humanities,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Designer,3,Remote,Travels often,40.601,4.665,11.345,434.592,0.017,0.198,21.312,4.62,19.228
Male,Expat_Arab,57,High School,Business,Unmarried,Within district,Dammam,HR,Internship,PartTime,Active,L2,Analyst,3,Hybrid,Travels rarely,22.885,2.511,16.963,234.048,0.158,0.186,14.983,2.556,18.699
Female,Saudi,33,High School,STEM,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L2,Manager,3,Remote,Travels often,39.706,10.225,24.642,823.084,0.002,0.0,12.292,3.701,27.219
Female,Saudi,32,High School,STEM,Married,Within district,Dammam,Finance,Zero Hours,FullTime,Active,L2,Secretary,2,Hybrid,Travels often,41.213,14.455,15.646,643.851,0.31,0.0,15.494,2.965,26.218
Male,Saudi,41,Bachelors,Humanities,Married,Within district,Dammam,Accounting,Internship,FullTime,Active,L1,Media,5,On Site,Travels rarely,39.55,2.351,14.719,385.739,0.0,0.073,11.385,3.849,19.35
Male,Saudi,24,High School,Business,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Media,4,Hybrid,Travels rarely,41.026,14.716,13.931,1301.361,0.175,0.054,17.836,4.413,15.295
Male,Saudi,65,High School,Humanities,Married,Other district,Jeddah,Finance,Permanent,PartTime,Active,L3,Designer,5,On Site,Travels rarely,20.719,14.485,32.951,2271.432,0.131,0.0,6.467,3.618,22.196
Male,Saudi,29,High School,STEM,Unmarried,Within district,Khobar,HR,Internship,FullTime,Active,L4,Manager,3,Remote,Travels rarely,41.464,13.018,48.652,3229.791,0.0,0.062,14.449,3.29,33.04
Male,Expat_Asia,30,High School,STEM,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Media,5,Remote,Travels rarely,40.031,12.332,12.825,914.297,0.181,0.0,28.614,4.636,20.772
Male,Saudi,33,High School,Humanities,Unmarried,Within district,Dammam,Finance,Permanent,PartTime,Active,L1,Designer,3,Hybrid,Travels often,20.914,2.355,14.443,230.31,0.057,0.132,23.173,2.556,22.494
Male,Expat_Arab,46,PhD,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Non-Active,L4,Designer,3,Hybrid,Travels often,40.203,1.832,21.378,23194.55,0.156,0.013,8.227,4.176,32.053
Female,Saudi,35,High School,STEM,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L5,Designer,3,Remote,Travels often,40.077,10.983,29.272,2767.793,0.167,0.168,27.563,4.3,23.46
Female,Saudi,25,High School,Humanities,Unmarried,Within district,Dammam,Finance,Fixed Term,PartTime,Active,L1,Designer,3,Hybrid,Travels rarely,42.043,2.907,10.638,414.566,0.143,0.0,16.692,4.316,22.076
Male,Expat_Arab,57,Bachelors,Communication,Married,Within district,Dammam,HR,Fixed Term,PartTime,Active,L1,Designer,3,Remote,Travels often,41.938,3.55,12.655,375.615,0.089,0.182,14.258,4.136,28.136
Male,Expat_Arab,30,High School,Communication,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Sales,3,Hybrid,Travels often,40.837,14.543,17.704,456.176,0.168,0.063,23.703,4.148,31.171
Male,Saudi,45,High School,Humanities,Married,Within district,Dammam,Finance,Fixed Term,PartTime,Non-Active,L1,Media,5,On Site,Travels often,24.198,2.829,13.59,397.898,0.379,0.136,14.748,3.933,15.559
Male,Saudi,30,Bachelors,Social Science,Married,Other district,Dammam,HR,Internship,FullTime,Active,L1,Designer,3,Hybrid,Travels rarely,41.006,0.669,15.185,2610.54,0.126,0.105,17.254,1.8,24.411
Male,Saudi,39,Bachelors,Humanities,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L5,Designer,3,On Site,Travels rarely,40.985,16.508,24.8,1575.159,0.118,0.0,26.74,3.166,35.758
Male,Saudi,19,Bachelors,Social Science,Married,Within district,Jeddah,HR,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels often,39.674,1.027,15.495,999.142,0.0,0.043,13.128,4.364,18.449
Female,Saudi,31,PhD,Humanities,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Designer,3,Remote,Travels often,40.038,3.37,10.629,386.002,0.001,0.0,22.374,2.337,15.296
Female,Saudi,31,High School,STEM,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Secretary,4,On Site,Travels rarely,41.928,13.328,17.091,709.156,0.206,0.161,10.971,3.671,7.586
Male,Saudi,34,Masters,Communication,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L4,Designer,3,Hybrid,Travels rarely,39.868,15.444,19.835,323.957,0.088,0.0,14.959,4.414,9.086
Female,Expat_US,46,Masters,Communication,Unmarried,Other district,Dammam,Finance,Internship,PartTime,Active,L1,Sales,3,On Site,Travels often,21.088,3.383,13.711,247.606,0.14,0.143,9.561,1.813,24.052
Female,Saudi,19,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,4,Remote,Travels rarely,40.17,8.049,13.339,348.586,0.142,0.2,10.175,1.153,5.453
Male,Saudi,18,PhD,Communication,Unmarried,Within district,Buqaiq,HR,Fixed Term,FullTime,Active,L5,Manager,3,On Site,Travels often,39.865,11.371,41.2,4634.745,0.001,0.171,8.569,3.831,18.469
Male,Saudi,28,High School,Communication,Married,Within district,Dammam,Sales,Permanent,PartTime,Non-Active,L1,Designer,4,Hybrid,Travels often,41.198,2.81,16.728,545.407,0.073,0.152,9.328,2.832,15.549
Female,Saudi,24,High School,Communication,Married,Within district,Dammam,HR,Internship,PartTime,Active,L1,Designer,3,Hybrid,Travels rarely,22.512,3.176,14.809,163.576,0.0,0.186,13.752,4.088,12.785
Male,Saudi,26,High School,Humanities,Married,Within district,Buqaiq,HR,Internship,FullTime,Active,L3,Media,3,Remote,Travels often,40.649,14.57,14.995,743.612,0.053,0.1,14.568,3.67,13.945
Female,Expat_Arab,37,High School,Communication,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Designer,4,Hybrid,Travels rarely,41.487,0.132,17.515,309.129,0.0,0.041,22.212,4.334,21.564
Female,Saudi,57,High School,Humanities,Unmarried,Within district,Dammam,Finance,Internship,PartTime,Active,L1,Secretary,3,On Site,Travels rarely,19.263,1.271,14.316,361.228,0.136,0.177,14.049,2.603,21.454
Male,Saudi,20,High School,STEM,Unmarried,Other district,Dammam,Finance,Fixed Term,FullTime,Active,L2,Designer,2,On Site,Travels often,41.251,12.432,14.373,669.392,0.0,0.0,9.77,3.587,16.592
Female,Saudi,18,High School,Social Science,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L2,Designer,4,Hybrid,Travels often,41.615,1.274,13.57,680.725,0.002,0.19,11.303,4.017,21.761
Male,Expat_Europe,19,High School,Business,Unmarried,Other district,Dammam,Finance,Internship,PartTime,Active,L5,Media,4,On Site,Travels often,20.237,2.938,29.391,950.041,0.001,0.196,8.264,3.993,10.647
Male,Saudi,29,PhD,Social Science,Married,Within district,Alhasa,HR,Fixed Term,FullTime,Active,L1,Manager,3,On Site,Travels often,40.895,5.481,16.606,618.018,0.021,0.09,27.161,3.619,17.806
Female,Expat_Arab,47,Bachelors,Humanities,Married,Within district,Buqaiq,Finance,Zero Hours,PartTime,Active,L2,Designer,3,On Site,Travels often,42.846,5.821,13.527,422.521,0.083,0.187,12.916,4.706,23.306
Male,Expat_US,29,Masters,Social Science,Unmarried,Within district,Dammam,IT,Internship,PartTime,Active,L1,Designer,3,On Site,Travels rarely,21.554,13.598,13.663,354.931,0.0,0.144,10.129,3.952,11.918
Male,Saudi,26,High School,STEM,Married,Within district,Alhasa,HR,Fixed Term,FullTime,Active,L1,Designer,1,Hybrid,Travels rarely,39.77,0.089,17.077,727.915,0.344,0.061,8.45,3.852,17.496
Male,Saudi,27,PhD,Business,Married,Within district,Buqaiq,HR,Internship,FullTime,Active,L1,Sales,5,On Site,Travels rarely,40.64,2.127,12.439,435.017,0.002,0.0,6.082,4.148,22.702
Male,Expat_Arab,30,High School,Business,Unmarried,Within district,Dammam,HR,Fixed Term,PartTime,Active,L1,Secretary,3,Hybrid,Travels often,21.803,4.082,31.991,1951.511,0.0,0.161,16.751,4.059,18.032
Male,Expat_Arab,29,High School,Business,Married,Within district,Buqaiq,HR,Fixed Term,FullTime,Active,L1,Analyst,3,On Site,Travels rarely,41.574,4.591,13.458,572.069,0.027,0.175,11.237,3.255,18.254
Male,Saudi,35,Bachelors,Humanities,Unmarried,Within district,Dammam,Finance,Internship,FullTime,Non-Active,L1,Designer,3,Hybrid,Travels often,41.169,4.33,11.802,629.357,0.165,0.187,13.977,4.32,22.826
Female,Saudi,52,Bachelors,Humanities,Unmarried,Within district,Dammam,Sales,Permanent,FullTime,Active,L2,Media,3,Remote,Travels rarely,42.23,10.477,15.322,414.236,0.0,0.0,28.646,2.674,12.071
Female,Saudi,32,High School,Business,Married,Within district,Buqaiq,IT,Permanent,FullTime,Active,L1,Analyst,3,On Site,Travels rarely,41.732,0.007,15.724,387.352,0.0,0.0,17.976,1.28,33.75
Male,Saudi,49,PhD,Business,Married,Within district,Jeddah,Finance,Permanent,PartTime,Active,L1,Designer,3,Remote,Travels rarely,22.14,3.905,17.025,1505.09,0.043,0.199,33.085,2.437,20.767
Female,Expat_Europe,49,High School,Business,Married,Within district,Buqaiq,Finance,Internship,FullTime,Active,L1,Media,4,Hybrid,Travels rarely,40.844,2.11,15.418,541.988,0.046,0.199,10.692,3.795,20.373
Male,Saudi,55,Bachelors,Social Science,Married,Within district,Dammam,Finance,Internship,FullTime,Active,L1,Media,3,On Site,Travels often,41.087,0.471,12.834,21055.406,0.12,0.042,9.095,3.94,24.743
Male,Expat_Arab,26,High School,Humanities,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Sales,5,On Site,Travels often,41.342,6.182,14.504,521.627,0.0,0.049,26.502,1.936,21.236
Female,Saudi,21,Bachelors,STEM,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L2,Analyst,3,Remote,Travels rarely,41.463,7.477,18.084,617.238,0.022,0.113,12.445,4.237,14.118
Male,Expat_Arab,20,High School,Communication,Unmarried,Within district,Dammam,HR,Internship,PartTime,Non-Active,L1,Analyst,3,On Site,Travels rarely,19.634,13.567,12.924,439.183,0.0,0.0,26.958,4.556,10.473
Female,Saudi,24,High School,Humanities,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Sales,3,On Site,Travels rarely,39.511,11.869,16.038,352.405,0.0,0.052,17.05,3.951,11.984
Female,Expat_Arab,61,High School,Business,Unmarried,Within district,Dammam,HR,Internship,PartTime,Active,L2,Manager,3,On Site,Travels rarely,24.056,1.331,16.779,336.211,0.0,0.001,11.082,2.346,11.08
Male,Saudi,49,High School,STEM,Unmarried,Within district,Dammam,Design,Fixed Term,FullTime,Active,L3,Sales,3,Remote,Travels often,40.974,2.403,22.748,959.668,0.141,0.2,11.041,3.952,18.87
Male,Expat_Arab,26,High School,Communication,Married,Within district,Khobar,HR,Fixed Term,FullTime,Active,L2,Secretary,4,On Site,Travels rarely,41.674,2.397,11.087,587.698,0.0,0.199,10.516,2.006,27.783
Male,Saudi,31,High School,STEM,Unmarried,Other district,Dammam,Finance,Permanent,FullTime,Active,L1,Manager,3,Remote,Travels often,40.331,1.18,17.426,497.439,0.147,0.0,25.1,3.898,14.148
Female,Saudi,49,High School,Communication,Married,Within district,Riyadh,Finance,Permanent,FullTime,Active,L2,Sales,3,Remote,Travels rarely,41.493,7.32,16.017,780.265,0.139,0.165,14.228,3.626,21.954
Female,Expat_Arab,20,Bachelors,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Media,3,Hybrid,Travels often,39.649,9.93,14.932,804.964,0.141,0.0,13.797,4.452,21.345
Male,Saudi,30,Bachelors,STEM,Unmarried,Within district,Dammam,Finance,Permanent,PartTime,Active,L1,Media,3,Remote,Travels rarely,40.166,0.094,18.094,764.03,0.0,0.0,25.91,1.461,8.952
Male,Expat_Europe,24,PhD,Social Science,Married,Within district,Dammam,Finance,Zero Hours,PartTime,Active,L1,Media,3,On Site,Travels rarely,23.22,2.79,13.737,272.558,0.0,0.177,11.483,4.425,22.266
Male,Expat_US,62,High School,STEM,Unmarried,Within district,Buqaiq,Finance,Internship,FullTime,Active,L2,Media,3,On Site,Travels rarely,40.642,3.273,15.353,2831.86,0.0,0.2,7.472,2.552,16.953
Male,Expat_US,58,High School,Business,Married,Within district,Dammam,HR,Internship,PartTime,Active,L4,Media,4,On Site,Travels rarely,23.302,3.515,49.401,2380.091,0.101,0.082,13.81,4.165,12.592
Female,Expat_US,29,High School,Humanities,Married,Other district,Dammam,Accounting,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,42.303,6.733,9.447,299.545,0.0,0.0,26.093,3.873,17.926
Male,Saudi,26,High School,Communication,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Designer,4,Hybrid,Travels rarely,41.378,13.7,17.462,710.143,0.001,0.0,12.335,4.54,12.54
Male,Expat_Arab,37,Masters,Business,Unmarried,Within district,Dammam,HR,Internship,PartTime,Active,L1,Media,4,Remote,Travels rarely,19.401,2.881,17.382,122.901,0.186,0.198,11.48,4.601,16.114
Male,Expat_Asia,18,Bachelors,Business,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Media,3,Hybrid,Travels often,40.152,11.368,27.561,566.687,0.06,0.0,20.722,4.147,21.14
Male,Saudi,18,High School,Communication,Married,Within district,Dammam,Finance,Fixed Term,FullTime,Active,L1,Sales,3,Hybrid,Travels often,41.435,8.291,12.565,481.702,0.001,0.145,24.656,4.682,10.459
Female,Expat_Europe,26,High School,Communication,Unmarried,Within district,Buqaiq,HR,Permanent,PartTime,Active,L1,Manager,1,Hybrid,Travels rarely,40.415,0.243,14.895,507.246,0.044,0.199,9.622,4.592,19.572
Male,Saudi,30,High School,Business,Unmarried,Within district,Jubail,HR,Permanent,FullTime,Active,L3,Analyst,3,Hybrid,Travels often,38.3,14.738,21.082,1562.114,0.097,0.112,15.121,4.07,12.111
Male,Saudi,18,High School,Communication,Unmarried,Other district,Dammam,HR,Permanent,PartTime,Active,L1,Manager,3,On Site,Travels rarely,40.34,9.318,20.716,330.341,0.001,0.064,27.036,3.801,16.883
Female,Saudi,21,Masters,STEM,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,3,Hybrid,Travels rarely,40.074,5.885,31.609,1199.696,0.048,0.0,15.472,4.092,15.668
Male,Saudi,24,Bachelors,STEM,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Secretary,3,Remote,Travels often,40.145,3.897,11.569,437.755,0.251,0.148,13.839,3.002,21.313
Male,Expat_Europe,25,High School,Business,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Analyst,4,On Site,Travels often,41.19,3.135,13.91,461.668,0.057,0.0,6.924,3.772,11.431
Male,Expat_Asia,58,High School,Communication,Unmarried,Within district,Khobar,HR,Permanent,FullTime,Active,L2,Designer,1,On Site,Travels rarely,41.623,5.367,15.145,842.929,0.319,0.2,12.893,4.321,13.2
