,RESOURCE,MANAGER,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE,target
23268,41325,3966,117961,118386,122550,117905,117906,290919,117908,1
23269,28149,4554,117961,118052,118514,119928,168365,118205,119964,1
23270,73490,49987,118169,117940,118042,118563,311839,270488,118565,1
23271,22956,50736,117961,118300,118821,118321,240983,290919,118322,1
23272,33642,4361,118185,118574,117945,117946,149467,270488,117880,1
23273,6977,7547,117961,118327,118616,117905,172635,270488,117908,1
23274,73229,4004,117961,118343,118783,118451,130134,118453,118454,1
23275,16333,2983,117961,118300,118746,118784,147114,290919,118786,1
23276,43876,656,117910,118201,117912,117885,117955,117887,117888,1
23277,40069,4301,117961,118343,118660,120497,270820,118424,120499,1
23278,20292,65488,117926,117940,117920,117879,117886,19721,117880,1
23279,80902,4820,117961,118446,123055,120344,310997,118331,120346,1
23280,79092,5242,117961,118052,120356,122067,127906,118424,120359,1
23281,43872,2014,117961,117962,117904,127782,160080,290919,123402,1
23282,14570,58692,117926,118091,117941,117879,117886,19721,117880,0
23283,16491,7460,117961,118300,120297,118321,117906,290919,118322,1
23284,38751,28152,117961,118300,118810,118777,279443,19793,118779,0
23285,87823,2270,117961,118413,277693,120773,155692,118960,120774,1
23286,42313,310697,117961,118343,120370,118321,117906,290919,118322,1
23287,4675,2610,117961,118300,122007,118321,240983,290919,118322,1
23288,37392,46254,117961,118327,126310,124886,306399,118643,124888,1
23289,81350,13864,117961,118446,123858,119849,244844,118638,119851,1
23290,86137,3619,118315,118463,118464,118777,122058,308574,118687,1
23291,6195,3053,117961,118225,120663,124886,132017,118643,124888,1
23292,32634,2163,117961,118327,121667,118777,279443,308574,118779,1
23293,23096,16371,117961,118343,118522,118043,117906,270488,118046,1
23294,39326,15504,117961,118386,123656,118321,117906,290919,118322,1
23295,95835,7314,91261,118300,118403,118321,117906,290919,118322,1
23296,18418,2395,117961,118300,118783,118777,279443,249618,118175,1
23297,39262,2296,117961,118446,127522,118523,300136,118453,118676,1
23298,97456,3707,117961,118446,118684,124305,124306,118762,120774,1
23299,79342,131441,117961,118343,119598,119433,158101,118424,119435,1
23300,77163,7411,117961,118386,118746,118321,152307,118453,118454,1
23301,7543,81744,117902,117911,118783,117905,118036,290919,117908,1
23302,16923,7443,117961,118386,120317,118321,287351,290919,118322,0
23303,42085,3685,120140,120141,120677,123178,306399,3130,122271,1
23304,22569,4215,118212,118213,118597,118728,301534,118643,118730,1
23305,29003,1558,117961,118225,120054,120591,132675,119095,122647,1
23306,42505,1331,117961,118225,118403,118747,130134,118453,118705,1
23307,75078,27214,117961,118327,118856,118259,117906,118205,118046,1
23308,75901,17598,117961,118300,118631,135809,176829,118331,135811,1
23309,41325,205,117961,118386,120318,118784,147114,290919,118786,1
23310,39743,58525,117890,117891,117878,117879,117879,19721,117880,1
23311,78855,28890,117961,118386,6725,122030,147738,290919,122647,1
23312,32642,14810,118573,118386,117945,117946,144259,290919,117908,1
23313,79299,46647,117961,119256,118623,118995,118806,292795,118997,1
23314,38124,12466,118953,118954,117920,117879,117886,19721,117880,1
23315,2651,50460,118290,118291,118631,118826,311635,118424,118828,1
23316,39332,7389,117961,118386,118746,118451,126089,117887,118454,1
23317,19764,1923,117961,118300,120663,118321,117906,290919,118322,1
23318,75901,4928,117961,118343,123055,120006,294485,118424,120346,1
23319,74754,5196,117961,118300,119598,118422,269406,118424,118525,1
23320,73815,18438,118315,119171,122636,119172,147163,118467,119174,1
23321,25993,14289,118752,118753,117945,280788,130913,19721,119082,1
23322,43650,23338,91261,118052,122392,118207,185540,270488,118209,1
23323,3853,5137,118212,118213,123614,123615,301534,118424,123617,1
23324,25098,46104,117961,118327,120559,120618,304465,118643,120619,1
23325,27356,7822,117961,118386,120299,132692,174445,270488,132694,1
23326,4675,3838,117961,118225,119796,118321,118448,290919,118322,1
23327,80203,7520,117961,118300,132427,118321,117906,290919,118322,1
23328,18418,70264,118212,118343,118458,118523,310608,118424,118525,1
23329,38972,46616,117943,117944,117945,280788,177795,292795,119082,1
23330,111655,17733,117961,118300,119984,118912,168415,118424,118892,1
23331,81296,6453,127044,125715,118395,118321,117906,290919,118332,1
23332,39631,15417,117961,119256,120943,126684,126684,292795,126685,1
23333,45104,4378,117961,118327,118507,118890,122008,118398,118865,1
23334,20272,7229,117910,117911,117941,117879,117913,290919,117888,1
23335,4675,18213,117961,118386,125016,118451,126309,118453,118454,1
23336,19292,7021,117961,118300,118783,118784,287626,290919,118786,1
23337,79092,4821,117961,118343,119598,118980,146026,118295,118982,1
23338,18418,16673,119920,119921,121014,119219,118036,119695,118687,1
23339,42093,4551,117961,118343,118979,120344,310997,118424,120346,1
23340,16563,3692,117961,118413,118684,127108,302830,118667,127110,1
23341,34156,4272,117961,118343,126229,120516,207709,118960,123047,1
23342,40867,50043,117961,118386,118929,124810,167505,249618,127783,1
23343,29304,65175,117975,117976,117884,117885,117913,117887,117888,1
23344,79092,23339,117961,118343,120410,118784,124844,290919,118322,1
23345,34950,4496,117961,118225,120551,117905,117906,290919,117908,1
23346,1003,28245,118212,118213,120551,117905,134159,290919,117908,1
23347,44914,2270,117961,118413,123072,120773,118959,118960,120774,1
23348,70111,27448,117961,118225,120551,119928,132017,118638,124888,1
23349,15365,7284,91261,118026,119303,117905,117906,290919,118322,1
23350,33054,3918,117961,118343,119598,119433,133686,118424,119435,1
23351,6977,5919,117961,118446,16232,118784,121873,290919,118786,0
23352,23086,28275,118315,118463,123089,118321,117906,290919,118322,1
23353,278393,21036,117961,118327,121694,118777,140279,308574,118779,1
23354,77213,1080,117961,118225,118403,118451,141500,118453,118454,1
23355,41581,35976,119691,119692,118635,122967,311441,119695,120904,1
23356,78543,28590,117961,118225,123719,118321,117906,290919,118322,1
23357,25103,16855,117961,118225,121787,122849,128634,290919,122850,1
23358,23994,28590,117961,118291,120559,118784,236735,118398,118892,1
23359,4675,23144,117961,117962,118514,118784,118785,290919,118539,1
23360,33245,131389,117961,118327,120283,121527,147669,118363,121529,1
23361,27348,4299,117876,117877,117878,117879,117879,19721,117880,1
23362,43194,23925,117961,118300,119181,120056,127752,118205,118319,1
23363,6977,3966,117961,118300,122012,118054,118054,117887,118055,1
23364,80195,25237,117961,117962,118910,119949,123378,308574,119951,1
23365,44724,46476,117893,118041,117878,117905,117906,117887,118570,1
23366,3853,4088,117961,118300,123055,118777,279443,308574,118779,1
23367,972,4993,118887,118343,118631,118826,294485,118331,118828,1
23368,80550,6285,117961,118300,124725,118321,117906,290919,118322,1
23369,80151,1216,117902,117903,118437,122129,305057,121916,122131,1
23370,14960,58681,118084,118085,117884,117885,117913,117887,117888,1
23371,4675,3821,117961,118386,118522,118321,117906,290919,118322,1
23372,40848,7586,117961,118225,118403,118321,117906,290919,118322,1
23373,153,8156,117902,117962,122215,117905,117906,290919,117908,1
23374,1020,3225,117961,118327,118929,118321,117906,290919,118322,1
23375,34861,2291,117961,118300,120663,119351,279443,3130,118779,1
23376,28472,2498,118315,118316,117920,117946,242891,292795,118322,1
23377,25628,50134,119301,119302,119303,117905,150358,290919,118322,1
23378,81322,6083,117961,117903,132530,117905,118036,290919,117908,1
23379,39939,6999,117961,118343,118320,118321,240983,290919,118322,1
23380,25993,87820,117918,118001,117920,118568,168570,19721,118570,1
23381,80195,13845,117961,117962,118791,118641,306399,118424,118644,0
23382,69390,3270,119301,118386,119214,118465,140424,292795,118468,0
23383,78583,32279,119691,119692,118635,122645,306795,119221,122647,1
23384,44900,15644,118752,119070,119121,280788,130913,292795,119082,1
23385,29116,7001,117961,118446,118933,121594,132108,3130,121596,1
23386,20364,4202,117961,117962,118706,307024,306404,118331,118332,1
23387,73103,16698,118887,118596,118889,118995,310825,118398,118836,1
23388,16191,15440,117961,118300,123719,118054,125128,118453,120359,1
23389,96500,19986,117961,117962,118403,120773,117906,118960,119951,1
23390,84053,4864,117961,118300,123055,120348,188011,120518,120346,1
23391,74466,59748,117961,118446,120361,117905,240983,290919,118261,1
23392,34871,16671,117961,118052,118706,118523,310608,118331,117908,1
23393,832,7520,91261,118300,124725,117905,172635,290919,117908,1
23394,78176,60859,117961,117940,117941,118568,117906,290919,118322,1
23395,31198,3933,117961,118225,120323,119093,152422,118638,119851,0
23396,25993,3509,118752,119070,119781,118563,194960,270488,118565,1
23397,87711,44022,117961,117962,117945,127389,119168,290919,121596,1
23398,32270,7346,117961,118343,118514,117905,117906,290919,117908,1
23399,97947,14758,117961,118300,120722,118784,157677,290919,118786,1
23400,35423,1325,117961,117962,118783,118321,117906,290919,118322,1
23401,37951,60985,118602,118603,117941,117885,117913,117887,117888,1
23402,16606,3770,117961,118343,118507,118890,125128,118398,118892,1
23403,17308,4924,117961,118300,118597,117885,124356,117887,117888,1
23404,34431,1806,117961,118225,118821,117905,240983,290919,117908,1
23405,39876,70078,91261,118026,118202,117905,117906,290919,117908,1
23406,75511,17451,117961,118386,126137,128764,217580,124136,126140,1
23407,73815,8147,117961,118327,126955,118636,117906,290919,118322,0
23408,23990,27,117961,118343,119993,119949,120238,118638,118322,1
23409,80493,71171,117961,118386,121305,118784,121926,290919,118786,1
23410,80591,3005,117961,118386,118481,118321,117906,290919,118322,0
23411,1151,1222,117961,118327,120171,120990,262257,118398,120649,1
23412,42085,4998,117961,118343,119598,119928,310608,118331,119929,1
23413,80501,1755,117961,117962,119223,126820,139296,118643,125795,1
23414,1937,8242,117961,117962,119223,124886,171596,118643,124888,1
23415,80195,2541,117961,118343,118514,117905,117906,290919,117908,1
23416,80556,30647,117961,118052,123144,118396,129696,118398,118399,1
23417,28149,7519,91261,118026,118202,119962,168365,118205,119964,1
23418,25536,1915,117961,118343,149210,118207,174445,270488,118209,1
23419,42956,8068,117961,118327,119303,118321,117906,290919,118322,1
23420,16116,23269,117961,118300,119019,307024,311057,118638,118332,1
23421,17278,5163,117961,118300,118631,118422,126423,118424,118425,1
23422,80555,745,117961,118300,119181,118451,130134,118453,118454,1
23423,1014,7398,117961,118052,119824,118321,117906,290919,118322,1
23424,24016,4189,117961,118052,118867,307024,311622,118331,118332,1
23425,79092,3748,117961,118300,120059,118784,135814,118638,118705,1
23426,37709,29642,118084,118091,117941,117885,117913,117887,117888,1
23427,76860,7530,117961,118007,120383,117905,240983,290919,117908,0
23428,34924,7253,117961,118225,118403,118321,117906,290919,118322,1
23429,85559,53338,117961,117962,122224,119849,240983,308574,118786,1
23430,6104,5016,117961,118343,120666,120006,255097,118424,122033,1
23431,34365,5396,117961,118343,119993,118321,240983,290919,118322,1
23432,81285,8121,91261,118026,118202,117905,117906,290919,117908,1
23433,32270,50736,117961,118052,118821,118321,240983,290919,118322,1
23434,15064,2610,117961,117969,121979,118321,159996,290919,118322,1
23435,23181,65834,118003,117891,117920,118568,300163,19721,118570,1
23436,22402,86299,117961,118327,120526,118321,117906,290919,118322,1
23437,112581,5490,117961,117962,5488,120988,152777,118453,120989,1
23438,40202,4565,117961,118446,121883,117905,117906,290919,117908,1
23439,16997,15945,117961,118225,131159,130479,134579,270488,120099,1
23440,23147,8088,117961,117962,118352,117905,117906,290919,117908,1
23441,17302,19952,117961,118343,119830,118054,120514,117887,118055,1
23442,79121,120340,120140,120343,121533,118834,200678,118467,118843,1
23443,73106,70186,117961,117969,19666,118890,202872,118398,118892,1
23444,33146,13441,117961,118300,119181,118207,205690,270488,118209,1
23445,33642,10101,117961,118096,117920,118568,121873,19721,118570,1
23446,36828,60979,117929,117930,117884,117885,117913,117887,117880,1
23447,38857,88561,117961,118463,119218,119849,124690,118638,119174,1
23448,29304,11529,117935,117891,117878,117879,117879,19721,117880,1
23449,41372,215806,118315,118316,123656,118321,211648,290919,118322,1
23450,16172,4549,117961,118225,119968,118321,117906,290919,118322,1
23451,27356,50003,117961,118386,123125,118777,270982,3130,118779,1
23452,25559,19286,117961,117930,117920,124775,165649,249618,124812,1
23453,79954,14798,117961,118300,118746,128230,302830,4673,128231,1
23454,45874,44012,117961,117962,120677,123670,139296,121916,123672,1
23455,39143,50511,118006,118007,117884,117879,117897,19721,117880,1
23456,37942,17695,118090,117930,117884,117885,117886,117887,117888,1
23457,25241,49353,117961,118327,118929,117905,117906,290919,117908,0
23458,40267,3838,117961,118225,119924,118321,117906,290919,118322,1
23459,39939,7265,117961,118225,121747,118321,240983,290919,118322,1
23460,28149,7411,117961,118386,118746,118451,152307,118453,118454,1
23461,27287,6739,117961,117969,6725,120527,275449,6725,120529,1
23462,35973,69225,117961,118300,118821,117905,117906,290919,117908,1
23463,32270,141,117961,118225,122273,120773,118959,118960,120774,1
23464,17825,13836,119920,119921,142145,128230,302830,4673,128231,0
23465,20294,15450,117916,117917,117941,117885,117913,117887,117888,1
23466,37651,17759,117961,118413,122007,118685,120316,308574,118687,1
23467,74688,13767,118169,117969,118970,118396,233714,118398,118399,1
23468,25993,36144,117961,118300,124816,118685,126297,308574,118687,1
23469,40069,5730,117961,118446,118684,124305,124306,118762,124307,1
23470,81006,6225,117961,117962,117904,118368,118368,117887,118486,1
23471,72991,1146,118219,118225,122273,118054,117906,290919,117908,1
23472,45412,73001,117910,119666,117895,118568,281735,19721,118570,1
23473,25993,92496,117961,118300,123719,118685,270229,308574,118687,1
23474,78591,36010,117893,117894,117895,117879,117897,19721,117880,1
23475,79363,44038,117902,118178,118437,122129,305057,121916,122131,1
23476,4675,15902,117961,118225,120417,118702,117906,290919,119589,1
23477,38391,54321,117890,117891,117878,117879,117879,19721,117880,1
23478,75943,1913,117902,117903,118783,120952,129715,118638,120649,1
23479,79339,123313,117902,118041,125857,118274,125858,292795,117948,1
23480,75078,17561,91261,118026,122938,118321,117906,117887,118276,1
23481,32270,5048,117961,118300,118684,120006,311622,118424,120008,1
23482,43055,5238,119596,118888,118053,118207,174445,270488,118209,1
23483,27348,12394,119134,119135,125821,118422,251993,118424,118425,1
23484,80762,7525,117961,118225,120551,118321,118406,290919,118322,1
23485,18418,33774,117961,118386,118317,118523,294485,118331,118525,1
23486,41594,25242,117961,118327,118403,118685,311622,308574,118687,1
23487,15716,15541,118990,118753,119121,280788,280788,292795,118332,1
23488,43027,6217,117961,118026,117904,120765,120765,118467,120774,1
23489,17308,53010,118752,119070,118597,117879,118036,118424,117880,1
23490,39262,5225,117961,118300,118825,120812,310589,118424,120346,1
23491,26822,4733,118290,118291,120126,118863,166203,118398,118982,1
23492,80578,8155,117961,118052,120551,117905,117906,290919,117908,1
23493,4675,5323,117961,118343,118746,118451,255097,118453,118454,1
23494,78749,28890,117961,118225,122007,123670,190212,118363,124196,1
23495,43250,18181,117961,118343,118514,118321,117906,290919,118322,1
23496,36267,30478,118216,118574,118471,129229,251603,119184,128095,1
23497,35540,25430,117929,117930,117884,117885,117913,117887,117888,1
23498,20293,46558,118090,118091,117884,117885,117913,117887,117888,1
23499,38719,50605,117893,118001,117912,117885,117913,117887,117898,1
23500,4605,1903,117961,118343,118514,118321,117906,290919,118322,1
23501,4675,15886,117961,118052,120722,118784,310997,118424,120359,1
23502,27356,70169,117961,118386,118492,118924,249872,120518,132000,1
23503,80205,5360,119920,118386,185576,118321,117906,290919,118322,1
23504,3853,5022,118887,118888,124656,118912,309291,118424,118914,1
23505,16333,7651,117961,118300,118783,118321,117906,290919,118322,1
23506,79092,101792,117961,118300,123766,123670,305057,123689,122647,1
23507,16794,53240,117890,117891,117878,117905,167135,19721,117908,1
23508,20733,4481,117932,118343,118395,118396,269406,118398,118639,0
23509,75078,189,117961,118386,121883,118321,117906,290919,117908,1
23510,972,13784,117961,118225,123757,119849,144429,118638,120519,0
23511,7543,7807,117961,118300,120722,118568,146705,270488,118786,1
23512,25274,20560,117876,117877,117878,117879,117879,19721,117880,1
23513,79885,5511,119062,118386,119954,117905,172635,292795,117908,1
23514,75901,27104,117961,118300,118301,120006,143820,118424,118892,1
23515,39222,56723,118315,118446,118317,118321,118260,118205,118319,1
23516,57888,7560,117961,118300,119181,118321,117906,290919,118322,1
23517,74995,2608,118752,119281,117945,117946,118806,292795,117948,0
23518,45610,12456,118006,117981,117920,117879,117897,19721,117880,1
23519,13878,14456,118006,117936,118008,117879,117897,19721,117880,1
23520,34817,1840,117961,118413,118514,118321,117906,290919,118322,1
23521,27082,100547,118212,118213,119136,123670,305057,121916,123672,1
23522,80501,19760,117961,117962,118352,118321,117906,290919,118322,1
23523,81350,2710,117961,118291,118700,118784,189881,118398,118786,1
23524,35376,7069,117961,118386,123844,117905,117906,290919,117908,1
23525,35050,1140,117961,117962,118352,118321,240983,290919,118322,1
23526,80195,64753,118120,126919,118042,117879,141959,270488,117880,1
23527,34958,2061,117961,118225,128935,118536,303450,118643,118539,1
23528,76860,54618,117961,118300,119195,118321,117906,290919,118322,0
23529,32270,15417,117961,118041,117945,311867,130913,292795,118943,1
23530,25988,7510,117926,117927,118684,118784,118785,118762,118786,1
23531,37737,65460,118079,118080,117878,117885,118177,117887,117888,1
23532,15672,7253,117961,118225,118344,118321,117906,290919,118364,1
23533,75940,17002,91261,118026,117895,118568,123881,290919,118322,1
23534,34433,25276,117961,118327,123472,118321,117906,290919,118322,1
23535,115357,7346,117961,118343,119924,118259,117906,290919,118261,1
23536,1020,26291,117961,118225,119223,118777,124402,290919,118786,1
23537,17849,1531,117961,118225,120663,118641,306399,118131,118644,1
23538,14818,3966,117961,118343,123844,117905,240983,290919,117908,1
23539,77425,33,117961,118052,119303,117905,117906,290919,117908,1
23540,107906,4821,117961,118300,118437,307024,294485,118331,118332,1
23541,26360,48956,117961,118052,120535,118054,124356,117887,118055,1
23542,972,3697,125714,121013,118910,118784,303717,118295,120346,1
23543,23147,4488,117961,118413,126229,118259,134224,290919,118279,1
23544,38704,19702,118269,117936,117878,117879,117879,19721,117880,1
23545,28149,49850,117961,118413,122007,118259,133680,290919,118261,1
23546,16340,17326,117961,118225,118328,135809,130134,118205,128424,1
23547,23965,17669,117961,118300,119993,118321,240983,290919,118322,1
23548,40538,95428,118990,118026,118514,117905,117906,290919,117908,1
23549,17825,8701,117961,118300,123472,130479,150273,121916,128231,1
23550,74302,1475,118752,119070,118450,124886,148801,119184,121374,1
23551,1020,13262,118219,118220,118221,117879,117886,19721,117908,1
23552,43387,21033,117961,118300,123749,119849,129545,118424,119851,1
23553,42304,7133,117961,118316,118437,118451,240983,290919,118454,1
23554,43930,5320,118290,118291,119598,119137,260942,118424,119174,1
23555,16933,3526,117961,118225,120323,119093,120324,119095,119096,1
23556,80539,221,117961,118343,120370,118321,150358,290919,118209,1
23557,43876,118151,118079,118080,117878,117879,117913,19721,117880,1
23558,28149,4475,117961,118446,120126,120497,133686,118205,119929,1
23559,34924,6108,117961,118343,118404,118321,117906,290919,117908,1
23560,40216,94579,117978,119403,117895,117879,117886,19721,117880,1
23561,17308,5360,117961,118446,118684,118784,118785,290919,118997,1
23562,73756,17598,117961,118300,118631,307024,132719,118331,118332,1
23563,80738,8698,119301,120865,119303,117905,117906,290919,118322,1
23564,6690,15389,117961,118225,120417,119782,139343,118424,119851,1
23565,6977,6982,117961,118300,118783,118321,117906,290919,118322,1
23566,80872,1483,117961,118225,122273,120773,240982,118643,120814,1
23567,33423,99669,117961,118446,118701,118702,132595,118704,123652,1
23568,80658,27214,117961,118446,118733,118784,130086,308574,118687,1
23569,72201,49714,121785,121786,118492,118747,130707,118453,118749,1
23570,75834,109452,91261,118026,118746,118747,168365,118453,119964,1
23571,13878,13037,118084,118007,118008,117879,117897,19721,117880,1
23572,34985,52316,119596,121786,120171,125171,130707,118424,125173,1
23573,44944,70243,117961,118327,119181,118451,125738,118398,118454,1
23574,73112,19952,117961,118327,118529,118054,118054,117887,118055,1
23575,97017,1397,117961,118300,122273,118321,117906,290919,118322,1
23576,16199,189,117961,118413,121639,117905,117906,290919,117908,1
23577,44724,4743,119062,119763,123173,119849,117906,117887,118486,0
23578,25883,2890,120810,120343,121014,119192,310476,119184,120315,1
23579,37651,74983,118169,118182,117941,117885,117886,19721,118565,1
23580,5906,79603,117961,118446,120368,122274,244798,3130,122275,1
23581,7678,3225,117961,118327,118929,118784,200462,290919,118786,1
23582,33235,15967,117961,118300,124942,118321,240983,290919,118322,1
23583,80605,5253,118887,118888,119837,118980,261436,118205,118319,1
23584,38655,3622,117961,118300,118458,118890,223125,118424,118836,1
23585,44947,5504,117961,118225,118514,117905,117906,290919,117908,1
23586,23921,4175,117961,118343,118391,120497,133686,118424,120359,1
23587,41594,41537,126974,122974,119796,122967,245410,19793,118813,1
23588,4675,15918,117961,118327,118320,120690,136365,290919,120692,1
23589,80199,141,117961,118225,122273,117905,117906,290919,117908,1
23590,18418,16967,117961,118300,131868,120344,304465,118643,120619,1
23591,23921,2837,118887,119135,118631,118396,300136,118398,118425,1
23592,42132,6220,117961,118343,120722,118777,279443,308574,118779,1
23593,42085,5657,117961,118300,127522,118321,117906,290919,118322,1
23594,4675,7338,117961,118052,119924,118321,117906,290919,118322,1
23595,78711,5899,117961,118386,118492,118702,130134,118704,118749,1
23596,36429,7738,119280,119281,117945,118995,126042,292795,118997,1
23597,80501,2014,117961,117962,117904,120773,127525,118960,120774,1
23598,3853,22487,118290,118291,118979,120344,142386,118424,120346,1
23599,36311,18044,117961,118386,118692,118321,117906,290919,118322,1
23600,79092,234958,118290,118291,120291,120344,142386,118424,120346,1
23601,20271,24709,117916,118011,117941,117885,117886,117887,117888,1
23602,77939,4622,122532,123330,118317,133111,236793,119695,133113,1
23603,80199,18220,117961,118225,120551,117905,117906,290919,117908,1
23604,78246,7519,91261,118026,118202,118259,124402,290919,118322,1
23605,17249,4838,117961,118343,118979,119433,133686,118424,118836,1
23606,80307,21023,117961,118343,119954,118523,310608,118331,118914,1
23607,73756,25396,118602,119070,118008,117879,118806,19721,118276,1
23608,34451,7287,91261,118026,118317,119962,233946,118205,119964,1
23609,75078,119350,117961,118386,118522,119743,132775,3130,119353,1
23610,18277,6299,117961,117962,118501,117905,117906,290919,117908,1
23611,27944,6007,117961,118446,16232,119351,310825,290919,118644,1
23612,3853,4057,117961,118300,120026,118834,133686,118424,118836,1
23613,0,36,117961,118225,120050,118321,117906,290919,118322,1
23614,83228,15746,117961,118052,118821,118321,118448,290919,118322,1
23615,28586,2983,117961,118386,118856,117905,287626,290919,117908,1
23616,6449,15554,117961,118386,123606,118890,125128,118372,118892,1
23617,37651,64779,117932,118004,117878,117879,118177,19721,117880,1
23618,44903,17140,118212,118386,123055,120344,202649,118424,120346,1
23619,32236,8008,117887,118178,124948,117905,117906,290919,117908,1
23620,6725,6800,118887,118343,6725,120647,311622,118398,120649,1
23621,34832,5899,117961,118327,120318,118641,120319,118643,118644,1
23622,6977,6277,117961,118343,121639,117905,117906,290919,117908,1
23623,20222,1539,118256,118257,121716,119849,150266,292795,118570,1
23624,79121,49506,119596,119597,120026,118293,124426,118295,118296,1
23625,15714,5570,117961,119256,119961,117946,118806,292795,118261,1
23626,80554,4584,117961,118343,120050,118321,117906,290919,118322,1
23627,4675,767,117961,118225,120663,120516,148730,120518,120519,1
23628,29024,4175,117961,118343,119598,120497,133686,118424,120499,1
23629,25993,5739,117961,118446,118684,127108,132156,118667,127110,1
23630,79363,56602,118079,118080,117878,117879,120319,19721,117900,1
23631,42929,2983,117961,118343,119961,118278,119962,290919,118322,1
23632,4675,8164,117961,118343,122215,120516,118959,118960,120774,1
23633,34924,5456,117961,118225,120050,118321,118448,290919,118322,1
23634,20351,3053,117961,118225,16232,118641,306399,118643,118644,1
23635,43646,53348,117961,118327,118970,118396,120716,118398,118055,1
23636,23164,7647,117961,118300,119181,117905,117906,290919,117908,1
23637,33147,31093,117961,118343,118395,118674,123679,19721,118676,0
23638,37095,1140,117961,117962,118352,118321,117906,290919,118322,1
23639,15720,3526,117961,118225,121949,118784,124352,118398,119096,1
23640,57527,5717,117902,118386,124942,118321,117906,290919,118322,1
23641,80774,124033,117961,118225,118783,118321,240983,290919,118322,1
23642,5906,214,117961,119091,16232,117905,306399,290919,117908,1
23643,23194,17598,117961,118343,118825,307024,127752,118331,118332,1
23644,14570,79825,118090,118091,117941,117879,117886,19721,117880,1
23645,6026,2014,117961,117969,118910,120773,275449,6725,120173,1
23646,80492,17199,117961,118052,118706,119346,311441,118398,120774,1
23647,3853,49437,117961,117969,118660,307024,159672,118331,118332,1
23648,3853,4145,117961,118386,124449,307024,306404,118331,118332,1
23649,81257,4434,117961,117962,122215,118321,278014,290919,118322,1
23650,927,4757,122880,118300,122870,119849,282370,118638,119851,1
23651,710,2327,118315,118316,121961,126293,162849,4673,130858,1
23652,45903,7525,117961,118343,119987,118321,117906,290919,118322,1
23653,40630,16822,117961,118596,81476,120344,294485,118331,120346,1
23654,18072,16690,117961,118327,120356,122067,127906,290919,122069,1
23655,38205,28021,118602,118121,117884,117885,117913,117887,117888,1
23656,74542,56745,117961,118316,118317,118321,117906,290919,118322,1
23657,1022,2610,117961,118327,121979,118321,159732,118205,118486,1
23658,28621,221,117961,118413,120370,118321,150358,290919,118322,1
23659,42031,33266,117961,118327,123901,118321,117906,290919,118322,1
23660,32112,16698,117961,118300,118810,120033,301534,118295,118982,1
23661,41435,5262,119596,119597,117895,118636,175234,19721,118570,1
23662,42085,53081,117961,118343,119598,119433,133686,118424,119435,1
23663,77940,2819,117961,118300,123472,118321,240983,290919,118322,1
23664,7678,85475,117961,118300,19772,122645,126383,119095,121596,1
23665,20897,29575,117961,117979,117920,118321,121313,290919,118570,0
23666,0,5244,117961,118327,122109,118321,230830,308574,118322,1
23667,104323,806,117961,118300,120663,118321,117906,290919,118322,1
23668,31232,20412,117890,117891,117878,117879,117879,19721,117880,1
23669,31441,52426,117961,119091,121694,118912,309291,118331,118914,1
23670,16411,1816,117961,118413,120361,120618,127922,290919,120649,1
23671,28535,29763,118084,118085,117884,117879,117886,19721,117880,1
23672,34293,16133,5110,117954,122672,158289,127390,19721,158291,1
23673,75787,7790,118573,118574,117945,117946,120541,292795,117948,1
23674,6009,51165,117975,117976,117878,118568,120877,19721,118570,1
23675,18688,20440,117890,117891,117878,117879,117879,19721,117880,1
23676,31232,54321,117890,117894,117878,118568,292195,19721,118570,1
23677,37793,14135,117890,117891,117878,117899,123862,19721,117900,1
23678,95940,7460,117961,118343,123719,118784,147114,290919,118786,1
23679,39264,7679,118573,118574,118623,118995,130573,292795,118997,1
23680,75078,15378,117902,118316,118867,129229,157414,249618,119194,1
23681,18640,16757,117961,118300,121951,118054,118054,117887,118055,1
23682,33248,5568,120810,120811,118492,118451,130707,118453,118749,1
23683,32270,57762,117961,118327,118910,118054,118054,117887,118055,1
23684,80642,21009,117961,118343,128823,118207,174445,118205,118209,1
23685,5045,6850,117961,117969,6725,120527,275449,270488,120529,1
23686,42807,2078,118181,118182,117920,118568,132124,19721,118570,1
23687,40645,54303,117961,117990,118492,120097,126339,19793,119900,1
23688,72179,274483,120864,138799,118437,118422,231345,290919,117908,1
23689,16236,8026,117961,118413,118404,117905,117906,290919,117908,1
23690,34795,49850,117961,118413,122007,118259,210052,290919,118261,1
23691,79121,2371,117961,117962,118501,120702,308462,118504,120704,1
23692,19989,57569,117961,118213,118360,119899,176829,19793,119851,1
23693,23921,59765,118990,118386,215920,122952,305581,19793,122954,0
23694,80801,3905,117961,118343,118821,118321,117906,290919,118322,1
23695,16071,6047,117961,118343,120722,118777,279443,308574,118779,1
23696,43952,23230,119134,118446,118501,130606,255657,118474,130607,1
23697,42031,81619,117961,118991,123089,117905,120828,290919,117908,1
23698,25231,311696,117961,117903,118507,118890,168896,118398,118892,1
23699,77178,17598,117961,118300,118320,307024,306404,118331,118332,1
23700,79092,78408,117961,118386,125884,118636,299505,118331,118813,1
23701,75834,30519,117961,117962,119223,118777,206049,308574,118779,1
23702,36480,58925,118212,119070,148450,119778,148997,19721,119082,0
