age,region,employment_type,hours_worked,weekly_earnings,tenure_years
33,Dammam,PartTime,20.554,221.269,15.159
18,Dammam,FullTime,40.2,653.542,18.504
46,Dammam,FullTime,42.019,899.005,15.978
40,Dammam,PartTime,18.787,422.052,21.908
35,Khobar,FullTime,38.242,1093.182,12.376
24,Dammam,PartTime,21.967,314.092,14.434
30,Alhasa,PartTime,18.506,569.964,4.828
46,Dammam,PartTime,19.212,306.908,15.165
27,Jubail,FullTime,40.366,695.997,18.64
42,Alhasa,FullTime,42.419,641.944,7.22
41,Dammam,FullTime,41.699,916.198,23.301
22,Dammam,PartTime,15.388,508.313,27.212
39,Dammam,PartTime,24.174,552.042,7.075
32,Khobar,PartTime,20.973,245.392,13.134
34,Dammam,FullTime,39.29,369.952,18.264
41,Buqaiq,PartTime,12.423,298.734,23.305
18,Khobar,FullTime,39.284,511.776,18.912
38,Khobar,FullTime,38.726,569.304,16.061
54,Dammam,FullTime,39.801,687.384,12.923
43,Alhasa,FullTime,38.833,693.332,18.747
41,Khobar,FullTime,39.113,746.271,22.388
20,Jubail,PartTime,23.54,458.328,14.917
42,Dammam,FullTime,40.323,738.546,9.254
41,Dammam,FullTime,38.808,489.923,24.844
28,Dammam,FullTime,40.346,663.115,10.323
29,Khobar,FullTime,39.862,700.211,15.443
22,Dammam,PartTime,17.96,274.008,6.779
49,Khobar,FullTime,38.466,613.016,20.622
36,Dammam,FullTime,37.89,683.28,9.855
55,Dammam,PartTime,20.76,548.022,2.982
47,Khobar,FullTime,40.849,962.782,11.421
28,Dammam,FullTime,38.627,790.689,12.063
31,Alhasa,FullTime,38.642,644.733,19.815
40,Dammam,FullTime,38.586,997.935,17.171
28,Dammam,PartTime,22.613,173.195,28.119
22,Dammam,FullTime,40.697,775.688,21.761
19,Dammam,FullTime,39.782,1439.523,24.614
42,Dammam,FullTime,40.937,1003.506,9.65
23,Khobar,FullTime,39.572,760.573,20.184
28,Dammam,PartTime,16.245,475.803,17.028
43,Buqaiq,FullTime,40.473,679.893,17.143
36,Dammam,FullTime,39.043,911.612,9.527
42,Dammam,FullTime,40.025,947.424,26.192
39,Dammam,FullTime,40.837,918.737,16.134
54,Dammam,PartTime,19.898,166.356,28.159
45,Dammam,FullTime,39.388,514.83,22.725
26,Dammam,FullTime,39.813,451.052,27.333
51,Dammam,FullTime,39.17,797.775,8.454
24,Dammam,PartTime,20.117,383.794,8.884
44,Alhasa,FullTime,41.273,869.085,9.11
33,Dammam,PartTime,16.404,195.161,11.484
38,Dammam,PartTime,20.142,368.722,12.085
18,Khobar,FullTime,40.451,787.734,11.956
40,Khobar,PartTime,19.075,389.231,12.566
18,Dammam,FullTime,40.201,694.689,7.037
39,Khobar,PartTime,22.733,537.159,21.376
32,Jeddah,FullTime,39.36,1155.431,10.705
36,Alhasa,PartTime,19.462,419.343,28.639
22,Dammam,PartTime,18.488,211.188,9.474
43,Alhasa,FullTime,40.475,1075.615,8.651
22,Dammam,FullTime,40.164,409.739,7.246
37,Dammam,FullTime,40.987,1234.204,19.599
55,Dammam,PartTime,19.192,417.838,14.88
31,Dammam,FullTime,40.421,605.575,10.538
42,Khobar,FullTime,40.053,470.814,25.951
36,Khobar,FullTime,40.427,562.714,13.289
45,Dammam,FullTime,39.586,473.786,28.479
50,Dammam,FullTime,42.71,893.702,11.527
51,Khobar,FullTime,37.68,601.58,12.347
38,Dammam,FullTime,40.651,1174.041,26.361
48,Dammam,FullTime,38.443,740.054,17.961
44,Dammam,FullTime,41.331,461.012,30.428
18,Dammam,FullTime,39.276,860.211,6.407
56,Dammam,FullTime,39.739,628.009,13.582
31,Khobar,FullTime,39.024,485.543,8.044
59,Dammam,FullTime,40.25,499.034,12.548
33,Dammam,FullTime,40.137,658.494,15.058
37,Dammam,FullTime,40.561,833.25,14.32
23,Dammam,FullTime,39.812,1674.476,16.01
60,Dammam,FullTime,40.3,1159.389,11.778
25,Dammam,FullTime,40.766,773.125,5.073
33,Dammam,FullTime,39.891,602.111,6.55
40,Khobar,FullTime,40.602,574.466,4.862
18,Dammam,PartTime,22.272,433.822,12.314
40,Jeddah,FullTime,40.791,728.181,4.82
59,Alhasa,FullTime,40.269,548.451,18.52
60,Dammam,FullTime,41.587,856.906,8.289
23,Dammam,FullTime,38.827,668.708,21.471
29,Dammam,PartTime,19.947,435.637,24.423
36,Dammam,FullTime,37.451,791.855,13.16
25,Dammam,PartTime,20.64,527.565,14.374
50,Dammam,PartTime,20.861,191.616,9.962
35,Dammam,FullTime,38.966,794.796,19.153
61,Dammam,FullTime,39.999,727.895,20.746
55,Dammam,PartTime,19.751,443.223,21.322
51,Dammam,PartTime,22.453,417.331,6.206
36,Dammam,PartTime,17.738,184.533,20.686
47,Dammam,PartTime,14.782,177.047,9.343
56,Dammam,FullTime,40.126,798.975,4.234
25,Dammam,FullTime,38.924,797.247,15.319
23,Dammam,PartTime,16.915,490.619,11.742
50,Alhasa,FullTime,40.026,645.921,6.448
20,Dammam,FullTime,38.771,488.976,10.545
48,Dammam,FullTime,40.091,673.341,21.138
51,Dammam,PartTime,19.704,243.881,8.583
56,Dammam,FullTime,38.663,874.725,14.464
24,Dammam,FullTime,40.135,822.077,13.134
35,Dammam,FullTime,40.712,1051.001,24.165
28,Dammam,FullTime,39.299,853.564,14.326
52,Dammam,PartTime,22.603,519.553,25.76
18,Khobar,PartTime,22.242,341.56,13.32
40,Dammam,FullTime,40.816,672.04,20.191
41,Dammam,FullTime,40.375,580.422,10.07
24,Dammam,FullTime,39.28,474.77,16.641
54,Dammam,FullTime,37.23,640.698,9.022
59,Khobar,FullTime,39.482,940.966,27.462
41,Khobar,FullTime,40.219,461.459,19.441
52,Dammam,PartTime,21.821,681.012,14.524
32,Buqaiq,FullTime,39.728,618.89,35.014
63,Alhasa,PartTime,21.43,205.748,12.521
42,Dammam,FullTime,40.647,485.671,8.405
23,Dammam,FullTime,40.596,510.037,13.141
33,Dammam,PartTime,23.306,374.051,10.465
45,Dammam,FullTime,37.239,964.663,9.591
53,Dammam,FullTime,40.683,938.602,14.246
36,Khobar,PartTime,15.697,430.973,4.78
66,Khobar,FullTime,39.778,1050.146,9.221
24,Dammam,FullTime,40.101,1056.622,23.901
26,Dammam,PartTime,21.66,381.558,16.606
23,Dammam,FullTime,40.815,837.107,4.673
26,Dammam,PartTime,17.443,337.303,25.862
25,Dammam,PartTime,19.995,393.78,19.1
56,Dammam,FullTime,41.065,986.375,8.748
49,Khobar,FullTime,39.656,849.917,15.23
26,Dammam,FullTime,39.688,661.297,6.037
28,Dammam,PartTime,20.976,273.012,2.692
34,Dammam,PartTime,19.315,318.055,19.134
52,Dammam,FullTime,41.188,1158.589,12.535
31,Dammam,FullTime,40.796,409.373,13.233
23,Dammam,FullTime,39.164,463.747,11.415
27,Dammam,PartTime,21.977,487.353,7.135
38,Dammam,FullTime,39.455,702.675,20.599
18,Alhasa,FullTime,38.576,508.358,10.818
34,Khobar,FullTime,39.792,404.9,17.528
34,Dammam,FullTime,39.563,840.488,12.387
35,Alhasa,FullTime,40.239,483.868,17.954
49,Dammam,FullTime,40.945,918.151,17.733
49,Khobar,FullTime,40.212,228.449,23.868
52,Dammam,PartTime,23.174,470.912,17.661
23,Dammam,FullTime,40.088,1359.705,3.156
62,Alhasa,PartTime,18.745,252.297,9.491
20,Khobar,FullTime,41.653,707.356,12.901
38,Dammam,PartTime,21.544,774.843,16.654
23,Dammam,FullTime,38.358,1510.613,5.117
19,Dammam,FullTime,38.274,1016.301,3.457
41,Dammam,FullTime,39.156,539.338,17.474
26,Dammam,PartTime,21.303,481.038,12.535
38,Dammam,PartTime,21.744,440.15,7.164
24,Riyadh,FullTime,38.057,881.05,15.407
29,Dammam,FullTime,38.504,518.936,9.914
33,Khobar,FullTime,40.226,1131.78,6.356
64,Dammam,FullTime,40.598,484.946,7.185
18,Dammam,FullTime,39.912,1122.411,20.368
39,Dammam,FullTime,39.191,881.906,12.108
49,Dammam,PartTime,20.6,348.795,10.803
37,Dammam,FullTime,38.549,1011.071,20.052
32,Khobar,FullTime,37.423,837.567,11.959
29,Dammam,FullTime,39.876,790.649,10.505
34,Dammam,PartTime,21.768,367.409,9.594
42,Alhasa,FullTime,39.255,752.958,12.279
32,Khobar,PartTime,13.353,213.474,7.922
28,Dammam,PartTime,22.926,383.92,10.62
43,Dammam,FullTime,40.327,1058.092,10.804
48,Dammam,FullTime,40.655,754.264,13.106
31,Dammam,PartTime,15.208,221.451,16.568
19,Dammam,FullTime,41.841,663.48,19.986
29,Dammam,FullTime,40.095,491.146,34.19
28,Dammam,PartTime,24.25,881.176,19.411
27,Dammam,FullTime,39.622,488.619,7.135
26,Dammam,FullTime,39.593,460.213,12.283
31,Khobar,FullTime,38.408,712.52,22.722
39,Dammam,FullTime,41.566,810.805,14.675
24,Dammam,FullTime,38.966,566.256,10.482
23,Dammam,FullTime,40.326,712.193,11.322
35,Dammam,FullTime,39.754,974.56,10.644
55,Khobar,FullTime,41.0,616.785,19.029
25,Dammam,PartTime,24.287,468.361,26.419
42,Jeddah,FullTime,38.969,876.965,14.195
48,Buqaiq,PartTime,20.349,264.149,11.807
28,Dammam,FullTime,41.376,555.136,16.462
50,Dammam,FullTime,39.719,534.078,21.864
44,Dammam,PartTime,21.319,506.073,15.541
45,Khobar,PartTime,18.949,372.512,12.937
57,Dammam,FullTime,41.215,663.796,12.831
36,Dammam,PartTime,16.523,240.433,10.01
23,Dammam,PartTime,22.301,471.588,16.148
55,Buqaiq,FullTime,40.122,851.392,11.586
56,Dammam,FullTime,38.889,1156.872,19.456
45,Dammam,PartTime,16.844,266.582,13.269
40,Khobar,FullTime,42.245,645.445,17.523
35,Dammam,FullTime,41.276,528.172,16.059
44,Dammam,FullTime,40.598,807.717,13.802
45,Khobar,FullTime,40.131,687.331,10.61
54,Dammam,FullTime,39.769,683.771,21.908
31,Dammam,PartTime,22.429,332.049,8.76
43,Dammam,PartTime,23.34,369.202,20.744
61,Dammam,FullTime,41.013,741.277,16.488
60,Alhasa,FullTime,40.485,713.882,13.58
35,Dammam,FullTime,41.207,1031.724,17.714
18,Dammam,PartTime,19.396,304.085,5.218
18,Dammam,FullTime,38.454,837.711,18.538
55,Dammam,FullTime,39.379,687.458,12.429
18,Dammam,FullTime,40.801,694.232,6.062
66,Dammam,FullTime,42.102,941.684,9.488
48,Dammam,PartTime,17.891,420.035,19.855
23,Dammam,FullTime,39.782,355.928,24.366
48,Dammam,PartTime,22.69,463.248,12.644
46,Dammam,PartTime,19.548,593.792,16.574
54,Dammam,FullTime,39.098,883.586,20.559
41,Dammam,FullTime,39.743,715.814,16.329
35,Khobar,FullTime,40.57,635.749,13.461
27,Dammam,FullTime,40.435,831.181,9.672
45,Dammam,PartTime,21.792,330.371,18.952
54,Dammam,PartTime,19.968,291.656,14.333
26,Alhasa,PartTime,27.427,378.102,8.046
18,Dammam,FullTime,41.153,765.737,17.972
36,Dammam,FullTime,38.814,836.797,8.79
61,Khobar,FullTime,39.376,1227.719,5.968
46,Dammam,PartTime,17.969,289.716,17.39
18,Dammam,FullTime,39.028,872.71,11.744
42,Dammam,FullTime,39.895,611.691,6.978
37,Dammam,PartTime,23.136,553.979,24.289
44,Dammam,PartTime,23.224,441.245,12.652
18,Dammam,FullTime,40.404,508.188,22.592
20,Dammam,PartTime,21.747,376.829,12.038
31,Dammam,FullTime,38.424,664.891,11.077
53,Dammam,PartTime,16.277,193.333,6.837
19,Dammam,FullTime,40.044,620.033,22.725
32,Dammam,FullTime,38.943,809.286,12.034
61,Khobar,PartTime,17.783,528.393,14.862
28,Dammam,FullTime,39.173,787.718,16.849
55,Dammam,FullTime,38.592,838.213,18.473
21,Dammam,FullTime,39.47,822.027,14.463
28,Khobar,FullTime,38.855,851.863,13.07
24,Dammam,FullTime,41.588,756.605,11.624
49,Dammam,FullTime,38.853,641.017,13.611
47,Dammam,FullTime,39.029,1131.68,37.639
18,Dammam,FullTime,40.319,800.115,6.423
21,Khobar,FullTime,43.044,286.858,19.893
34,Dammam,FullTime,39.084,912.809,15.087
31,Alhasa,FullTime,39.547,729.877,7.577
28,Dammam,PartTime,23.134,703.825,18.473
43,Dammam,FullTime,40.86,934.383,8.132
50,Dammam,FullTime,40.711,1108.566,13.688
59,Buqaiq,PartTime,19.082,283.971,31.485
33,Dammam,PartTime,18.814,381.75,14.276
46,Dammam,FullTime,40.403,809.786,5.759
33,Dammam,PartTime,19.812,736.062,8.112
39,Dammam,PartTime,17.876,446.284,4.927
25,Khobar,FullTime,40.8,1688.351,20.886
74,Dammam,PartTime,23.768,402.374,18.572
35,Dammam,PartTime,22.063,324.617,10.867
18,Dammam,FullTime,38.645,533.113,32.871
30,Jeddah,FullTime,39.159,512.546,15.493
19,Dammam,FullTime,39.861,310.141,9.318
26,Dammam,FullTime,39.294,900.558,31.005
46,Dammam,FullTime,40.713,932.142,13.947
46,Dammam,FullTime,39.675,620.8,15.888
44,Khobar,PartTime,26.917,405.328,14.327
40,Dammam,FullTime,40.431,630.069,13.589
34,Dammam,FullTime,41.95,724.39,12.463
52,Khobar,FullTime,40.86,649.492,5.068
36,Dammam,FullTime,40.122,844.198,21.238
18,Dammam,FullTime,39.061,488.044,12.503
31,Dammam,FullTime,40.135,627.877,5.435
24,Dammam,FullTime,38.91,541.419,6.258
49,Dammam,FullTime,39.239,800.378,13.295
18,Dammam,FullTime,41.195,738.643,19.264
24,Dammam,PartTime,23.701,297.898,5.588
38,Dammam,FullTime,40.6,2231.074,15.451
53,Dammam,FullTime,43.355,533.016,12.438
23,Dammam,FullTime,40.208,400.951,11.77
50,Buqaiq,PartTime,16.952,137.658,20.689
28,Buqaiq,PartTime,21.293,248.521,4.827
45,Jubail,FullTime,40.226,580.064,7.909
63,Khobar,PartTime,17.525,225.242,16.773
20,Dammam,FullTime,40.644,1094.2,11.872
40,Dammam,FullTime,39.652,361.173,19.012
43,Dammam,FullTime,38.913,815.09,9.504
26,Khobar,FullTime,40.105,412.683,4.186
43,Dammam,FullTime,40.832,840.077,15.031
36,Dammam,FullTime,40.433,749.473,5.578
41,Dammam,FullTime,40.473,558.041,14.705
34,Dammam,PartTime,21.787,329.196,12.966
54,Dammam,PartTime,19.168,264.636,25.663
22,Khobar,FullTime,40.549,523.513,10.12
43,Dammam,FullTime,38.328,1170.232,24.152
34,Khobar,PartTime,18.609,241.424,10.491
27,Dammam,FullTime,39.378,794.632,26.486
18,Dammam,PartTime,18.379,208.481,15.157
34,Dammam,FullTime,39.828,726.956,4.71
18,Dammam,FullTime,39.34,1117.914,17.221
27,Dammam,FullTime,40.515,572.12,9.931
39,Dammam,FullTime,39.672,936.273,16.629
22,Khobar,FullTime,39.355,631.133,9.598
33,Dammam,PartTime,22.822,335.047,7.971
27,Dammam,PartTime,24.766,676.347,24.735
45,Dammam,FullTime,38.672,1019.505,9.203
18,Dammam,FullTime,41.071,849.287,13.959
31,Khobar,FullTime,40.773,499.316,17.672
46,Khobar,FullTime,39.473,1426.625,13.191
50,Dammam,FullTime,39.425,706.632,4.394
28,Dammam,PartTime,18.931,632.837,3.082
52,Dammam,PartTime,19.887,334.64,11.818
41,Dammam,FullTime,39.831,532.41,13.598
36,Dammam,FullTime,37.942,622.386,9.49
58,Dammam,FullTime,40.126,844.231,14.854
53,Dammam,FullTime,41.334,1090.567,17.046
51,Dammam,FullTime,38.342,1015.823,14.158
40,Dammam,PartTime,22.186,325.334,16.445
41,Dammam,FullTime,38.616,1233.817,10.564
28,Dammam,PartTime,22.349,312.505,14.426
19,Dammam,FullTime,40.033,500.999,8.386
53,Dammam,FullTime,40.658,822.637,13.36
30,Dammam,FullTime,40.278,668.862,22.062
24,Dammam,FullTime,40.384,598.443,5.521
62,Dammam,FullTime,40.205,757.876,9.763
29,Dammam,FullTime,38.686,380.878,7.02
42,Dammam,FullTime,41.181,930.727,19.938
23,Dammam,FullTime,41.27,925.465,9.821
46,Khobar,FullTime,39.348,617.341,11.886
33,Dammam,FullTime,39.944,932.899,11.65
28,Jeddah,FullTime,42.815,1117.386,8.268
43,Dammam,FullTime,39.621,1305.506,20.016
48,Khobar,FullTime,41.045,895.129,11.949
53,Dammam,FullTime,39.998,561.641,18.951
34,Dammam,FullTime,41.59,958.159,13.381
18,Dammam,FullTime,40.541,494.896,14.265
49,Dammam,PartTime,22.987,465.843,8.43
25,Dammam,PartTime,18.622,716.48,15.42
24,Dammam,FullTime,39.404,438.786,14.606
32,Riyadh,FullTime,41.218,942.318,12.29
22,Khobar,PartTime,19.395,456.065,16.206
42,Dammam,FullTime,40.717,527.329,7.864
53,Khobar,FullTime,41.691,1138.554,22.303
42,Dammam,FullTime,41.566,511.379,14.961
36,Dammam,FullTime,41.374,665.27,18.219
29,Khobar,FullTime,40.004,1017.245,13.212
23,Dammam,FullTime,40.995,642.59,15.238
38,Dammam,FullTime,40.171,1083.786,12.651
41,Dammam,FullTime,39.188,433.698,16.904
18,Dammam,FullTime,39.292,364.792,22.131
54,Khobar,PartTime,19.807,266.902,14.632
36,Dammam,FullTime,40.544,608.245,14.726
63,Dammam,FullTime,40.447,850.4,8.82
54,Dammam,FullTime,39.608,740.826,10.526
31,Dammam,PartTime,23.219,662.944,17.63
24,Khobar,PartTime,18.605,219.331,14.11
51,Dammam,FullTime,40.756,751.629,10.447
47,Dammam,PartTime,20.743,390.965,16.03
19,Dammam,PartTime,22.455,218.354,19.499
20,Dammam,PartTime,19.403,352.049,12.161
43,Dammam,PartTime,17.263,274.358,17.481
25,Dammam,FullTime,41.158,535.326,21.449
18,Alhasa,FullTime,41.316,441.989,15.549
56,Dammam,FullTime,39.229,880.252,7.423
66,Dammam,FullTime,37.404,597.088,23.634
35,Dammam,FullTime,39.726,405.215,19.716
56,Dammam,FullTime,39.389,377.351,13.572
40,Dammam,PartTime,21.321,591.277,5.002
61,Dammam,FullTime,38.57,533.012,27.519
47,Dammam,PartTime,23.553,621.107,18.288
38,Dammam,FullTime,40.146,628.453,20.212
29,Alhasa,FullTime,41.846,759.897,4.676
52,Dammam,FullTime,39.961,426.432,12.408
26,Dammam,PartTime,18.425,324.978,18.052
43,Buqaiq,FullTime,40.15,823.363,8.929
36,Alhasa,FullTime,39.274,809.488,9.02
46,Dammam,FullTime,40.51,450.17,16.602
32,Buqaiq,PartTime,19.564,237.465,16.15
30,Dammam,FullTime,39.486,878.798,29.905
46,Khobar,PartTime,22.088,422.059,4.522
42,Dammam,FullTime,41.125,1092.754,24.01
46,Dammam,PartTime,18.355,659.583,27.705
48,Dammam,FullTime,40.859,598.356,15.344
42,Dammam,FullTime,38.627,604.449,12.982
48,Dammam,FullTime,39.983,1117.583,14.951
41,Khobar,PartTime,20.321,300.056,29.472
28,Dammam,FullTime,39.29,382.18,7.951
23,Dammam,FullTime,40.612,466.606,14.908
21,Khobar,PartTime,23.925,278.709,28.326
36,Khobar,PartTime,16.17,198.189,8.138
58,Khobar,FullTime,39.952,822.438,14.159
52,Dammam,FullTime,39.559,657.0,10.815
49,Dammam,FullTime,37.685,697.854,11.889
40,Dammam,FullTime,40.084,1221.156,20.371
28,Dammam,FullTime,40.546,569.875,8.082
34,Dammam,FullTime,40.829,1107.353,11.003
47,Dammam,FullTime,41.158,569.078,4.099
37,Dammam,FullTime,39.817,700.411,9.393
18,Dammam,FullTime,41.427,883.188,18.839
38,Khobar,FullTime,38.933,932.427,11.402
47,Dammam,FullTime,41.339,846.786,10.466
21,Dammam,FullTime,39.354,411.244,15.394
45,Dammam,FullTime,39.507,873.875,28.185
18,Khobar,FullTime,39.612,565.385,14.569
65,Dammam,FullTime,40.271,571.025,27.113
34,Alhasa,PartTime,16.702,256.346,6.896
39,Dammam,PartTime,20.98,535.774,11.463
23,Dammam,PartTime,21.813,466.169,12.347
25,Dammam,FullTime,38.115,610.932,14.159
33,Dammam,FullTime,40.353,857.782,14.869
37,Dammam,FullTime,40.979,925.538,13.295
41,Dammam,FullTime,41.164,1545.437,7.545
45,Dammam,FullTime,39.665,650.373,14.787
39,Dammam,FullTime,41.925,870.123,18.037
18,Dammam,FullTime,41.567,670.846,14.965
49,Alhasa,FullTime,40.545,1196.558,15.795
18,Dammam,FullTime,39.879,769.977,8.12
58,Khobar,PartTime,18.849,654.506,12.442
28,Dammam,FullTime,40.177,576.711,20.419
42,Dammam,PartTime,19.411,591.369,16.068
44,Alhasa,PartTime,18.969,395.009,24.172
28,Dammam,FullTime,40.363,1070.892,14.973
50,Khobar,FullTime,39.328,410.993,10.615
18,Dammam,FullTime,40.312,794.506,14.522
52,Dammam,FullTime,37.974,743.588,14.335
56,Dammam,FullTime,40.532,1032.171,9.837
62,Dammam,PartTime,20.299,256.23,6.78
22,Dammam,PartTime,15.157,448.198,23.433
54,Dammam,FullTime,40.502,732.124,13.965
23,Dammam,FullTime,41.6,650.26,34.068
21,Khobar,FullTime,41.715,1323.812,23.164
29,Dammam,FullTime,39.049,633.993,14.516
24,Dammam,FullTime,39.514,748.281,12.916
41,Khobar,FullTime,39.281,1480.132,7.88
23,Alhasa,FullTime,41.71,926.217,30.424
60,Dammam,PartTime,23.999,313.149,5.508
20,Buqaiq,FullTime,40.938,652.201,25.314
52,Dammam,FullTime,40.741,812.752,14.419
39,Dammam,FullTime,39.581,1121.09,11.615
27,Dammam,FullTime,40.711,668.446,8.642
52,Dammam,FullTime,37.893,723.281,8.43
35,Dammam,FullTime,40.516,867.367,3.277
25,Dammam,FullTime,40.855,829.034,16.784
54,Dammam,FullTime,39.016,453.635,25.006
35,Dammam,FullTime,39.002,543.614,12.531
39,Dammam,FullTime,40.003,1083.098,6.84
40,Dammam,PartTime,21.53,435.354,23.632
33,Dammam,PartTime,18.543,173.743,11.081
46,Alhasa,FullTime,37.904,798.231,25.419
45,Jubail,FullTime,39.907,803.996,8.237
36,Dammam,FullTime,40.041,850.205,10.563
33,Dammam,PartTime,22.019,369.611,8.257
37,Dammam,PartTime,20.349,287.007,15.156
64,Dammam,FullTime,40.819,459.577,4.656
18,Alhasa,FullTime,38.829,661.248,8.492
62,Dammam,FullTime,40.108,1022.502,19.604
57,Dammam,FullTime,39.583,487.553,14.692
34,Dammam,FullTime,40.076,840.99,7.593
39,Dammam,FullTime,40.205,688.42,24.935
48,Dammam,FullTime,39.003,1291.883,8.381
29,Dammam,FullTime,40.446,718.742,16.848
48,Dammam,FullTime,39.742,531.71,20.53
53,Alhasa,FullTime,41.85,595.218,11.363
43,Dammam,FullTime,40.456,595.962,12.84
22,Dammam,FullTime,42.263,896.073,6.601
56,Dammam,FullTime,41.019,820.2,15.654
48,Dammam,FullTime,39.854,271.079,6.097
48,Dammam,PartTime,18.508,327.9,10.939
52,Dammam,FullTime,40.095,656.579,19.161
33,Dammam,FullTime,39.6,517.762,17.593
27,Khobar,PartTime,16.908,206.264,7.547
57,Dammam,FullTime,39.179,506.342,10.782
34,Dammam,FullTime,40.148,667.426,7.552
23,Dammam,PartTime,21.895,376.065,12.855
31,Dammam,FullTime,39.924,470.672,29.841
20,Dammam,FullTime,39.822,797.905,7.952
30,Dammam,FullTime,39.337,510.406,17.227
27,Dammam,PartTime,21.316,327.019,18.016
45,Alhasa,PartTime,19.633,202.601,13.801
53,Alhasa,PartTime,21.549,131.369,30.59
56,Dammam,FullTime,39.76,568.273,14.506
23,Dammam,FullTime,39.291,659.014,14.443
56,Dammam,FullTime,40.456,679.713,14.985
42,Dammam,FullTime,40.853,611.798,23.545
43,Buqaiq,PartTime,17.525,419.15,21.375
40,Jubail,FullTime,41.255,498.293,13.254
28,Khobar,PartTime,19.192,291.468,12.046
34,Dammam,FullTime,39.712,985.879,13.338
28,Dammam,FullTime,39.447,801.55,22.82
25,Dammam,FullTime,41.409,734.123,23.397
24,Dammam,FullTime,39.48,602.358,17.823
40,Alhasa,FullTime,39.99,416.255,26.959
39,Dammam,FullTime,38.971,440.333,14.048
26,Buqaiq,FullTime,41.004,672.411,29.712
40,Dammam,FullTime,41.543,577.974,12.415
36,Dammam,PartTime,18.623,383.599,18.795
24,Dammam,FullTime,38.575,1011.114,7.237
57,Dammam,FullTime,39.679,1077.773,22.846
33,Dammam,FullTime,40.569,931.049,11.494
32,Khobar,FullTime,39.13,982.325,25.224
40,Dammam,FullTime,39.055,1083.722,12.401
23,Dammam,FullTime,41.442,753.972,8.838
28,Dammam,FullTime,40.382,1380.763,15.942
30,Dammam,FullTime,39.784,455.588,12.157
53,Jubail,PartTime,20.166,580.632,11.237
63,Khobar,PartTime,15.491,274.984,28.426
25,Buqaiq,FullTime,39.242,927.418,5.383
30,Dammam,FullTime,41.337,458.469,25.509
42,Dammam,FullTime,39.925,544.792,32.901
18,Khobar,FullTime,40.551,569.264,10.431
40,Dammam,FullTime,41.391,646.199,22.659
37,Khobar,FullTime,40.547,1228.153,8.849
34,Dammam,FullTime,41.825,685.495,19.3
42,Dammam,PartTime,25.524,628.755,12.868
43,Dammam,FullTime,38.553,821.626,12.177
26,Dammam,PartTime,21.26,429.201,16.964
55,Khobar,FullTime,39.621,827.076,17.558
23,Khobar,FullTime,39.082,829.714,10.16
18,Dammam,PartTime,22.776,292.268,17.514
46,Dammam,FullTime,39.957,684.671,4.805
35,Dammam,PartTime,18.432,552.509,12.477
22,Dammam,FullTime,40.724,838.175,15.622
39,Dammam,FullTime,41.143,914.559,11.951
36,Dammam,PartTime,11.019,175.595,18.44
58,Dammam,PartTime,18.674,178.173,13.533
58,Alhasa,FullTime,38.691,793.905,15.357
31,Dammam,FullTime,39.513,922.232,10.154
36,Dammam,PartTime,16.952,386.689,29.589
38,Dammam,FullTime,39.916,760.996,27.741
47,Dammam,PartTime,21.466,283.497,14.849
38,Dammam,PartTime,18.959,527.413,16.342
36,Khobar,FullTime,39.183,718.962,17.564
46,Dammam,FullTime,41.805,857.385,11.958
37,Khobar,FullTime,40.395,762.967,19.791
44,Dammam,PartTime,13.132,280.535,5.791
30,Dammam,FullTime,39.801,607.803,8.273
18,Dammam,FullTime,40.418,829.024,5.968
54,Dammam,PartTime,22.477,456.654,6.308
22,Alhasa,FullTime,40.857,977.79,13.712
63,Khobar,PartTime,19.821,355.198,9.226
43,Dammam,FullTime,38.447,959.888,10.37
36,Buqaiq,PartTime,15.632,322.585,14.663
18,Jubail,PartTime,25.61,519.729,12.704
35,Dammam,FullTime,39.601,625.282,18.105
20,Dammam,PartTime,19.03,615.96,20.51
37,Alhasa,FullTime,39.075,579.845,14.031
31,Dammam,FullTime,41.287,920.927,19.11
35,Dammam,PartTime,16.973,179.295,17.186
35,Khobar,FullTime,38.831,401.71,12.992
34,Dammam,FullTime,40.831,1021.272,15.982
36,Dammam,PartTime,18.817,232.848,19.152
49,Dammam,FullTime,39.823,677.481,11.974
32,Jubail,PartTime,19.184,327.942,13.467
60,Dammam,PartTime,24.962,417.688,14.192
46,Dammam,FullTime,40.548,933.808,9.75
55,Dammam,PartTime,17.725,390.447,12.739
49,Alhasa,FullTime,40.964,652.37,26.066
31,Dammam,PartTime,22.552,144.471,18.844
45,Dammam,FullTime,40.357,446.612,19.043
43,Dammam,PartTime,19.396,587.923,4.126
39,Dammam,FullTime,39.201,1267.29,19.495
44,Dammam,PartTime,22.569,244.967,10.43
46,Dammam,FullTime,40.584,436.02,21.398
19,Dammam,FullTime,39.2,431.145,9.022
22,Dammam,FullTime,40.336,752.616,19.744
53,Dammam,FullTime,39.037,830.438,20.957
29,Dammam,FullTime,39.001,654.626,13.015
41,Khobar,FullTime,40.528,602.927,13.502
41,Alhasa,FullTime,40.24,1159.937,9.862
18,Dammam,FullTime,40.951,856.873,5.967
26,Alhasa,PartTime,17.331,233.113,5.048
33,Dammam,FullTime,40.827,1111.213,38.905
31,Alhasa,FullTime,39.782,347.983,13.104
31,Dammam,FullTime,39.372,758.769,19.42
